-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     4.75
  1 (profile)    17.95     4.00     1.00
  1 (profile)    22.95     4.00     1.50
  1 (profile)    28.45     4.00     6.00
  0 (direct)     38.45     4.00     4.25
  0 (direct)     46.70     4.00     5.25
  0 (direct)     55.95     4.00     6.25
  1 (profile)    66.20     4.00     5.75
  2 (control)    75.95     4.00     1.25
  2 (control)    81.20     4.00     3.00
  2 (control)    88.20     4.00     5.50
  1 (profile)    97.70     4.00     2.25
  2 (control)   103.95     4.00     6.50
  1 (profile)   114.45     4.00     3.75
  1 (profile)   122.20     4.00     4.25
  1 (profile)   130.45     4.00     1.75
  2 (control)   136.20     4.00     2.75
  0 (direct)    142.95     4.00     5.75
  2 (control)   152.70     4.00     7.00
  0 (direct)    163.70     4.00     3.50
  2 (control)   171.20     4.00     6.75
  1 (profile)   181.95     4.00     2.25
  0 (direct)    188.20     4.00     2.50
  2 (control)   194.70     4.00     6.50
  0 (direct)    205.20     4.00     4.50
  1 (profile)   213.70     4.00     2.75
  2 (control)   220.45     4.00     5.50
  2 (control)   229.95     4.00     3.00
  0 (direct)    236.95     4.00     3.75
  1 (profile)   244.70     4.00     5.00
  1 (profile)   253.70     4.00     5.25
  2 (control)   262.95     4.00     7.00
  0 (direct)    273.95     4.00     1.75
  0 (direct)    279.70     4.00     5.00
  0 (direct)    288.70     4.00     2.00
  2 (control)   294.70     4.00     2.50
  2 (control)   301.20     4.00     4.50
  1 (profile)   309.70     4.00     6.75
  2 (control)   320.45     4.00     3.25
  2 (control)   327.70     4.00     3.50
  1 (profile)   335.20     4.00     1.25
  1 (profile)   340.45     4.00     1.50
  0 (direct)    345.95     4.00     6.25
  0 (direct)    356.20     4.00     1.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.50
  0 (direct)     15.70     4.00     3.75
  2 (control)    23.45     4.00     3.50
  1 (profile)    30.95     4.00     2.75
  1 (profile)    37.70     4.00     1.00
  1 (profile)    42.70     4.00     5.00
  0 (direct)     51.70     4.00     2.00
  2 (control)    57.70     4.00     5.00
  2 (control)    66.70     4.00     6.00
  2 (control)    76.70     4.00     3.75
  1 (profile)    84.45     4.00     3.00
  2 (control)    91.45     4.00     7.00
  1 (profile)   102.45     4.00     4.50
  1 (profile)   110.95     4.00     5.50
  2 (control)   120.45     4.00     6.50
  1 (profile)   130.95     4.00     6.25
  0 (direct)    141.20     4.00     4.25
  0 (direct)    149.45     4.00     1.25
  0 (direct)    154.70     4.00     6.75
  2 (control)   165.45     4.00     5.75
  0 (direct)    175.20     4.00     1.50
  0 (direct)    180.70     4.00     2.25
  1 (profile)   186.95     4.00     5.25
  2 (control)   196.20     4.00     3.50
  1 (profile)   203.70     4.00     5.75
  0 (direct)    213.45     4.00     6.50
  0 (direct)    223.95     4.00     6.75
  2 (control)   234.70     4.00     2.50
  2 (control)   241.20     4.00     3.25
  1 (profile)   248.45     4.00     7.00
  2 (control)   259.45     4.00     1.25
  0 (direct)    264.70     4.00     5.50
  1 (profile)   274.20     4.00     3.00
  0 (direct)    281.20     4.00     1.75
  0 (direct)    286.95     4.00     5.25
  1 (profile)   296.20     4.00     1.00
  1 (profile)   301.20     4.00     6.25
  0 (direct)    311.45     4.00     2.25
  2 (control)   317.70     4.00     1.50
  0 (direct)    323.20     4.00     4.50
  1 (profile)   331.70     4.00     1.75
  2 (control)   337.45     4.00     4.25
  0 (direct)    345.70     4.00     2.75
  1 (profile)   352.45     4.00     4.75
  2 (control)   361.20     4.00     0.00

