-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.00
  0 (direct)     16.20     4.00     2.75
  2 (control)    22.95     4.00     1.00
  1 (profile)    27.95     4.00     3.50
  0 (direct)     35.45     4.00     3.00
  2 (control)    42.45     4.00     7.00
  0 (direct)     53.45     4.00     3.25
  0 (direct)     60.70     4.00     4.75
  0 (direct)     69.45     4.00     6.25
  2 (control)    79.70     4.00     2.25
  2 (control)    85.95     4.00     2.75
  0 (direct)     92.70     4.00     6.50
  2 (control)   103.20     4.00     4.25
  2 (control)   111.45     4.00     4.50
  1 (profile)   119.95     4.00     5.25
  1 (profile)   129.20     4.00     6.50
  1 (profile)   139.70     4.00     1.25
  2 (control)   144.95     4.00     5.25
  1 (profile)   154.20     4.00     1.50
  1 (profile)   159.70     4.00     2.50
  1 (profile)   166.20     4.00     1.75
  2 (control)   171.95     4.00     2.00
  1 (profile)   177.95     4.00     6.25
  1 (profile)   188.20     4.00     5.75
  0 (direct)    197.95     4.00     4.50
  2 (control)   206.45     4.00     6.75
  1 (profile)   217.20     4.00     1.25
  0 (direct)    222.45     4.00     5.00
  2 (control)   231.45     4.00     1.50
  0 (direct)    236.95     4.00     4.25
  0 (direct)    245.20     4.00     5.50
  1 (profile)   254.70     4.00     3.75
  1 (profile)   262.45     4.00     2.50
  2 (control)   268.95     4.00     1.75
  2 (control)   274.70     4.00     6.75
  1 (profile)   285.45     4.00     7.00
  0 (direct)    296.45     4.00     6.00
  0 (direct)    306.45     4.00     1.00
  1 (profile)   311.45     4.00     5.50
  0 (direct)    320.95     4.00     3.75
  0 (direct)    328.70     4.00     5.00
  2 (control)   337.70     4.00     5.75
  1 (profile)   347.45     4.00     2.25
  0 (direct)    353.70     4.00     3.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.25
  1 (profile)    15.45     4.00     1.25
  1 (profile)    20.70     4.00     2.75
  1 (profile)    27.45     4.00     3.00
  0 (direct)     34.45     4.00     1.75
  1 (profile)    40.20     4.00     6.50
  0 (direct)     50.70     4.00     5.00
  2 (control)    59.70     4.00     1.25
  0 (direct)     64.95     4.00     2.75
  1 (profile)    71.70     4.00     5.50
  1 (profile)    81.20     4.00     5.25
  0 (direct)     90.45     4.00     2.50
  1 (profile)    96.95     4.00     6.75
  1 (profile)   107.70     4.00     6.00
  1 (profile)   117.70     4.00     7.00
  2 (control)   128.70     4.00     6.25
  0 (direct)    138.95     4.00     4.25
  0 (direct)    147.20     4.00     3.25
  2 (control)   154.45     4.00     6.25
  0 (direct)    164.70     4.00     4.25
  2 (control)   172.95     4.00     3.75
  2 (control)   180.70     4.00     2.00
  1 (profile)   186.70     4.00     4.75
  0 (direct)    195.45     4.00     5.75
  2 (control)   205.20     4.00     2.25
  0 (direct)    211.45     4.00     1.00
  1 (profile)   216.45     4.00     1.00
  2 (control)   221.45     4.00     5.50
  2 (control)   230.95     4.00     7.00
  2 (control)   241.95     4.00     3.50
  1 (profile)   249.45     4.00     3.50
  0 (direct)    256.95     4.00     5.25
  1 (profile)   266.20     4.00     3.75
  2 (control)   273.95     4.00     2.50
  0 (direct)    280.45     4.00     5.00
  1 (profile)   289.45     4.00     4.50
  0 (direct)    297.95     4.00     3.00
  2 (control)   304.95     4.00     6.50
  0 (direct)    315.45     4.00     1.50
  1 (profile)   320.95     4.00     1.50
  2 (control)   326.45     4.00     6.75
  2 (control)   337.20     4.00     1.75
  2 (control)   342.95     4.00     5.75
  0 (direct)    352.70     4.00     4.50
  2 (control)   361.20     4.00     0.00

