-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.50
  2 (control)    15.70     4.00     4.75
  0 (direct)     24.45     4.00     2.00
  2 (control)    30.45     4.00     2.50
  1 (profile)    36.95     4.00     4.25
  1 (profile)    45.20     4.00     3.00
  0 (direct)     52.20     4.00     1.25
  0 (direct)     57.45     4.00     6.75
  0 (direct)     68.20     4.00     3.75
  2 (control)    75.95     4.00     6.75
  0 (direct)     86.70     4.00     4.25
  1 (profile)    94.95     4.00     5.00
  0 (direct)    103.95     4.00     1.00
  2 (control)   108.95     4.00     3.50
  2 (control)   116.45     4.00     6.50
  1 (profile)   126.95     4.00     3.50
  1 (profile)   134.45     4.00     5.75
  2 (control)   144.20     4.00     4.50
  1 (profile)   152.70     4.00     2.25
  0 (direct)    158.95     4.00     3.25
  2 (control)   166.20     4.00     7.00
  2 (control)   177.20     4.00     1.50
  0 (direct)    182.70     4.00     2.75
  1 (profile)   189.45     4.00     7.00
  2 (control)   200.45     4.00     1.50
  2 (control)   205.95     4.00     2.75
  2 (control)   212.70     4.00     5.25
  1 (profile)   221.95     4.00     1.75
  1 (profile)   227.70     4.00     5.25
  0 (direct)    236.95     4.00     5.00
  1 (profile)   245.95     4.00     6.25
  1 (profile)   256.20     4.00     3.75
  0 (direct)    263.95     4.00     4.50
  2 (control)   272.45     4.00     5.75
  2 (control)   282.20     4.00     5.50
  1 (profile)   291.70     4.00     1.25
  1 (profile)   296.95     4.00     6.25
  0 (direct)    307.20     4.00     6.00
  0 (direct)    317.20     4.00     1.75
  1 (profile)   322.95     4.00     1.00
  0 (direct)    327.95     4.00     6.50
  2 (control)   338.45     4.00     2.25
  1 (profile)   344.70     4.00     5.50
  2 (control)   354.20     4.00     3.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.50
  2 (control)    14.70     4.00     6.50
  1 (profile)    25.20     4.00     5.50
  0 (direct)     34.70     4.00     3.50
  1 (profile)    42.20     4.00     3.25
  1 (profile)    49.45     4.00     3.75
  1 (profile)    57.20     4.00     3.00
  0 (direct)     64.20     4.00     3.50
  0 (direct)     71.70     4.00     5.75
  0 (direct)     81.45     4.00     6.25
  2 (control)    91.70     4.00     2.50
  2 (control)    98.20     4.00     1.00
  0 (direct)    103.20     4.00     6.00
  0 (direct)    113.20     4.00     7.00
  0 (direct)    124.20     4.00     2.75
  2 (control)   130.95     4.00     4.25
  1 (profile)   139.20     4.00     6.75
  1 (profile)   149.95     4.00     5.00
  0 (direct)    158.95     4.00     7.00
  1 (profile)   169.95     4.00     1.75
  2 (control)   175.70     4.00     4.25
  1 (profile)   183.95     4.00     6.50
  0 (direct)    194.45     4.00     2.25
  1 (profile)   200.70     4.00     5.25
  2 (control)   209.95     4.00     4.50
  2 (control)   218.45     4.00     5.25
  1 (profile)   227.70     4.00     1.25
  2 (control)   232.95     4.00     3.00
  0 (direct)    239.95     4.00     4.75
  2 (control)   248.70     4.00     2.25
  0 (direct)    254.95     4.00     5.00
  0 (direct)    263.95     4.00     4.50
  1 (profile)   272.45     4.00     3.75
  2 (control)   280.20     4.00     1.50
  0 (direct)    285.70     4.00     1.25
  0 (direct)    290.95     4.00     2.75
  1 (profile)   297.70     4.00     6.25
  2 (control)   307.95     4.00     1.75
  2 (control)   313.70     4.00     2.00
  0 (direct)    319.70     4.00     6.75
  2 (control)   330.45     4.00     2.50
  2 (control)   336.95     4.00     5.75
  2 (control)   346.70     4.00     5.50
  1 (profile)   356.20     4.00     1.00
  1 (profile)   361.20     4.00     0.00

