-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.50
  0 (direct)     14.70     4.00     4.25
  1 (profile)    22.95     4.00     2.25
  0 (direct)     29.20     4.00     1.25
  1 (profile)    34.45     4.00     2.50
  2 (control)    40.95     4.00     5.00
  2 (control)    49.95     4.00     5.25
  0 (direct)     59.20     4.00     3.75
  2 (control)    66.95     4.00     2.50
  0 (direct)     73.45     4.00     1.50
  0 (direct)     78.95     4.00     5.50
  2 (control)    88.45     4.00     6.25
  1 (profile)    98.70     4.00     1.00
  1 (profile)   103.70     4.00     5.50
  1 (profile)   113.20     4.00     3.50
  2 (control)   120.70     4.00     5.00
  0 (direct)    129.70     4.00     5.75
  1 (profile)   139.45     4.00     4.75
  2 (control)   148.20     4.00     6.50
  1 (profile)   158.70     4.00     1.25
  1 (profile)   163.95     4.00     5.25
  1 (profile)   173.20     4.00     6.00
  0 (direct)    183.20     4.00     1.75
  2 (control)   188.95     4.00     2.75
  0 (direct)    195.70     4.00     6.25
  1 (profile)   205.95     4.00     2.25
  1 (profile)   212.20     4.00     4.25
  2 (control)   220.45     4.00     6.75
  0 (direct)    231.20     4.00     6.75
  1 (profile)   241.95     4.00     4.50
  1 (profile)   250.45     4.00     1.00
  2 (control)   255.45     4.00     7.00
  0 (direct)    266.45     4.00     7.00
  2 (control)   277.45     4.00     6.50
  0 (direct)    287.95     4.00     3.00
  1 (profile)   294.95     4.00     2.75
  2 (control)   301.70     4.00     3.25
  1 (profile)   308.95     4.00     3.50
  2 (control)   316.45     4.00     4.50
  0 (direct)    324.95     4.00     2.00
  0 (direct)    330.95     4.00     3.00
  0 (direct)    337.95     4.00     1.75
  2 (control)   343.70     4.00     3.75
  0 (direct)    351.45     4.00     5.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.75
  2 (control)    14.95     4.00     4.50
  2 (control)    23.45     4.00     5.50
  1 (profile)    32.95     4.00     1.25
  0 (direct)     38.20     4.00     5.75
  1 (profile)    47.95     4.00     1.25
  0 (direct)     53.20     4.00     2.50
  2 (control)    59.70     4.00     5.25
  2 (control)    68.95     4.00     2.25
  2 (control)    75.20     4.00     3.75
  0 (direct)     82.95     4.00     3.50
  0 (direct)     90.45     4.00     6.75
  1 (profile)   101.20     4.00     5.50
  1 (profile)   110.70     4.00     4.75
  2 (control)   119.45     4.00     5.00
  1 (profile)   128.45     4.00     1.75
  0 (direct)    134.20     4.00     7.00
  2 (control)   145.20     4.00     3.75
  2 (control)   152.95     4.00     3.25
  0 (direct)    160.20     4.00     4.50
  1 (profile)   168.70     4.00     4.25
  1 (profile)   176.95     4.00     6.50
  0 (direct)    187.45     4.00     6.75
  0 (direct)    198.20     4.00     6.25
  2 (control)   208.45     4.00     2.25
  2 (control)   214.70     4.00     2.00
  1 (profile)   220.70     4.00     3.00
  2 (control)   227.70     4.00     1.50
  1 (profile)   233.20     4.00     4.25
  0 (direct)    241.45     4.00     6.25
  2 (control)   251.70     4.00     5.75
  0 (direct)    261.45     4.00     1.00
  0 (direct)    266.45     4.00     2.75
  0 (direct)    273.20     4.00     5.00
  1 (profile)   282.20     4.00     6.00
  1 (profile)   292.20     4.00     6.50
  1 (profile)   302.70     4.00     3.50
  2 (control)   310.20     4.00     2.75
  0 (direct)    316.95     4.00     5.25
  0 (direct)    326.20     4.00     2.50
  1 (profile)   332.70     4.00     7.00
  1 (profile)   343.70     4.00     3.00
  2 (control)   350.70     4.00     1.00
  2 (control)   355.70     4.00     1.50
  0 (direct)    361.20     4.00     0.00

