-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.25
  1 (profile)    14.45     4.00     5.00
  1 (profile)    23.45     4.00     1.50
  2 (control)    28.95     4.00     2.75
  1 (profile)    35.70     4.00     2.50
  2 (control)    42.20     4.00     1.00
  0 (direct)     47.20     4.00     1.50
  2 (control)    52.70     4.00     3.75
  0 (direct)     60.45     4.00     6.25
  0 (direct)     70.70     4.00     3.75
  0 (direct)     78.45     4.00     5.75
  2 (control)    88.20     4.00     6.50
  2 (control)    98.70     4.00     6.25
  2 (control)   108.95     4.00     5.25
  1 (profile)   118.20     4.00     2.25
  2 (control)   124.45     4.00     5.75
  0 (direct)    134.20     4.00     1.75
  1 (profile)   139.95     4.00     4.75
  0 (direct)    148.70     4.00     1.75
  1 (profile)   154.45     4.00     4.50
  1 (profile)   162.95     4.00     6.50
  2 (control)   173.45     4.00     3.25
  0 (direct)    180.70     4.00     7.00
  2 (control)   191.70     4.00     4.50
  2 (control)   200.20     4.00     1.25
  0 (direct)    205.45     4.00     3.00
  1 (profile)   212.45     4.00     5.25
  2 (control)   221.70     4.00     3.00
  2 (control)   228.70     4.00     4.25
  0 (direct)    236.95     4.00     3.50
  0 (direct)    244.45     4.00     5.50
  1 (profile)   253.95     4.00     2.00
  1 (profile)   259.95     4.00     6.75
  0 (direct)    270.70     4.00     1.00
  1 (profile)   275.70     4.00     2.75
  1 (profile)   282.45     4.00     2.50
  1 (profile)   288.95     4.00     5.50
  0 (direct)    298.45     4.00     6.00
  0 (direct)    308.45     4.00     5.00
  0 (direct)    317.45     4.00     2.25
  1 (profile)   323.70     4.00     3.50
  2 (control)   331.20     4.00     6.75
  2 (control)   341.95     4.00     7.00
  1 (profile)   352.95     4.00     4.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.00
  0 (direct)     18.20     4.00     1.50
  1 (profile)    23.70     4.00     5.25
  0 (direct)     32.95     4.00     6.50
  1 (profile)    43.45     4.00     1.75
  2 (control)    49.20     4.00     2.50
  1 (profile)    55.70     4.00     6.50
  1 (profile)    66.20     4.00     5.75
  1 (profile)    75.95     4.00     6.25
  0 (direct)     86.20     4.00     4.25
  0 (direct)     94.45     4.00     6.00
  1 (profile)   104.45     4.00     1.00
  0 (direct)    109.45     4.00     2.50
  2 (control)   115.95     4.00     1.25
  2 (control)   121.20     4.00     5.00
  0 (direct)    130.20     4.00     5.50
  2 (control)   139.70     4.00     1.75
  2 (control)   145.45     4.00     5.25
  2 (control)   154.70     4.00     4.25
  0 (direct)    162.95     4.00     2.75
  2 (control)   169.70     4.00     1.50
  2 (control)   175.20     4.00     6.75
  0 (direct)    185.95     4.00     5.50
  2 (control)   195.45     4.00     3.50
  0 (direct)    202.95     4.00     3.00
  1 (profile)   209.95     4.00     6.75
  1 (profile)   220.70     4.00     3.75
  0 (direct)    228.45     4.00     4.75
  0 (direct)    237.20     4.00     7.00
  1 (profile)   248.20     4.00     4.50
  2 (control)   256.70     4.00     3.00
  0 (direct)    263.70     4.00     3.75
  1 (profile)   271.45     4.00     2.25
  1 (profile)   277.70     4.00     4.50
  1 (profile)   286.20     4.00     3.50
  2 (control)   293.70     4.00     3.25
  2 (control)   300.95     4.00     2.75
  2 (control)   307.70     4.00     1.00
  1 (profile)   312.70     4.00     1.25
  0 (direct)    317.95     4.00     2.00
  1 (profile)   323.95     4.00     7.00
  2 (control)   334.95     4.00     6.25
  2 (control)   345.20     4.00     2.25
  0 (direct)    351.45     4.00     5.75
  1 (profile)   361.20     4.00     0.00

