-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.00
  2 (control)    18.20     4.00     3.00
  2 (control)    25.20     4.00     1.50
  1 (profile)    30.70     4.00     1.25
  2 (control)    35.95     4.00     1.75
  1 (profile)    41.70     4.00     4.50
  1 (profile)    50.20     4.00     4.75
  2 (control)    58.95     4.00     1.25
  2 (control)    64.20     4.00     4.50
  2 (control)    72.70     4.00     6.50
  0 (direct)     83.20     4.00     3.50
  0 (direct)     90.70     4.00     6.00
  1 (profile)   100.70     4.00     3.75
  1 (profile)   108.45     4.00     7.00
  1 (profile)   119.45     4.00     2.50
  2 (control)   125.95     4.00     7.00
  2 (control)   136.95     4.00     5.25
  1 (profile)   146.20     4.00     4.25
  1 (profile)   154.45     4.00     6.25
  0 (direct)    164.70     4.00     2.00
  2 (control)   170.70     4.00     5.00
  0 (direct)    179.70     4.00     6.50
  1 (profile)   190.20     4.00     1.00
  0 (direct)    195.20     4.00     5.50
  2 (control)   204.70     4.00     3.00
  1 (profile)   211.70     4.00     3.25
  0 (direct)    218.95     4.00     5.75
  2 (control)   228.70     4.00     1.50
  2 (control)   234.20     4.00     6.75
  1 (profile)   244.95     4.00     1.75
  0 (direct)    250.70     4.00     2.75
  2 (control)   257.45     4.00     6.25
  0 (direct)    267.70     4.00     6.75
  0 (direct)    278.45     4.00     3.75
  0 (direct)    286.20     4.00     2.50
  1 (profile)   292.70     4.00     1.00
  1 (profile)   297.70     4.00     2.75
  1 (profile)   304.45     4.00     3.50
  2 (control)   311.95     4.00     5.75
  2 (control)   321.70     4.00     2.25
  0 (direct)    327.95     4.00     2.25
  0 (direct)    334.20     4.00     5.50
  0 (direct)    343.70     4.00     5.25
  1 (profile)   352.95     4.00     4.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.00
  1 (profile)    16.20     4.00     3.75
  2 (control)    23.95     4.00     5.25
  2 (control)    33.20     4.00     5.25
  0 (direct)     42.45     4.00     3.00
  2 (control)    49.45     4.00     6.75
  1 (profile)    60.20     4.00     6.50
  1 (profile)    70.70     4.00     1.75
  2 (control)    76.45     4.00     6.25
  2 (control)    86.70     4.00     2.25
  1 (profile)    92.95     4.00     4.25
  0 (direct)    101.20     4.00     4.25
  1 (profile)   109.45     4.00     1.75
  0 (direct)    115.20     4.00     6.25
  1 (profile)   125.45     4.00     5.00
  2 (control)   134.45     4.00     2.75
  2 (control)   141.20     4.00     4.50
  0 (direct)    149.70     4.00     5.00
  2 (control)   158.70     4.00     1.00
  1 (profile)   163.70     4.00     1.50
  2 (control)   169.20     4.00     6.50
  0 (direct)    179.70     4.00     3.75
  1 (profile)   187.45     4.00     4.50
  0 (direct)    195.95     4.00     6.00
  0 (direct)    205.95     4.00     1.25
  0 (direct)    211.20     4.00     3.25
  1 (profile)   218.45     4.00     5.75
  0 (direct)    228.20     4.00     1.00
  0 (direct)    233.20     4.00     4.75
  0 (direct)    241.95     4.00     1.25
  1 (profile)   247.20     4.00     5.50
  1 (profile)   256.70     4.00     7.00
  2 (control)   267.70     4.00     5.75
  1 (profile)   277.45     4.00     2.50
  2 (control)   283.95     4.00     2.50
  2 (control)   290.45     4.00     2.25
  1 (profile)   296.70     4.00     7.00
  2 (control)   307.70     4.00     3.50
  1 (profile)   315.20     4.00     2.00
  0 (direct)    321.20     4.00     1.50
  0 (direct)    326.70     4.00     2.75
  1 (profile)   333.45     4.00     6.75
  2 (control)   344.20     4.00     5.50
  0 (direct)    353.70     4.00     3.50
  2 (control)   361.20     4.00     0.00

