-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.00
  1 (profile)    15.20     4.00     5.75
  0 (direct)     24.95     4.00     3.00
  0 (direct)     31.95     4.00     3.00
  1 (profile)    38.95     4.00     1.25
  0 (direct)     44.20     4.00     5.25
  1 (profile)    53.45     4.00     3.25
  1 (profile)    60.70     4.00     5.00
  0 (direct)     69.70     4.00     2.75
  1 (profile)    76.45     4.00     1.25
  2 (control)    81.70     4.00     6.75
  2 (control)    92.45     4.00     3.50
  0 (direct)     99.95     4.00     4.50
  0 (direct)    108.45     4.00     4.25
  1 (profile)   116.70     4.00     6.00
  1 (profile)   126.70     4.00     6.50
  2 (control)   137.20     4.00     5.25
  0 (direct)    146.45     4.00     7.00
  2 (control)   157.45     4.00     2.75
  1 (profile)   164.20     4.00     1.50
  2 (control)   169.70     4.00     7.00
  0 (direct)    180.70     4.00     6.75
  2 (control)   191.45     4.00     2.50
  1 (profile)   197.95     4.00     1.50
  0 (direct)    203.45     4.00     3.75
  0 (direct)    211.20     4.00     6.25
  0 (direct)    221.45     4.00     5.00
  1 (profile)   230.45     4.00     5.50
  2 (control)   239.95     4.00     4.75
  0 (direct)    248.70     4.00     2.25
  2 (control)   254.95     4.00     6.25
  1 (profile)   265.20     4.00     5.75
  1 (profile)   274.95     4.00     3.50
  0 (direct)    282.45     4.00     1.00
  0 (direct)    287.45     4.00     3.75
  2 (control)   295.20     4.00     2.25
  2 (control)   301.45     4.00     4.50
  1 (profile)   309.95     4.00     2.50
  1 (profile)   316.45     4.00     1.75
  2 (control)   322.20     4.00     6.50
  2 (control)   332.70     4.00     4.25
  2 (control)   340.95     4.00     1.75
  1 (profile)   346.70     4.00     5.50
  2 (control)   356.20     4.00     1.00
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.75
  1 (profile)    16.95     4.00     3.50
  0 (direct)     24.45     4.00     2.50
  1 (profile)    30.95     4.00     3.00
  2 (control)    37.95     4.00     2.75
  0 (direct)     44.70     4.00     2.50
  1 (profile)    51.20     4.00     5.00
  2 (control)    60.20     4.00     6.25
  0 (direct)     70.45     4.00     3.25
  0 (direct)     77.70     4.00     2.00
  0 (direct)     83.70     4.00     2.75
  1 (profile)    90.45     4.00     1.00
  1 (profile)    95.45     4.00     5.50
  1 (profile)   104.95     4.00     6.75
  0 (direct)    115.70     4.00     5.00
  0 (direct)    124.70     4.00     5.25
  2 (control)   133.95     4.00     4.75
  2 (control)   142.70     4.00     2.25
  1 (profile)   148.95     4.00     6.50
  2 (control)   159.45     4.00     3.75
  1 (profile)   167.20     4.00     4.25
  1 (profile)   175.45     4.00     7.00
  2 (control)   186.45     4.00     4.50
  0 (direct)    194.95     4.00     1.50
  2 (control)   200.45     4.00     5.50
  0 (direct)    209.95     4.00     7.00
  1 (profile)   220.95     4.00     6.00
  0 (direct)    230.95     4.00     1.75
  2 (control)   236.70     4.00     5.75
  2 (control)   246.45     4.00     1.00
  2 (control)   251.45     4.00     6.50
  1 (profile)   261.95     4.00     2.25
  2 (control)   268.20     4.00     1.50
  2 (control)   273.70     4.00     1.25
  1 (profile)   278.95     4.00     3.00
  0 (direct)    285.95     4.00     1.25
  0 (direct)    291.20     4.00     6.75
  1 (profile)   301.95     4.00     5.25
  1 (profile)   311.20     4.00     3.50
  2 (control)   318.70     4.00     4.25
  0 (direct)    326.95     4.00     6.25
  0 (direct)    337.20     4.00     4.50
  1 (profile)   345.70     4.00     1.75
  0 (direct)    351.45     4.00     5.75
  2 (control)   361.20     4.00     0.00

