-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.25
  1 (profile)    16.45     4.00     1.50
  2 (control)    21.95     4.00     2.25
  2 (control)    28.20     4.00     2.50
  1 (profile)    34.70     4.00     1.00
  2 (control)    39.70     4.00     1.00
  2 (control)    44.70     4.00     5.50
  2 (control)    54.20     4.00     7.00
  0 (direct)     65.20     4.00     1.25
  0 (direct)     70.45     4.00     5.75
  2 (control)    80.20     4.00     1.75
  2 (control)    85.95     4.00     5.50
  1 (profile)    95.45     4.00     5.25
  1 (profile)   104.70     4.00     4.25
  0 (direct)    112.95     4.00     5.00
  2 (control)   121.95     4.00     3.00
  2 (control)   128.95     4.00     4.75
  1 (profile)   137.70     4.00     1.75
  0 (direct)    143.45     4.00     7.00
  0 (direct)    154.45     4.00     5.75
  0 (direct)    164.20     4.00     3.75
  2 (control)   171.95     4.00     5.25
  1 (profile)   181.20     4.00     3.50
  1 (profile)   188.70     4.00     4.50
  0 (direct)    197.20     4.00     4.50
  0 (direct)    205.70     4.00     2.75
  1 (profile)   212.45     4.00     1.50
  1 (profile)   217.95     4.00     2.25
  1 (profile)   224.20     4.00     3.75
  0 (direct)    231.95     4.00     6.50
  2 (control)   242.45     4.00     2.00
  0 (direct)    248.45     4.00     6.75
  0 (direct)    259.20     4.00     6.25
  1 (profile)   269.45     4.00     2.50
  1 (profile)   275.95     4.00     2.75
  0 (direct)    282.70     4.00     3.50
  1 (profile)   290.20     4.00     6.75
  0 (direct)    300.95     4.00     6.25
  2 (control)   311.20     4.00     6.00
  1 (profile)   321.20     4.00     4.25
  2 (control)   329.45     4.00     5.00
  0 (direct)    338.45     4.00     3.00
  2 (control)   345.45     4.00     1.25
  2 (control)   350.70     4.00     6.50
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     5.75
  2 (control)    18.95     4.00     5.25
  2 (control)    28.20     4.00     3.00
  1 (profile)    35.20     4.00     1.00
  2 (control)    40.20     4.00     4.25
  0 (direct)     48.45     4.00     5.00
  0 (direct)     57.45     4.00     3.75
  1 (profile)    65.20     4.00     2.25
  1 (profile)    71.45     4.00     1.75
  1 (profile)    77.20     4.00     4.75
  0 (direct)     85.95     4.00     2.50
  0 (direct)     92.45     4.00     6.50
  0 (direct)    102.95     4.00     7.00
  2 (control)   113.95     4.00     1.75
  2 (control)   119.70     4.00     3.50
  1 (profile)   127.20     4.00     6.25
  1 (profile)   137.45     4.00     1.25
  2 (control)   142.70     4.00     4.25
  2 (control)   150.95     4.00     6.75
  2 (control)   161.70     4.00     3.25
  0 (direct)    168.95     4.00     1.50
  1 (profile)   174.45     4.00     6.25
  0 (direct)    184.70     4.00     4.50
  2 (control)   193.20     4.00     3.50
  1 (profile)   200.70     4.00     5.50
  0 (direct)    210.20     4.00     6.50
  0 (direct)    220.70     4.00     3.75
  1 (profile)   228.45     4.00     1.00
  1 (profile)   233.45     4.00     5.50
  1 (profile)   242.95     4.00     6.75
  2 (control)   253.70     4.00     5.75
  1 (profile)   263.45     4.00     6.00
  2 (control)   273.45     4.00     7.00
  0 (direct)    284.45     4.00     3.00
  0 (direct)    291.45     4.00     1.25
  2 (control)   296.70     4.00     1.50
  2 (control)   302.20     4.00     2.50
  0 (direct)    308.70     4.00     2.75
  0 (direct)    315.45     4.00     2.00
  1 (profile)   321.45     4.00     5.00
  0 (direct)    330.45     4.00     4.50
  1 (profile)   338.95     4.00     2.25
  1 (profile)   345.20     4.00     2.75
  2 (control)   351.95     4.00     5.25
  0 (direct)    361.20     4.00     0.00

