-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.50
  0 (direct)     18.70     4.00     1.00
  2 (control)    23.70     4.00     1.25
  1 (profile)    28.95     4.00     5.50
  2 (control)    38.45     4.00     3.75
  1 (profile)    46.20     4.00     1.50
  0 (direct)     51.70     4.00     2.00
  0 (direct)     57.70     4.00     1.75
  0 (direct)     63.45     4.00     3.75
  1 (profile)    71.20     4.00     5.00
  0 (direct)     80.20     4.00     5.25
  1 (profile)    89.45     4.00     4.25
  1 (profile)    97.70     4.00     7.00
  0 (direct)    108.70     4.00     6.50
  2 (control)   119.20     4.00     6.00
  2 (control)   129.20     4.00     4.25
  2 (control)   137.45     4.00     2.75
  0 (direct)    144.20     4.00     5.00
  1 (profile)   153.20     4.00     3.00
  2 (control)   160.20     4.00     4.75
  0 (direct)    168.95     4.00     6.25
  1 (profile)   179.20     4.00     2.25
  1 (profile)   185.45     4.00     3.00
  1 (profile)   192.45     4.00     1.00
  2 (control)   197.45     4.00     5.75
  0 (direct)    207.20     4.00     6.50
  2 (control)   217.70     4.00     6.75
  2 (control)   228.45     4.00     2.50
  2 (control)   234.95     4.00     6.75
  0 (direct)    245.70     4.00     5.75
  0 (direct)    255.45     4.00     7.00
  2 (control)   266.45     4.00     1.75
  0 (direct)    272.20     4.00     2.50
  2 (control)   278.70     4.00     6.25
  1 (profile)   288.95     4.00     2.75
  0 (direct)    295.70     4.00     3.25
  2 (control)   302.95     4.00     3.50
  2 (control)   310.45     4.00     4.50
  1 (profile)   318.95     4.00     5.25
  1 (profile)   328.20     4.00     2.25
  1 (profile)   334.45     4.00     1.25
  2 (control)   339.70     4.00     1.50
  0 (direct)    345.20     4.00     4.50
  1 (profile)   353.70     4.00     3.50
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.25
  0 (direct)     14.45     4.00     4.25
  0 (direct)     22.70     4.00     4.75
  0 (direct)     31.45     4.00     1.75
  2 (control)    37.20     4.00     5.00
  1 (profile)    46.20     4.00     6.50
  2 (control)    56.70     4.00     6.25
  2 (control)    66.95     4.00     2.50
  1 (profile)    73.45     4.00     3.50
  0 (direct)     80.95     4.00     5.75
  0 (direct)     90.70     4.00     6.50
  2 (control)   101.20     4.00     2.75
  2 (control)   107.95     4.00     5.00
  0 (direct)    116.95     4.00     7.00
  0 (direct)    127.95     4.00     4.50
  2 (control)   136.45     4.00     1.25
  1 (profile)   141.70     4.00     5.25
  0 (direct)    150.95     4.00     2.00
  0 (direct)    156.95     4.00     2.75
  1 (profile)   163.70     4.00     3.75
  1 (profile)   171.45     4.00     3.75
  1 (profile)   179.20     4.00     1.50
  0 (direct)    184.70     4.00     1.75
  0 (direct)    190.45     4.00     5.50
  2 (control)   199.95     4.00     5.25
  2 (control)   209.20     4.00     6.00
  2 (control)   219.20     4.00     7.00
  1 (profile)   230.20     4.00     3.00
  1 (profile)   237.20     4.00     3.25
  0 (direct)    244.45     4.00     5.50
  2 (control)   253.95     4.00     1.00
  2 (control)   258.95     4.00     1.00
  1 (profile)   263.95     4.00     2.25
  1 (profile)   270.20     4.00     6.75
  0 (direct)    280.95     4.00     3.00
  2 (control)   287.95     4.00     5.75
  2 (control)   297.70     4.00     2.25
  2 (control)   303.95     4.00     1.50
  1 (profile)   309.45     4.00     3.50
  1 (profile)   316.95     4.00     6.25
  1 (profile)   327.20     4.00     6.75
  0 (direct)    337.95     4.00     4.50
  2 (control)   346.45     4.00     2.50
  1 (profile)   352.95     4.00     4.25
  0 (direct)    361.20     4.00     0.00

