-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.75
  1 (profile)    15.95     4.00     1.75
  2 (control)    21.70     4.00     5.50
  0 (direct)     31.20     4.00     1.25
  2 (control)    36.45     4.00     7.00
  0 (direct)     47.45     4.00     1.00
  0 (direct)     52.45     4.00     6.50
  1 (profile)    62.95     4.00     2.25
  1 (profile)    69.20     4.00     3.75
  2 (control)    76.95     4.00     6.50
  2 (control)    87.45     4.00     4.50
  2 (control)    95.95     4.00     3.00
  0 (direct)    102.95     4.00     5.25
  1 (profile)   112.20     4.00     1.50
  2 (control)   117.70     4.00     5.50
  2 (control)   127.20     4.00     5.75
  1 (profile)   136.95     4.00     4.25
  0 (direct)    145.20     4.00     1.50
  1 (profile)   150.70     4.00     6.75
  1 (profile)   161.45     4.00     6.75
  0 (direct)    172.20     4.00     3.75
  1 (profile)   179.95     4.00     3.25
  2 (control)   187.20     4.00     6.25
  0 (direct)    197.45     4.00     5.75
  2 (control)   207.20     4.00     5.25
  1 (profile)   216.45     4.00     3.50
  1 (profile)   223.95     4.00     7.00
  0 (direct)    234.95     4.00     3.50
  0 (direct)    242.45     4.00     5.00
  1 (profile)   251.45     4.00     2.75
  2 (control)   258.20     4.00     5.00
  1 (profile)   267.20     4.00     2.50
  1 (profile)   273.70     4.00     2.50
  0 (direct)    280.20     4.00     3.00
  0 (direct)    287.20     4.00     1.25
  2 (control)   292.45     4.00     4.75
  2 (control)   301.20     4.00     2.25
  0 (direct)    307.45     4.00     1.75
  1 (profile)   313.20     4.00     4.25
  2 (control)   321.45     4.00     4.50
  2 (control)   329.95     4.00     6.25
  2 (control)   340.20     4.00     2.00
  0 (direct)    346.20     4.00     1.00
  0 (direct)    351.20     4.00     6.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.50
  1 (profile)    18.70     4.00     1.50
  2 (control)    24.20     4.00     1.75
  0 (direct)     29.95     4.00     3.75
  0 (direct)     37.70     4.00     1.00
  0 (direct)     42.70     4.00     6.75
  1 (profile)    53.45     4.00     2.75
  0 (direct)     60.20     4.00     1.50
  0 (direct)     65.70     4.00     2.00
  2 (control)    71.70     4.00     6.50
  0 (direct)     82.20     4.00     1.25
  2 (control)    87.45     4.00     6.50
  2 (control)    97.95     4.00     4.75
  1 (profile)   106.70     4.00     4.25
  0 (direct)    114.95     4.00     7.00
  2 (control)   125.95     4.00     5.25
  2 (control)   135.20     4.00     1.75
  0 (direct)    140.95     4.00     5.00
  0 (direct)    149.95     4.00     2.25
  2 (control)   156.20     4.00     3.00
  2 (control)   163.20     4.00     5.75
  1 (profile)   172.95     4.00     3.00
  1 (profile)   179.95     4.00     5.75
  2 (control)   189.70     4.00     5.00
  1 (profile)   198.70     4.00     6.00
  0 (direct)    208.70     4.00     2.50
  1 (profile)   215.20     4.00     6.75
  0 (direct)    225.95     4.00     5.50
  1 (profile)   235.45     4.00     3.50
  2 (control)   242.95     4.00     6.25
  1 (profile)   253.20     4.00     2.50
  2 (control)   259.70     4.00     2.75
  2 (control)   266.45     4.00     3.75
  0 (direct)    274.20     4.00     4.50
  2 (control)   282.70     4.00     5.25
  1 (profile)   291.95     4.00     4.25
  2 (control)   300.20     4.00     4.50
  0 (direct)    308.70     4.00     1.25
  0 (direct)    313.95     4.00     3.50
  2 (control)   321.45     4.00     7.00
  1 (profile)   332.45     4.00     3.25
  0 (direct)    339.70     4.00     6.25
  1 (profile)   349.95     4.00     1.00
  1 (profile)   354.95     4.00     2.25
  1 (profile)   361.20     4.00     0.00

