-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.75
  2 (control)    16.95     4.00     1.25
  2 (control)    22.20     4.00     6.75
  1 (profile)    32.95     4.00     3.50
  2 (control)    40.45     4.00     6.50
  0 (direct)     50.95     4.00     3.75
  2 (control)    58.70     4.00     2.00
  0 (direct)     64.70     4.00     5.75
  0 (direct)     74.45     4.00     4.50
  1 (profile)    82.95     4.00     2.25
  2 (control)    89.20     4.00     4.25
  1 (profile)    97.45     4.00     3.00
  0 (direct)    104.45     4.00     3.25
  1 (profile)   111.70     4.00     1.25
  2 (control)   116.95     4.00     6.00
  2 (control)   126.95     4.00     7.00
  1 (profile)   137.95     4.00     7.00
  1 (profile)   148.95     4.00     5.75
  2 (control)   158.70     4.00     1.00
  0 (direct)    163.70     4.00     5.25
  2 (control)   172.95     4.00     2.50
  0 (direct)    179.45     4.00     4.75
  0 (direct)    188.20     4.00     2.75
  0 (direct)    194.95     4.00     6.75
  1 (profile)   205.70     4.00     5.50
  0 (direct)    215.20     4.00     1.75
  1 (profile)   220.95     4.00     5.00
  2 (control)   229.95     4.00     1.75
  1 (profile)   235.70     4.00     3.50
  1 (profile)   243.20     4.00     4.25
  0 (direct)    251.45     4.00     1.50
  0 (direct)    256.95     4.00     2.25
  0 (direct)    263.20     4.00     5.00
  2 (control)   272.20     4.00     6.25
  1 (profile)   282.45     4.00     6.50
  2 (control)   292.95     4.00     2.50
  2 (control)   299.45     4.00     1.00
  0 (direct)    304.45     4.00     4.50
  2 (control)   312.95     4.00     6.25
  1 (profile)   323.20     4.00     2.75
  1 (profile)   329.95     4.00     5.25
  1 (profile)   339.20     4.00     1.50
  2 (control)   344.70     4.00     5.50
  0 (direct)    354.20     4.00     3.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     4.50
  0 (direct)     17.70     4.00     1.00
  0 (direct)     22.70     4.00     3.00
  2 (control)    29.70     4.00     2.75
  0 (direct)     36.45     4.00     3.25
  1 (profile)    43.70     4.00     5.25
  1 (profile)    52.95     4.00     2.50
  0 (direct)     59.45     4.00     5.00
  0 (direct)     68.45     4.00     6.00
  0 (direct)     78.45     4.00     4.75
  2 (control)    87.20     4.00     5.00
  1 (profile)    96.20     4.00     1.75
  1 (profile)   101.95     4.00     2.50
  0 (direct)    108.45     4.00     7.00
  1 (profile)   119.45     4.00     2.75
  2 (control)   126.20     4.00     7.00
  1 (profile)   137.20     4.00     6.50
  1 (profile)   147.70     4.00     3.75
  2 (control)   155.45     4.00     1.75
  0 (direct)    161.20     4.00     5.75
  2 (control)   170.95     4.00     6.50
  2 (control)   181.45     4.00     1.50
  2 (control)   186.95     4.00     3.50
  1 (profile)   194.45     4.00     1.00
  1 (profile)   199.45     4.00     6.25
  0 (direct)    209.70     4.00     6.75
  2 (control)   220.45     4.00     2.25
  2 (control)   226.70     4.00     3.50
  0 (direct)    234.20     4.00     2.00
  1 (profile)   240.20     4.00     3.75
  2 (control)   247.95     4.00     1.25
  2 (control)   253.20     4.00     5.25
  1 (profile)   262.45     4.00     6.75
  0 (direct)    273.20     4.00     5.75
  2 (control)   282.95     4.00     3.00
  2 (control)   289.95     4.00     4.25
  0 (direct)    298.20     4.00     1.25
  0 (direct)    303.45     4.00     5.50
  1 (profile)   312.95     4.00     4.25
  1 (profile)   321.20     4.00     6.25
  1 (profile)   331.45     4.00     1.50
  0 (direct)    336.95     4.00     5.50
  2 (control)   346.45     4.00     4.50
  1 (profile)   354.95     4.00     2.25
  2 (control)   361.20     4.00     0.00

