-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.00
  1 (profile)    16.20     4.00     2.00
  1 (profile)    22.20     4.00     1.75
  0 (direct)     27.95     4.00     1.25
  0 (direct)     33.20     4.00     2.75
  0 (direct)     39.95     4.00     5.75
  1 (profile)    49.70     4.00     2.25
  0 (direct)     55.95     4.00     6.75
  1 (profile)    66.70     4.00     6.50
  1 (profile)    77.20     4.00     6.50
  2 (control)    87.70     4.00     5.75
  0 (direct)     97.45     4.00     6.25
  2 (control)   107.70     4.00     3.75
  2 (control)   115.45     4.00     1.00
  0 (direct)    120.45     4.00     4.50
  1 (profile)   128.95     4.00     5.25
  2 (control)   138.20     4.00     2.50
  1 (profile)   144.70     4.00     3.50
  1 (profile)   152.20     4.00     5.50
  1 (profile)   161.70     4.00     3.00
  0 (direct)    168.70     4.00     6.25
  2 (control)   178.95     4.00     7.00
  2 (control)   189.95     4.00     1.75
  0 (direct)    195.70     4.00     2.75
  2 (control)   202.45     4.00     5.50
  1 (profile)   211.95     4.00     4.50
  2 (control)   220.45     4.00     1.25
  2 (control)   225.70     4.00     1.50
  0 (direct)    231.20     4.00     4.25
  2 (control)   239.45     4.00     1.50
  1 (profile)   244.95     4.00     5.25
  0 (direct)    254.20     4.00     3.50
  1 (profile)   261.70     4.00     3.25
  0 (direct)    268.95     4.00     6.00
  1 (profile)   278.95     4.00     1.00
  0 (direct)    283.95     4.00     5.00
  2 (control)   292.95     4.00     4.25
  2 (control)   301.20     4.00     6.75
  0 (direct)    311.95     4.00     7.00
  1 (profile)   322.95     4.00     4.75
  0 (direct)    331.70     4.00     2.25
  2 (control)   337.95     4.00     5.00
  1 (profile)   346.95     4.00     3.75
  2 (control)   354.70     4.00     2.50
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.75
  0 (direct)     18.95     4.00     1.50
  0 (direct)     24.45     4.00     2.00
  2 (control)    30.45     4.00     4.50
  1 (profile)    38.95     4.00     5.00
  1 (profile)    47.95     4.00     1.75
  1 (profile)    53.70     4.00     4.25
  2 (control)    61.95     4.00     3.00
  2 (control)    68.95     4.00     5.25
  2 (control)    78.20     4.00     5.75
  0 (direct)     87.95     4.00     1.25
  0 (direct)     93.20     4.00     6.50
  1 (profile)   103.70     4.00     4.75
  2 (control)   112.45     4.00     6.50
  0 (direct)    122.95     4.00     2.75
  1 (profile)   129.70     4.00     5.00
  1 (profile)   138.70     4.00     6.75
  0 (direct)    149.45     4.00     1.25
  0 (direct)    154.70     4.00     5.50
  0 (direct)    164.20     4.00     3.75
  2 (control)   171.95     4.00     6.75
  2 (control)   182.70     4.00     5.50
  2 (control)   192.20     4.00     2.25
  1 (profile)   198.45     4.00     5.25
  0 (direct)    207.70     4.00     7.00
  0 (direct)    218.70     4.00     2.25
  0 (direct)    224.95     4.00     6.25
  1 (profile)   235.20     4.00     2.50
  1 (profile)   241.70     4.00     6.25
  2 (control)   251.95     4.00     1.75
  2 (control)   257.70     4.00     3.00
  2 (control)   264.70     4.00     4.50
  0 (direct)    273.20     4.00     3.25
  0 (direct)    280.45     4.00     1.00
  0 (direct)    285.45     4.00     2.50
  1 (profile)   291.95     4.00     3.75
  2 (control)   299.70     4.00     3.50
  0 (direct)    307.20     4.00     4.25
  2 (control)   315.45     4.00     1.50
  1 (profile)   320.95     4.00     1.00
  2 (control)   325.95     4.00     7.00
  1 (profile)   336.95     4.00     6.00
  1 (profile)   346.95     4.00     3.50
  2 (control)   354.45     4.00     2.75
  1 (profile)   361.20     4.00     0.00

