-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.25
  0 (direct)     18.45     4.00     1.00
  1 (profile)    23.45     4.00     2.25
  0 (direct)     29.70     4.00     2.50
  0 (direct)     36.20     4.00     3.25
  0 (direct)     43.45     4.00     7.00
  2 (control)    54.45     4.00     3.00
  2 (control)    61.45     4.00     4.25
  2 (control)    69.70     4.00     6.25
  1 (profile)    79.95     4.00     5.75
  2 (control)    89.70     4.00     2.50
  1 (profile)    96.20     4.00     3.50
  1 (profile)   103.70     4.00     6.50
  1 (profile)   114.20     4.00     1.75
  2 (control)   119.95     4.00     1.00
  0 (direct)    124.95     4.00     3.75
  1 (profile)   132.70     4.00     5.50
  2 (control)   142.20     4.00     4.25
  1 (profile)   150.45     4.00     1.50
  2 (control)   155.95     4.00     1.75
  0 (direct)    161.70     4.00     5.00
  0 (direct)    170.70     4.00     5.00
  0 (direct)    179.70     4.00     6.50
  2 (control)   190.20     4.00     4.75
  1 (profile)   198.95     4.00     6.25
  0 (direct)    209.20     4.00     6.75
  2 (control)   219.95     4.00     5.50
  0 (direct)    229.45     4.00     3.00
  1 (profile)   236.45     4.00     5.75
  0 (direct)    246.20     4.00     7.00
  1 (profile)   257.20     4.00     1.50
  1 (profile)   262.70     4.00     4.50
  0 (direct)    271.20     4.00     3.75
  2 (control)   278.95     4.00     2.75
  2 (control)   285.70     4.00     2.75
  2 (control)   292.45     4.00     6.00
  1 (profile)   302.45     4.00     2.25
  0 (direct)    308.70     4.00     2.00
  2 (control)   314.70     4.00     3.50
  2 (control)   322.20     4.00     1.25
  1 (profile)   327.45     4.00     4.50
  2 (control)   335.95     4.00     5.25
  1 (profile)   345.20     4.00     1.25
  0 (direct)    350.45     4.00     6.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.75
  2 (control)    16.95     4.00     5.00
  2 (control)    25.95     4.00     5.50
  2 (control)    35.45     4.00     1.75
  0 (direct)     41.20     4.00     2.00
  0 (direct)     47.20     4.00     3.75
  1 (profile)    54.95     4.00     5.50
  1 (profile)    64.45     4.00     4.50
  1 (profile)    72.95     4.00     1.00
  2 (control)    77.95     4.00     1.25
  0 (direct)     83.20     4.00     6.75
  1 (profile)    93.95     4.00     3.00
  0 (direct)    100.95     4.00     6.25
  1 (profile)   111.20     4.00     7.00
  1 (profile)   122.20     4.00     3.50
  2 (control)   129.70     4.00     6.50
  1 (profile)   140.20     4.00     3.50
  0 (direct)    147.70     4.00     6.25
  0 (direct)    157.95     4.00     1.75
  2 (control)   163.70     4.00     5.25
  0 (direct)    172.95     4.00     5.75
  2 (control)   182.70     4.00     3.00
  2 (control)   189.70     4.00     2.25
  2 (control)   195.95     4.00     6.00
  0 (direct)    205.95     4.00     3.25
  0 (direct)    213.20     4.00     2.50
  0 (direct)    219.70     4.00     5.00
  1 (profile)   228.70     4.00     4.75
  2 (control)   237.45     4.00     5.75
  0 (direct)    247.20     4.00     4.25
  2 (control)   255.45     4.00     6.75
  1 (profile)   266.20     4.00     2.25
  1 (profile)   272.45     4.00     2.75
  2 (control)   279.20     4.00     1.50
  0 (direct)    284.70     4.00     1.00
  2 (control)   289.70     4.00     1.50
  2 (control)   295.20     4.00     4.50
  1 (profile)   303.70     4.00     4.25
  0 (direct)    311.95     4.00     2.75
  1 (profile)   318.70     4.00     6.50
  0 (direct)    329.20     4.00     7.00
  2 (control)   340.20     4.00     1.25
  1 (profile)   345.45     4.00     2.50
  1 (profile)   351.95     4.00     5.25
  1 (profile)   361.20     4.00     0.00

