-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.75
  0 (direct)     18.95     4.00     5.00
  0 (direct)     27.95     4.00     2.50
  0 (direct)     34.45     4.00     3.00
  2 (control)    41.45     4.00     1.50
  1 (profile)    46.95     4.00     1.25
  0 (direct)     52.20     4.00     4.25
  2 (control)    60.45     4.00     3.25
  2 (control)    67.70     4.00     1.00
  0 (direct)     72.70     4.00     4.75
  1 (profile)    81.45     4.00     7.00
  1 (profile)    92.45     4.00     3.75
  0 (direct)    100.20     4.00     6.75
  1 (profile)   110.95     4.00     2.75
  2 (control)   117.70     4.00     6.00
  2 (control)   127.70     4.00     3.75
  2 (control)   135.45     4.00     3.00
  1 (profile)   142.45     4.00     1.75
  2 (control)   148.20     4.00     5.25
  1 (profile)   157.45     4.00     6.75
  1 (profile)   168.20     4.00     5.25
  0 (direct)    177.45     4.00     2.00
  2 (control)   183.45     4.00     4.50
  0 (direct)    191.95     4.00     6.50
  1 (profile)   202.45     4.00     5.50
  2 (control)   211.95     4.00     1.25
  0 (direct)    217.20     4.00     2.25
  1 (profile)   223.45     4.00     1.50
  1 (profile)   228.95     4.00     6.25
  0 (direct)    239.20     4.00     5.50
  2 (control)   248.70     4.00     3.50
  2 (control)   256.20     4.00     2.50
  1 (profile)   262.70     4.00     4.50
  0 (direct)    271.20     4.00     7.00
  1 (profile)   282.20     4.00     3.50
  1 (profile)   289.70     4.00     1.00
  2 (control)   294.70     4.00     6.50
  1 (profile)   305.20     4.00     5.75
  0 (direct)    314.95     4.00     2.75
  0 (direct)    321.70     4.00     4.25
  0 (direct)    329.95     4.00     5.00
  2 (control)   338.95     4.00     6.25
  2 (control)   349.20     4.00     2.25
  2 (control)   355.45     4.00     1.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.00
  2 (control)    16.20     4.00     6.75
  2 (control)    26.95     4.00     1.75
  0 (direct)     32.70     4.00     5.50
  2 (control)    42.20     4.00     1.50
  1 (profile)    47.70     4.00     2.25
  0 (direct)     53.95     4.00     3.25
  0 (direct)     61.20     4.00     1.50
  2 (control)    66.70     4.00     1.75
  2 (control)    72.45     4.00     1.25
  2 (control)    77.70     4.00     2.50
  0 (direct)     84.20     4.00     4.50
  1 (profile)    92.70     4.00     1.00
  1 (profile)    97.70     4.00     6.50
  0 (direct)    108.20     4.00     7.00
  2 (control)   119.20     4.00     6.00
  1 (profile)   129.20     4.00     6.50
  2 (control)   139.70     4.00     1.00
  2 (control)   144.70     4.00     3.00
  1 (profile)   151.70     4.00     2.50
  0 (direct)    158.20     4.00     7.00
  1 (profile)   169.20     4.00     5.75
  1 (profile)   178.95     4.00     5.00
  1 (profile)   187.95     4.00     6.25
  0 (direct)    198.20     4.00     3.50
  1 (profile)   205.70     4.00     5.50
  0 (direct)    215.20     4.00     4.25
  0 (direct)    223.45     4.00     6.75
  1 (profile)   234.20     4.00     5.75
  2 (control)   243.95     4.00     1.25
  2 (control)   249.20     4.00     3.75
  0 (direct)    256.95     4.00     5.25
  1 (profile)   266.20     4.00     3.50
  1 (profile)   273.70     4.00     2.25
  1 (profile)   279.95     4.00     6.25
  2 (control)   290.20     4.00     3.75
  2 (control)   297.95     4.00     5.25
  2 (control)   307.20     4.00     4.50
  0 (direct)    315.70     4.00     4.75
  0 (direct)    324.45     4.00     2.75
  0 (direct)    331.20     4.00     2.75
  1 (profile)   337.95     4.00     2.00
  1 (profile)   343.95     4.00     5.00
  0 (direct)    352.95     4.00     4.25
  2 (control)   361.20     4.00     0.00

