-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.75
  2 (control)    15.95     4.00     2.50
  0 (direct)     22.45     4.00     1.50
  2 (control)    27.95     4.00     5.00
  1 (profile)    36.95     4.00     6.00
  2 (control)    46.95     4.00     2.50
  1 (profile)    53.45     4.00     1.75
  1 (profile)    59.20     4.00     2.00
  2 (control)    65.20     4.00     2.75
  1 (profile)    71.95     4.00     5.50
  0 (direct)     81.45     4.00     3.50
  0 (direct)     88.95     4.00     5.00
  1 (profile)    97.95     4.00     3.25
  0 (direct)    105.20     4.00     5.25
  2 (control)   114.45     4.00     5.75
  1 (profile)   124.20     4.00     4.25
  0 (direct)    132.45     4.00     2.25
  0 (direct)    138.70     4.00     4.75
  1 (profile)   147.45     4.00     5.75
  2 (control)   157.20     4.00     6.50
  1 (profile)   167.70     4.00     5.50
  2 (control)   177.20     4.00     3.75
  0 (direct)    184.95     4.00     4.50
  0 (direct)    193.45     4.00     6.75
  1 (profile)   204.20     4.00     6.25
  1 (profile)   214.45     4.00     3.75
  2 (control)   222.20     4.00     1.50
  0 (direct)    227.70     4.00     3.00
  2 (control)   234.70     4.00     1.75
  2 (control)   240.45     4.00     1.25
  0 (direct)    245.70     4.00     5.25
  0 (direct)    254.95     4.00     6.25
  2 (control)   265.20     4.00     3.50
  0 (direct)    272.70     4.00     4.50
  1 (profile)   281.20     4.00     1.00
  1 (profile)   286.20     4.00     6.50
  2 (control)   296.70     4.00     4.25
  2 (control)   304.95     4.00     1.00
  2 (control)   309.95     4.00     7.00
  0 (direct)    320.95     4.00     1.25
  2 (control)   326.20     4.00     3.00
  1 (profile)   333.20     4.00     6.75
  1 (profile)   343.95     4.00     2.25
  0 (direct)    350.20     4.00     7.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     6.50
  0 (direct)     19.70     4.00     3.75
  1 (profile)    27.45     4.00     3.50
  1 (profile)    34.95     4.00     3.00
  1 (profile)    41.95     4.00     3.50
  0 (direct)     49.45     4.00     5.00
  1 (profile)    58.45     4.00     2.75
  2 (control)    65.20     4.00     7.00
  2 (control)    76.20     4.00     5.00
  1 (profile)    85.20     4.00     1.25
  2 (control)    90.45     4.00     5.50
  2 (control)    99.95     4.00     2.25
  0 (direct)    106.20     4.00     6.50
  2 (control)   116.70     4.00     1.00
  0 (direct)    121.70     4.00     2.00
  0 (direct)    127.70     4.00     3.00
  1 (profile)   134.70     4.00     3.25
  1 (profile)   141.95     4.00     6.00
  0 (direct)    151.95     4.00     5.50
  1 (profile)   161.45     4.00     2.75
  2 (control)   168.20     4.00     4.25
  1 (profile)   176.45     4.00     6.25
  2 (control)   186.70     4.00     7.00
  1 (profile)   197.70     4.00     1.00
  0 (direct)    202.70     4.00     6.25
  2 (control)   212.95     4.00     1.75
  2 (control)   218.70     4.00     1.50
  2 (control)   224.20     4.00     5.25
  0 (direct)    233.45     4.00     2.50
  0 (direct)    239.95     4.00     5.75
  0 (direct)    249.70     4.00     6.75
  2 (control)   260.45     4.00     1.50
  0 (direct)    265.95     4.00     1.75
  2 (control)   271.70     4.00     4.50
  1 (profile)   280.20     4.00     5.75
  1 (profile)   289.95     4.00     1.25
  1 (profile)   295.20     4.00     3.75
  2 (control)   302.95     4.00     4.25
  2 (control)   311.20     4.00     5.25
  2 (control)   320.45     4.00     4.50
  1 (profile)   328.95     4.00     4.75
  0 (direct)    337.70     4.00     6.75
  1 (profile)   348.45     4.00     2.50
  0 (direct)    354.95     4.00     2.25
  0 (direct)    361.20     4.00     0.00

