-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.00
  2 (control)    16.20     4.00     1.25
  1 (profile)    21.45     4.00     2.75
  1 (profile)    28.20     4.00     5.00
  2 (control)    37.20     4.00     6.50
  2 (control)    47.70     4.00     5.75
  1 (profile)    57.45     4.00     6.25
  2 (control)    67.70     4.00     2.50
  0 (direct)     74.20     4.00     1.00
  0 (direct)     79.20     4.00     5.75
  0 (direct)     88.95     4.00     4.25
  2 (control)    97.20     4.00     1.00
  2 (control)   102.20     4.00     5.00
  2 (control)   111.20     4.00     4.50
  1 (profile)   119.70     4.00     5.50
  2 (control)   129.20     4.00     6.75
  1 (profile)   139.95     4.00     6.50
  0 (direct)    150.45     4.00     3.75
  0 (direct)    158.20     4.00     7.00
  0 (direct)    169.20     4.00     4.50
  2 (control)   177.70     4.00     3.50
  2 (control)   185.20     4.00     6.25
  1 (profile)   195.45     4.00     4.75
  0 (direct)    204.20     4.00     2.00
  1 (profile)   210.20     4.00     3.25
  0 (direct)    217.45     4.00     5.50
  2 (control)   226.95     4.00     6.75
  1 (profile)   237.70     4.00     5.25
  0 (direct)    246.95     4.00     5.25
  0 (direct)    256.20     4.00     1.75
  2 (control)   261.95     4.00     6.00
  1 (profile)   271.95     4.00     3.00
  1 (profile)   278.95     4.00     1.50
  1 (profile)   284.45     4.00     7.00
  2 (control)   295.45     4.00     2.75
  1 (profile)   302.20     4.00     2.25
  1 (profile)   308.45     4.00     1.25
  2 (control)   313.70     4.00     2.50
  0 (direct)    320.20     4.00     1.50
  0 (direct)    325.70     4.00     2.25
  1 (profile)   331.95     4.00     3.75
  1 (profile)   339.70     4.00     1.75
  0 (direct)    345.45     4.00     3.50
  0 (direct)    352.95     4.00     4.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.75
  0 (direct)     14.95     4.00     3.50
  1 (profile)    22.45     4.00     5.50
  2 (control)    31.95     4.00     2.75
  2 (control)    38.70     4.00     2.75
  1 (profile)    45.45     4.00     5.00
  2 (control)    54.45     4.00     5.00
  1 (profile)    63.45     4.00     2.25
  2 (control)    69.70     4.00     3.50
  0 (direct)     77.20     4.00     1.75
  0 (direct)     82.95     4.00     6.50
  1 (profile)    93.45     4.00     1.25
  1 (profile)    98.70     4.00     4.50
  2 (control)   107.20     4.00     6.00
  1 (profile)   117.20     4.00     7.00
  0 (direct)    128.20     4.00     2.50
  2 (control)   134.70     4.00     6.75
  0 (direct)    145.45     4.00     6.25
  0 (direct)    155.70     4.00     4.25
  0 (direct)    163.95     4.00     5.50
  1 (profile)   173.45     4.00     5.25
  2 (control)   182.70     4.00     6.25
  0 (direct)    192.95     4.00     5.75
  1 (profile)   202.70     4.00     2.50
  1 (profile)   209.20     4.00     2.00
  2 (control)   215.20     4.00     5.75
  0 (direct)    224.95     4.00     1.00
  2 (control)   229.95     4.00     5.25
  2 (control)   239.20     4.00     3.00
  1 (profile)   246.20     4.00     3.75
  2 (control)   253.95     4.00     6.75
  0 (direct)    264.70     4.00     4.25
  0 (direct)    272.95     4.00     4.50
  0 (direct)    281.45     4.00     7.00
  1 (profile)   292.45     4.00     1.50
  1 (profile)   297.95     4.00     3.75
  2 (control)   305.70     4.00     2.25
  0 (direct)    311.95     4.00     3.00
  1 (profile)   318.95     4.00     3.25
  1 (profile)   326.20     4.00     1.00
  2 (control)   331.20     4.00     4.75
  0 (direct)    339.95     4.00     1.25
  2 (control)   345.20     4.00     1.50
  2 (control)   350.70     4.00     6.50
  1 (profile)   361.20     4.00     0.00

