-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.00
  2 (control)    14.20     4.00     6.00
  0 (direct)     24.20     4.00     2.25
  1 (profile)    30.45     4.00     1.25
  2 (control)    35.70     4.00     2.75
  0 (direct)     42.45     4.00     6.75
  0 (direct)     53.20     4.00     6.50
  2 (control)    63.70     4.00     5.25
  2 (control)    72.95     4.00     1.25
  1 (profile)    78.20     4.00     1.75
  1 (profile)    83.95     4.00     5.75
  1 (profile)    93.70     4.00     4.75
  2 (control)   102.45     4.00     6.75
  2 (control)   113.20     4.00     1.50
  1 (profile)   118.70     4.00     6.25
  0 (direct)    128.95     4.00     1.75
  1 (profile)   134.70     4.00     7.00
  0 (direct)    145.70     4.00     5.25
  1 (profile)   154.95     4.00     5.00
  0 (direct)    163.95     4.00     5.50
  1 (profile)   173.45     4.00     5.75
  2 (control)   183.20     4.00     4.25
  0 (direct)    191.45     4.00     2.25
  2 (control)   197.70     4.00     4.50
  0 (direct)    206.20     4.00     3.50
  1 (profile)   213.70     4.00     3.75
  1 (profile)   221.45     4.00     3.75
  1 (profile)   229.20     4.00     3.00
  0 (direct)    236.20     4.00     2.50
  1 (profile)   242.70     4.00     6.25
  2 (control)   252.95     4.00     3.50
  0 (direct)    260.45     4.00     5.50
  2 (control)   269.95     4.00     3.25
  1 (profile)   277.20     4.00     1.00
  0 (direct)    282.20     4.00     4.50
  0 (direct)    290.70     4.00     2.50
  2 (control)   297.20     4.00     3.00
  0 (direct)    304.20     4.00     6.50
  2 (control)   314.70     4.00     5.00
  2 (control)   323.70     4.00     1.50
  2 (control)   329.20     4.00     2.00
  0 (direct)    335.20     4.00     4.25
  0 (direct)    343.45     4.00     2.75
  1 (profile)   350.20     4.00     7.00
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.00
  2 (control)    14.20     4.00     4.75
  1 (profile)    22.95     4.00     2.25
  2 (control)    29.20     4.00     2.50
  0 (direct)     35.70     4.00     4.50
  1 (profile)    44.20     4.00     6.50
  1 (profile)    54.70     4.00     5.50
  2 (control)    64.20     4.00     2.75
  0 (direct)     70.95     4.00     7.00
  1 (profile)    81.95     4.00     2.00
  2 (control)    87.95     4.00     2.50
  2 (control)    94.45     4.00     3.25
  1 (profile)   101.70     4.00     4.25
  2 (control)   109.95     4.00     5.75
  1 (profile)   119.70     4.00     3.50
  1 (profile)   127.20     4.00     1.25
  2 (control)   132.45     4.00     5.50
  2 (control)   141.95     4.00     3.75
  0 (direct)    149.70     4.00     5.25
  0 (direct)    158.95     4.00     5.00
  1 (profile)   167.95     4.00     6.25
  0 (direct)    178.20     4.00     3.50
  0 (direct)    185.70     4.00     7.00
  0 (direct)    196.70     4.00     4.50
  1 (profile)   205.20     4.00     3.75
  2 (control)   212.95     4.00     1.75
  0 (direct)    218.70     4.00     1.00
  1 (profile)   223.70     4.00     6.00
  2 (control)   233.70     4.00     5.25
  0 (direct)    242.95     4.00     2.75
  0 (direct)    249.70     4.00     1.75
  1 (profile)   255.45     4.00     3.00
  2 (control)   262.45     4.00     5.00
  0 (direct)    271.45     4.00     1.50
  1 (profile)   276.95     4.00     2.25
  1 (profile)   283.20     4.00     6.75
  2 (control)   293.95     4.00     4.25
  0 (direct)    302.20     4.00     1.50
  0 (direct)    307.70     4.00     6.25
  0 (direct)    317.95     4.00     6.75
  2 (control)   328.70     4.00     1.25
  1 (profile)   333.95     4.00     3.00
  1 (profile)   340.95     4.00     5.75
  0 (direct)    350.70     4.00     6.50
  2 (control)   361.20     4.00     0.00

