-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     5.25
  1 (profile)    18.45     4.00     3.00
  1 (profile)    25.45     4.00     1.50
  0 (direct)     30.95     4.00     1.50
  1 (profile)    36.45     4.00     3.50
  2 (control)    43.95     4.00     3.25
  2 (control)    51.20     4.00     2.25
  1 (profile)    57.45     4.00     4.25
  0 (direct)     65.70     4.00     7.00
  2 (control)    76.70     4.00     1.75
  2 (control)    82.45     4.00     4.50
  0 (direct)     90.95     4.00     4.50
  0 (direct)     99.45     4.00     5.75
  1 (profile)   109.20     4.00     5.25
  0 (direct)    118.45     4.00     5.00
  0 (direct)    127.45     4.00     5.00
  0 (direct)    136.45     4.00     6.75
  1 (profile)   147.20     4.00     6.25
  1 (profile)   157.45     4.00     6.00
  2 (control)   167.45     4.00     3.75
  1 (profile)   175.20     4.00     4.25
  1 (profile)   183.45     4.00     3.00
  0 (direct)    190.45     4.00     7.00
  0 (direct)    201.45     4.00     2.00
  1 (profile)   207.45     4.00     1.00
  1 (profile)   212.45     4.00     6.75
  1 (profile)   223.20     4.00     6.50
  0 (direct)    233.70     4.00     2.75
  0 (direct)    240.45     4.00     5.50
  2 (control)   249.95     4.00     6.25
  0 (direct)    260.20     4.00     4.75
  0 (direct)    268.95     4.00     2.25
  2 (control)   275.20     4.00     2.50
  2 (control)   281.70     4.00     5.50
  0 (direct)    291.20     4.00     2.75
  2 (control)   297.95     4.00     1.25
  2 (control)   303.20     4.00     1.00
  1 (profile)   308.20     4.00     3.50
  2 (control)   315.70     4.00     1.75
  2 (control)   321.45     4.00     3.75
  1 (profile)   329.20     4.00     1.25
  2 (control)   334.45     4.00     2.50
  0 (direct)    340.95     4.00     6.50
  2 (control)   351.45     4.00     5.75
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.50
  1 (profile)    16.70     4.00     2.00
  0 (direct)     22.70     4.00     2.75
  0 (direct)     29.45     4.00     6.00
  1 (profile)    39.45     4.00     5.50
  2 (control)    48.95     4.00     5.75
  1 (profile)    58.70     4.00     5.00
  2 (control)    67.70     4.00     6.25
  2 (control)    77.95     4.00     4.25
  1 (profile)    86.20     4.00     6.75
  2 (control)    96.95     4.00     5.75
  0 (direct)    106.70     4.00     4.50
  0 (direct)    115.20     4.00     1.25
  2 (control)   120.45     4.00     4.75
  2 (control)   129.20     4.00     6.50
  1 (profile)   139.70     4.00     2.25
  1 (profile)   145.95     4.00     6.75
  2 (control)   156.70     4.00     5.25
  1 (profile)   165.95     4.00     3.75
  0 (direct)    173.70     4.00     3.75
  1 (profile)   181.45     4.00     4.50
  0 (direct)    189.95     4.00     2.75
  0 (direct)    196.70     4.00     5.50
  2 (control)   206.20     4.00     7.00
  1 (profile)   217.20     4.00     2.50
  1 (profile)   223.70     4.00     6.25
  2 (control)   233.95     4.00     1.00
  2 (control)   238.95     4.00     3.50
  1 (profile)   246.45     4.00     3.00
  0 (direct)    253.45     4.00     1.50
  2 (control)   258.95     4.00     5.25
  1 (profile)   268.20     4.00     3.25
  2 (control)   275.45     4.00     7.00
  2 (control)   286.45     4.00     2.50
  0 (direct)    292.95     4.00     1.75
  2 (control)   298.70     4.00     1.00
  0 (direct)    303.70     4.00     3.00
  0 (direct)    310.70     4.00     1.75
  2 (control)   316.45     4.00     5.00
  0 (direct)    325.45     4.00     4.25
  1 (profile)   333.70     4.00     1.25
  1 (profile)   338.95     4.00     6.50
  0 (direct)    349.45     4.00     1.50
  1 (profile)   354.95     4.00     2.25
  0 (direct)    361.20     4.00     0.00

