-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     4.25
  1 (profile)    17.45     4.00     3.25
  1 (profile)    24.70     4.00     5.50
  0 (direct)     34.20     4.00     2.50
  2 (control)    40.70     4.00     1.00
  2 (control)    45.70     4.00     5.75
  0 (direct)     55.45     4.00     4.50
  1 (profile)    63.95     4.00     1.75
  0 (direct)     69.70     4.00     1.75
  0 (direct)     75.45     4.00     5.75
  1 (profile)    85.20     4.00     1.25
  1 (profile)    90.45     4.00     5.25
  2 (control)    99.70     4.00     1.50
  2 (control)   105.20     4.00     7.00
  1 (profile)   116.20     4.00     6.75
  0 (direct)    126.95     4.00     1.25
  0 (direct)    132.20     4.00     2.75
  2 (control)   138.95     4.00     4.50
  2 (control)   147.45     4.00     3.75
  2 (control)   155.20     4.00     3.00
  1 (profile)   162.20     4.00     1.50
  1 (profile)   167.70     4.00     6.00
  0 (direct)    177.70     4.00     6.25
  0 (direct)    187.95     4.00     4.75
  0 (direct)    196.70     4.00     4.25
  1 (profile)   204.95     4.00     2.00
  2 (control)   210.95     4.00     2.25
  1 (profile)   217.20     4.00     6.50
  2 (control)   227.70     4.00     2.75
  1 (profile)   234.45     4.00     6.75
  1 (profile)   245.20     4.00     2.25
  0 (direct)    251.45     4.00     3.75
  0 (direct)    259.20     4.00     3.00
  2 (control)   266.20     4.00     3.50
  1 (profile)   273.70     4.00     3.50
  2 (control)   281.20     4.00     7.00
  0 (direct)    292.20     4.00     5.00
  2 (control)   301.20     4.00     5.50
  0 (direct)    310.70     4.00     6.25
  0 (direct)    320.95     4.00     2.50
  1 (profile)   327.45     4.00     5.25
  1 (profile)   336.70     4.00     5.00
  0 (direct)    345.70     4.00     1.00
  2 (control)   350.70     4.00     6.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.25
  0 (direct)     15.45     4.00     4.75
  1 (profile)    24.20     4.00     3.25
  2 (control)    31.45     4.00     5.00
  1 (profile)    40.45     4.00     1.25
  1 (profile)    45.70     4.00     3.50
  0 (direct)     53.20     4.00     3.00
  0 (direct)     60.20     4.00     2.25
  2 (control)    66.45     4.00     4.25
  0 (direct)     74.70     4.00     1.75
  2 (control)    80.45     4.00     3.00
  1 (profile)    87.45     4.00     1.00
  1 (profile)    92.45     4.00     5.75
  1 (profile)   102.20     4.00     4.25
  2 (control)   110.45     4.00     2.75
  2 (control)   117.20     4.00     2.50
  0 (direct)    123.70     4.00     6.75
  1 (profile)   134.45     4.00     6.50
  1 (profile)   144.95     4.00     3.75
  2 (control)   152.70     4.00     4.50
  1 (profile)   161.20     4.00     6.00
  2 (control)   171.20     4.00     1.25
  0 (direct)    176.45     4.00     2.75
  0 (direct)    183.20     4.00     7.00
  2 (control)   194.20     4.00     6.25
  2 (control)   204.45     4.00     4.50
  1 (profile)   212.95     4.00     5.75
  1 (profile)   222.70     4.00     7.00
  2 (control)   233.70     4.00     1.50
  1 (profile)   239.20     4.00     6.25
  1 (profile)   249.45     4.00     2.00
  0 (direct)    255.45     4.00     3.50
  2 (control)   262.95     4.00     1.50
  2 (control)   268.45     4.00     6.50
  1 (profile)   278.95     4.00     3.75
  0 (direct)    286.70     4.00     6.75
  1 (profile)   297.45     4.00     1.00
  0 (direct)    302.45     4.00     1.75
  0 (direct)    308.20     4.00     5.25
  0 (direct)    317.45     4.00     2.50
  2 (control)   323.95     4.00     5.00
  0 (direct)    332.95     4.00     5.50
  0 (direct)    342.45     4.00     5.25
  2 (control)   351.70     4.00     5.50
  2 (control)   361.20     4.00     0.00

