-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.50
  1 (profile)    14.70     4.00     2.50
  2 (control)    21.20     4.00     1.00
  2 (control)    26.20     4.00     5.25
  0 (direct)     35.45     4.00     5.25
  2 (control)    44.70     4.00     5.75
  1 (profile)    54.45     4.00     5.50
  1 (profile)    63.95     4.00     2.00
  0 (direct)     69.95     4.00     6.25
  1 (profile)    80.20     4.00     1.75
  2 (control)    85.95     4.00     6.75
  1 (profile)    96.70     4.00     6.50
  2 (control)   107.20     4.00     2.75
  0 (direct)    113.95     4.00     5.00
  1 (profile)   122.95     4.00     4.75
  2 (control)   131.70     4.00     3.75
  1 (profile)   139.45     4.00     2.50
  2 (control)   145.95     4.00     4.50
  1 (profile)   154.45     4.00     4.25
  0 (direct)    162.70     4.00     3.50
  0 (direct)    170.20     4.00     1.25
  0 (direct)    175.45     4.00     3.75
  1 (profile)   183.20     4.00     6.75
  0 (direct)    193.95     4.00     4.25
  0 (direct)    202.20     4.00     3.00
  1 (profile)   209.20     4.00     1.25
  2 (control)   214.45     4.00     2.25
  2 (control)   220.70     4.00     2.25
  1 (profile)   226.95     4.00     6.25
  2 (control)   237.20     4.00     5.00
  0 (direct)    246.20     4.00     3.25
  0 (direct)    253.45     4.00     5.50
  0 (direct)    262.95     4.00     3.00
  1 (profile)   269.95     4.00     3.50
  1 (profile)   277.45     4.00     1.75
  2 (control)   283.20     4.00     4.50
  0 (direct)    291.70     4.00     1.00
  1 (profile)   296.70     4.00     6.00
  2 (control)   306.70     4.00     1.50
  0 (direct)    312.20     4.00     5.75
  0 (direct)    321.95     4.00     7.00
  2 (control)   332.95     4.00     2.75
  2 (control)   339.70     4.00     6.50
  0 (direct)    350.20     4.00     7.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     3.75
  0 (direct)     16.95     4.00     1.25
  0 (direct)     22.20     4.00     1.75
  2 (control)    27.95     4.00     2.50
  2 (control)    34.45     4.00     2.00
  2 (control)    40.45     4.00     1.00
  1 (profile)    45.45     4.00     4.25
  0 (direct)     53.70     4.00     2.50
  2 (control)    60.20     4.00     5.50
  2 (control)    69.70     4.00     3.75
  2 (control)    77.45     4.00     6.25
  0 (direct)     87.70     4.00     3.00
  1 (profile)    94.70     4.00     3.25
  1 (profile)   101.95     4.00     4.75
  1 (profile)   110.70     4.00     3.50
  0 (direct)    118.20     4.00     6.75
  0 (direct)    128.95     4.00     6.25
  1 (profile)   139.20     4.00     1.50
  1 (profile)   144.70     4.00     5.75
  1 (profile)   154.45     4.00     5.00
  0 (direct)    163.45     4.00     4.25
  2 (control)   171.70     4.00     1.50
  1 (profile)   177.20     4.00     5.25
  0 (direct)    186.45     4.00     5.75
  2 (control)   196.20     4.00     7.00
  1 (profile)   207.20     4.00     5.50
  0 (direct)    216.70     4.00     2.75
  2 (control)   223.45     4.00     4.50
  0 (direct)    231.95     4.00     2.75
  1 (profile)   238.70     4.00     2.25
  2 (control)   244.95     4.00     6.50
  1 (profile)   255.45     4.00     6.75
  0 (direct)    266.20     4.00     7.00
  2 (control)   277.20     4.00     3.00
  0 (direct)    284.20     4.00     5.00
  0 (direct)    293.20     4.00     1.25
  2 (control)   298.45     4.00     6.50
  1 (profile)   308.95     4.00     2.25
  2 (control)   315.20     4.00     1.00
  1 (profile)   320.20     4.00     1.75
  0 (direct)    325.95     4.00     3.50
  2 (control)   333.45     4.00     6.00
  1 (profile)   343.45     4.00     5.25
  2 (control)   352.70     4.00     4.50
  0 (direct)    361.20     4.00     0.00

