-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.75
  1 (profile)    14.95     4.00     2.00
  1 (profile)    20.95     4.00     2.75
  0 (direct)     27.70     4.00     4.50
  0 (direct)     36.20     4.00     3.00
  0 (direct)     43.20     4.00     7.00
  1 (profile)    54.20     4.00     2.25
  0 (direct)     60.45     4.00     3.75
  0 (direct)     68.20     4.00     3.25
  2 (control)    75.45     4.00     1.50
  2 (control)    80.95     4.00     5.00
  2 (control)    89.95     4.00     4.75
  0 (direct)     98.70     4.00     3.00
  2 (control)   105.70     4.00     1.00
  2 (control)   110.70     4.00     5.75
  2 (control)   120.45     4.00     1.00
  1 (profile)   125.45     4.00     2.50
  0 (direct)    131.95     4.00     4.25
  1 (profile)   140.20     4.00     1.75
  2 (control)   145.95     4.00     4.50
  0 (direct)    154.45     4.00     6.00
  1 (profile)   164.45     4.00     5.50
  1 (profile)   173.95     4.00     3.50
  1 (profile)   181.45     4.00     3.50
  2 (control)   188.95     4.00     5.25
  1 (profile)   198.20     4.00     1.25
  0 (direct)    203.45     4.00     2.25
  1 (profile)   209.70     4.00     2.50
  2 (control)   216.20     4.00     6.50
  0 (direct)    226.70     4.00     5.25
  1 (profile)   235.95     4.00     6.75
  2 (control)   246.70     4.00     6.50
  2 (control)   257.20     4.00     2.75
  2 (control)   263.95     4.00     4.25
  0 (direct)    272.20     4.00     6.25
  1 (profile)   282.45     4.00     7.00
  2 (control)   293.45     4.00     1.50
  0 (direct)    298.95     4.00     1.25
  2 (control)   304.20     4.00     6.75
  0 (direct)    314.95     4.00     5.00
  1 (profile)   323.95     4.00     5.75
  1 (profile)   333.70     4.00     6.25
  0 (direct)    343.95     4.00     5.50
  0 (direct)    353.45     4.00     3.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.00
  1 (profile)    14.20     4.00     1.75
  2 (control)    19.95     4.00     1.75
  0 (direct)     25.70     4.00     4.75
  2 (control)    34.45     4.00     3.25
  2 (control)    41.70     4.00     7.00
  1 (profile)    52.70     4.00     6.25
  0 (direct)     62.95     4.00     1.25
  0 (direct)     68.20     4.00     1.50
  1 (profile)    73.70     4.00     7.00
  1 (profile)    84.70     4.00     2.75
  2 (control)    91.45     4.00     5.25
  2 (control)   100.70     4.00     4.50
  1 (profile)   109.20     4.00     4.25
  2 (control)   117.45     4.00     6.25
  2 (control)   127.70     4.00     2.50
  1 (profile)   134.20     4.00     5.50
  0 (direct)    143.70     4.00     1.25
  1 (profile)   148.95     4.00     2.00
  0 (direct)    154.95     4.00     3.75
  1 (profile)   162.70     4.00     2.75
  0 (direct)    169.45     4.00     3.75
  0 (direct)    177.20     4.00     6.00
  1 (profile)   187.20     4.00     5.00
  2 (control)   196.20     4.00     5.50
  0 (direct)    205.70     4.00     5.75
  2 (control)   215.45     4.00     5.25
  2 (control)   224.70     4.00     1.00
  2 (control)   229.70     4.00     4.25
  0 (direct)    237.95     4.00     6.50
  1 (profile)   248.45     4.00     1.50
  1 (profile)   253.95     4.00     5.00
  2 (control)   262.95     4.00     6.75
  0 (direct)    273.70     4.00     3.50
  0 (direct)    281.20     4.00     2.25
  1 (profile)   287.45     4.00     2.25
  1 (profile)   293.70     4.00     5.75
  0 (direct)    303.45     4.00     3.50
  0 (direct)    310.95     4.00     3.00
  1 (profile)   317.95     4.00     4.50
  2 (control)   326.45     4.00     6.50
  2 (control)   336.95     4.00     2.50
  2 (control)   343.45     4.00     3.00
  0 (direct)    350.45     4.00     6.75
  1 (profile)   361.20     4.00     0.00

