-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.50
  2 (control)    14.70     4.00     6.25
  0 (direct)     24.95     4.00     2.00
  1 (profile)    30.95     4.00     1.25
  1 (profile)    36.20     4.00     1.75
  2 (control)    41.95     4.00     2.75
  0 (direct)     48.70     4.00     3.25
  2 (control)    55.95     4.00     4.25
  0 (direct)     64.20     4.00     6.50
  1 (profile)    74.70     4.00     2.50
  2 (control)    81.20     4.00     1.00
  0 (direct)     86.20     4.00     1.00
  0 (direct)     91.20     4.00     6.00
  1 (profile)   101.20     4.00     5.50
  1 (profile)   110.70     4.00     6.50
  1 (profile)   121.20     4.00     6.25
  2 (control)   131.45     4.00     5.25
  0 (direct)    140.70     4.00     1.25
  0 (direct)    145.95     4.00     5.00
  2 (control)   154.95     4.00     6.75
  2 (control)   165.70     4.00     3.50
  1 (profile)   173.20     4.00     3.00
  1 (profile)   180.20     4.00     3.50
  2 (control)   187.70     4.00     4.75
  2 (control)   196.45     4.00     5.75
  2 (control)   206.20     4.00     1.50
  0 (direct)    211.70     4.00     3.75
  2 (control)   219.45     4.00     2.25
  1 (profile)   225.70     4.00     1.75
  0 (direct)    231.45     4.00     6.75
  1 (profile)   242.20     4.00     4.50
  1 (profile)   250.70     4.00     5.75
  0 (direct)    260.45     4.00     7.00
  2 (control)   271.45     4.00     4.50
  1 (profile)   279.95     4.00     5.50
  1 (profile)   289.45     4.00     3.00
  1 (profile)   296.45     4.00     3.75
  0 (direct)    304.20     4.00     2.25
  2 (control)   310.45     4.00     5.25
  0 (direct)    319.70     4.00     5.00
  0 (direct)    328.70     4.00     7.00
  0 (direct)    339.70     4.00     2.50
  2 (control)   346.20     4.00     4.25
  1 (profile)   354.45     4.00     2.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.00
  1 (profile)    15.20     4.00     1.25
  0 (direct)     20.45     4.00     7.00
  0 (direct)     31.45     4.00     5.75
  0 (direct)     41.20     4.00     5.50
  2 (control)    50.70     4.00     6.50
  2 (control)    61.20     4.00     6.25
  0 (direct)     71.45     4.00     3.00
  0 (direct)     78.45     4.00     2.25
  1 (profile)    84.70     4.00     1.00
  0 (direct)     89.70     4.00     3.75
  2 (control)    97.45     4.00     6.25
  0 (direct)    107.70     4.00     5.00
  1 (profile)   116.70     4.00     7.00
  1 (profile)   127.70     4.00     6.00
  0 (direct)    137.70     4.00     1.50
  2 (control)   143.20     4.00     2.25
  1 (profile)   149.45     4.00     3.25
  2 (control)   156.70     4.00     1.00
  1 (profile)   161.70     4.00     4.50
  0 (direct)    170.20     4.00     4.75
  1 (profile)   178.95     4.00     1.75
  2 (control)   184.70     4.00     6.75
  0 (direct)    195.45     4.00     3.75
  1 (profile)   203.20     4.00     5.00
  1 (profile)   212.20     4.00     3.00
  1 (profile)   219.20     4.00     5.25
  2 (control)   228.45     4.00     5.50
  2 (control)   237.95     4.00     2.50
  0 (direct)    244.45     4.00     4.50
  2 (control)   252.95     4.00     3.50
  1 (profile)   260.45     4.00     5.75
  0 (direct)    270.20     4.00     6.50
  2 (control)   280.70     4.00     1.50
  1 (profile)   286.20     4.00     5.25
  2 (control)   295.45     4.00     4.25
  2 (control)   303.70     4.00     4.25
  1 (profile)   311.95     4.00     1.75
  0 (direct)    317.70     4.00     2.75
  0 (direct)    324.45     4.00     1.25
  0 (direct)    329.70     4.00     3.50
  2 (control)   337.20     4.00     2.50
  2 (control)   343.70     4.00     6.75
  1 (profile)   354.45     4.00     2.75
  1 (profile)   361.20     4.00     0.00

