-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.00
  2 (control)    15.20     4.00     6.25
  0 (direct)     25.45     4.00     1.75
  2 (control)    31.20     4.00     1.25
  1 (profile)    36.45     4.00     3.75
  0 (direct)     44.20     4.00     5.25
  1 (profile)    53.45     4.00     6.50
  1 (profile)    63.95     4.00     3.00
  2 (control)    70.95     4.00     2.25
  2 (control)    77.20     4.00     4.75
  1 (profile)    85.95     4.00     7.00
  0 (direct)     96.95     4.00     5.00
  0 (direct)    105.95     4.00     4.25
  0 (direct)    114.20     4.00     5.25
  2 (control)   123.45     4.00     2.50
  0 (direct)    129.95     4.00     7.00
  0 (direct)    140.95     4.00     5.00
  1 (profile)   149.95     4.00     3.25
  0 (direct)    157.20     4.00     4.50
  1 (profile)   165.70     4.00     5.50
  2 (control)   175.20     4.00     5.75
  2 (control)   184.95     4.00     1.50
  0 (direct)    190.45     4.00     4.25
  0 (direct)    198.70     4.00     2.50
  2 (control)   205.20     4.00     1.00
  2 (control)   210.20     4.00     2.75
  1 (profile)   216.95     4.00     1.75
  1 (profile)   222.70     4.00     2.25
  2 (control)   228.95     4.00     6.75
  1 (profile)   239.70     4.00     6.50
  2 (control)   250.20     4.00     4.50
  1 (profile)   258.70     4.00     6.75
  2 (control)   269.45     4.00     3.50
  1 (profile)   276.95     4.00     3.00
  0 (direct)    283.95     4.00     3.75
  2 (control)   291.70     4.00     5.50
  1 (profile)   301.20     4.00     5.75
  0 (direct)    310.95     4.00     1.00
  1 (profile)   315.95     4.00     3.50
  1 (profile)   323.45     4.00     1.50
  0 (direct)    328.95     4.00     1.25
  2 (control)   334.20     4.00     6.00
  2 (control)   344.20     4.00     6.25
  0 (direct)    354.45     4.00     2.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.00
  1 (profile)    16.20     4.00     1.50
  1 (profile)    21.70     4.00     6.75
  1 (profile)    32.45     4.00     2.75
  0 (direct)     39.20     4.00     1.25
  2 (control)    44.45     4.00     2.25
  0 (direct)     50.70     4.00     3.25
  0 (direct)     57.95     4.00     7.00
  2 (control)    68.95     4.00     2.25
  1 (profile)    75.20     4.00     6.25
  1 (profile)    85.45     4.00     4.25
  2 (control)    93.70     4.00     5.25
  2 (control)   102.95     4.00     2.50
  2 (control)   109.45     4.00     7.00
  0 (direct)    120.45     4.00     1.00
  0 (direct)    125.45     4.00     4.50
  0 (direct)    133.95     4.00     2.75
  2 (control)   140.70     4.00     5.50
  2 (control)   150.20     4.00     3.50
  0 (direct)    157.70     4.00     6.25
  2 (control)   167.95     4.00     5.50
  0 (direct)    177.45     4.00     5.00
  1 (profile)   186.45     4.00     4.50
  1 (profile)   194.95     4.00     3.00
  0 (direct)    201.95     4.00     4.75
  1 (profile)   210.70     4.00     6.75
  1 (profile)   221.45     4.00     5.00
  2 (control)   230.45     4.00     2.50
  1 (profile)   236.95     4.00     3.75
  2 (control)   244.70     4.00     6.50
  2 (control)   255.20     4.00     2.00
  0 (direct)    261.20     4.00     1.25
  1 (profile)   266.45     4.00     1.00
  1 (profile)   271.45     4.00     4.25
  0 (direct)    279.70     4.00     3.50
  0 (direct)    287.20     4.00     1.75
  1 (profile)   292.95     4.00     5.75
  2 (control)   302.70     4.00     6.50
  1 (profile)   313.20     4.00     1.75
  2 (control)   318.95     4.00     5.75
  0 (direct)    328.70     4.00     6.00
  2 (control)   338.70     4.00     3.75
  2 (control)   346.45     4.00     1.50
  1 (profile)   351.95     4.00     5.25
  0 (direct)    361.20     4.00     0.00

