-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.75
  2 (control)    15.95     4.00     2.50
  1 (profile)    22.45     4.00     1.75
  1 (profile)    28.20     4.00     4.75
  2 (control)    36.95     4.00     2.75
  0 (direct)     43.70     4.00     4.50
  1 (profile)    52.20     4.00     6.75
  2 (control)    62.95     4.00     7.00
  0 (direct)     73.95     4.00     5.50
  2 (control)    83.45     4.00     1.25
  0 (direct)     88.70     4.00     1.00
  1 (profile)    93.70     4.00     2.50
  0 (direct)    100.20     4.00     5.25
  0 (direct)    109.45     4.00     4.25
  1 (profile)   117.70     4.00     5.00
  1 (profile)   126.70     4.00     1.50
  0 (direct)    132.20     4.00     6.25
  2 (control)   142.45     4.00     3.75
  1 (profile)   150.20     4.00     6.25
  0 (direct)    160.45     4.00     3.50
  1 (profile)   167.95     4.00     3.00
  1 (profile)   174.95     4.00     5.50
  2 (control)   184.45     4.00     4.50
  1 (profile)   192.95     4.00     6.00
  1 (profile)   202.95     4.00     6.50
  2 (control)   213.45     4.00     5.75
  2 (control)   223.20     4.00     1.75
  0 (direct)    228.95     4.00     5.25
  0 (direct)    238.20     4.00     1.50
  0 (direct)    243.70     4.00     1.00
  2 (control)   248.70     4.00     6.75
  1 (profile)   259.45     4.00     5.75
  0 (direct)    269.20     4.00     5.00
  2 (control)   278.20     4.00     3.75
  1 (profile)   285.95     4.00     7.00
  0 (direct)    296.95     4.00     2.25
  2 (control)   303.20     4.00     3.00
  2 (control)   310.20     4.00     2.00
  2 (control)   316.20     4.00     4.25
  1 (profile)   324.45     4.00     3.50
  0 (direct)    331.95     4.00     3.25
  2 (control)   339.20     4.00     6.50
  0 (direct)    349.70     4.00     2.25
  2 (control)   355.95     4.00     1.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.75
  1 (profile)    15.95     4.00     2.25
  2 (control)    22.20     4.00     5.25
  1 (profile)    31.45     4.00     3.75
  0 (direct)     39.20     4.00     1.00
  2 (control)    44.20     4.00     1.50
  0 (direct)     49.70     4.00     5.00
  0 (direct)     58.70     4.00     4.50
  1 (profile)    67.20     4.00     1.75
  1 (profile)    72.95     4.00     6.75
  0 (direct)     83.70     4.00     3.25
  1 (profile)    90.95     4.00     3.50
  2 (control)    98.45     4.00     7.00
  2 (control)   109.45     4.00     5.25
  1 (profile)   118.70     4.00     5.00
  2 (control)   127.70     4.00     6.75
  1 (profile)   138.45     4.00     2.75
  1 (profile)   145.20     4.00     6.50
  0 (direct)    155.70     4.00     6.00
  2 (control)   165.70     4.00     5.75
  2 (control)   175.45     4.00     2.50
  1 (profile)   181.95     4.00     3.75
  2 (control)   189.70     4.00     7.00
  0 (direct)    200.70     4.00     1.00
  0 (direct)    205.70     4.00     3.00
  1 (profile)   212.70     4.00     4.25
  0 (direct)    220.95     4.00     6.50
  0 (direct)    231.45     4.00     1.25
  0 (direct)    236.70     4.00     1.25
  1 (profile)   241.95     4.00     4.75
  0 (direct)    250.70     4.00     5.50
  1 (profile)   260.20     4.00     2.25
  0 (direct)    266.45     4.00     3.00
  0 (direct)    273.45     4.00     2.00
  0 (direct)    279.45     4.00     5.50
  2 (control)   288.95     4.00     4.50
  2 (control)   297.45     4.00     1.75
  2 (control)   303.20     4.00     3.50
  1 (profile)   310.70     4.00     1.50
  0 (direct)    316.20     4.00     2.50
  2 (control)   322.70     4.00     6.25
  1 (profile)   332.95     4.00     4.25
  2 (control)   341.20     4.00     6.25
  2 (control)   351.45     4.00     5.75
  2 (control)   361.20     4.00     0.00

