-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     4.50
  1 (profile)    17.70     4.00     3.50
  2 (control)    25.20     4.00     1.75
  2 (control)    30.95     4.00     1.25
  2 (control)    36.20     4.00     3.75
  1 (profile)    43.95     4.00     2.25
  0 (direct)     50.20     4.00     7.00
  0 (direct)     61.20     4.00     6.75
  0 (direct)     71.95     4.00     6.75
  2 (control)    82.70     4.00     7.00
  1 (profile)    93.70     4.00     4.25
  0 (direct)    101.95     4.00     1.50
  2 (control)   107.45     4.00     2.50
  2 (control)   113.95     4.00     1.00
  1 (profile)   118.95     4.00     5.00
  2 (control)   127.95     4.00     6.50
  0 (direct)    138.45     4.00     3.50
  2 (control)   145.95     4.00     5.50
  0 (direct)    155.45     4.00     5.00
  2 (control)   164.45     4.00     3.25
  0 (direct)    171.70     4.00     6.25
  1 (profile)   181.95     4.00     3.00
  2 (control)   188.95     4.00     2.25
  0 (direct)    195.20     4.00     5.75
  0 (direct)    204.95     4.00     1.75
  1 (profile)   210.70     4.00     6.25
  2 (control)   220.95     4.00     1.50
  1 (profile)   226.45     4.00     2.75
  1 (profile)   233.20     4.00     5.25
  0 (direct)    242.45     4.00     4.25
  0 (direct)    250.70     4.00     6.50
  1 (profile)   261.20     4.00     4.75
  1 (profile)   269.95     4.00     3.00
  2 (control)   276.95     4.00     2.50
  1 (profile)   283.45     4.00     5.25
  1 (profile)   292.70     4.00     6.00
  0 (direct)    302.70     4.00     5.50
  0 (direct)    312.20     4.00     1.00
  0 (direct)    317.20     4.00     2.00
  1 (profile)   323.20     4.00     4.50
  1 (profile)   331.70     4.00     5.75
  2 (control)   341.45     4.00     3.75
  1 (profile)   349.20     4.00     2.75
  2 (control)   355.95     4.00     1.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.00
  1 (profile)    15.20     4.00     6.25
  2 (control)    25.45     4.00     2.25
  0 (direct)     31.70     4.00     3.50
  2 (control)    39.20     4.00     5.25
  1 (profile)    48.45     4.00     2.50
  1 (profile)    54.95     4.00     1.50
  0 (direct)     60.45     4.00     1.00
  2 (control)    65.45     4.00     3.75
  1 (profile)    73.20     4.00     3.75
  0 (direct)     80.95     4.00     6.25
  2 (control)    91.20     4.00     6.50
  0 (direct)    101.70     4.00     1.75
  0 (direct)    107.45     4.00     6.75
  0 (direct)    118.20     4.00     4.50
  2 (control)   126.70     4.00     5.75
  1 (profile)   136.45     4.00     2.75
  2 (control)   143.20     4.00     5.25
  2 (control)   152.45     4.00     6.75
  2 (control)   163.20     4.00     5.75
  0 (direct)    172.95     4.00     5.00
  1 (profile)   181.95     4.00     3.50
  2 (control)   189.45     4.00     4.50
  1 (profile)   197.95     4.00     5.50
  0 (direct)    207.45     4.00     7.00
  0 (direct)    218.45     4.00     6.00
  2 (control)   228.45     4.00     3.00
  1 (profile)   235.45     4.00     2.50
  2 (control)   241.95     4.00     1.75
  2 (control)   247.70     4.00     1.00
  0 (direct)    252.70     4.00     4.25
  0 (direct)    260.95     4.00     5.50
  1 (profile)   270.45     4.00     1.25
  1 (profile)   275.70     4.00     3.25
  2 (control)   282.95     4.00     2.75
  2 (control)   289.70     4.00     2.25
  0 (direct)    295.95     4.00     1.50
  0 (direct)    301.45     4.00     1.25
  1 (profile)   306.70     4.00     5.00
  0 (direct)    315.70     4.00     6.50
  1 (profile)   326.20     4.00     3.00
  1 (profile)   333.20     4.00     4.25
  1 (profile)   341.45     4.00     4.75
  0 (direct)    350.20     4.00     7.00
  1 (profile)   361.20     4.00     0.00

