-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     6.25
  1 (profile)    19.45     4.00     2.25
  1 (profile)    25.70     4.00     2.75
  0 (direct)     32.45     4.00     4.50
  2 (control)    40.95     4.00     2.50
  0 (direct)     47.45     4.00     1.00
  1 (profile)    52.45     4.00     4.25
  1 (profile)    60.70     4.00     1.75
  2 (control)    66.45     4.00     6.75
  2 (control)    77.20     4.00     6.50
  0 (direct)     87.70     4.00     4.25
  0 (direct)     95.95     4.00     3.50
  1 (profile)   103.45     4.00     1.50
  0 (direct)    108.95     4.00     3.50
  2 (control)   116.45     4.00     4.50
  0 (direct)    124.95     4.00     2.75
  2 (control)   131.70     4.00     5.25
  0 (direct)    140.95     4.00     4.75
  2 (control)   149.70     4.00     1.00
  1 (profile)   154.70     4.00     3.75
  1 (profile)   162.45     4.00     6.50
  1 (profile)   172.95     4.00     5.00
  2 (control)   181.95     4.00     1.50
  1 (profile)   187.45     4.00     2.50
  2 (control)   193.95     4.00     7.00
  0 (direct)    204.95     4.00     6.75
  0 (direct)    215.70     4.00     5.75
  1 (profile)   225.45     4.00     6.25
  1 (profile)   235.70     4.00     1.25
  1 (profile)   240.95     4.00     5.25
  2 (control)   250.20     4.00     3.25
  2 (control)   257.45     4.00     6.00
  1 (profile)   267.45     4.00     3.00
  0 (direct)    274.45     4.00     2.25
  0 (direct)    280.70     4.00     3.75
  2 (control)   288.45     4.00     2.00
  0 (direct)    294.45     4.00     5.75
  2 (control)   304.20     4.00     5.50
  0 (direct)    313.70     4.00     1.25
  0 (direct)    318.95     4.00     5.50
  2 (control)   328.45     4.00     5.00
  1 (profile)   337.45     4.00     1.75
  2 (control)   343.20     4.00     3.00
  0 (direct)    350.20     4.00     7.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     4.75
  0 (direct)     17.95     4.00     2.25
  2 (control)    24.20     4.00     2.75
  2 (control)    30.95     4.00     1.75
  1 (profile)    36.70     4.00     4.50
  2 (control)    45.20     4.00     3.00
  1 (profile)    52.20     4.00     6.00
  2 (control)    62.20     4.00     1.00
  2 (control)    67.20     4.00     6.50
  1 (profile)    77.70     4.00     5.75
  1 (profile)    87.45     4.00     1.75
  0 (direct)     93.20     4.00     5.00
  0 (direct)    102.20     4.00     6.75
  2 (control)   112.95     4.00     6.25
  0 (direct)    123.20     4.00     7.00
  0 (direct)    134.20     4.00     2.50
  2 (control)   140.70     4.00     1.50
  2 (control)   146.20     4.00     5.25
  2 (control)   155.45     4.00     3.25
  0 (direct)    162.70     4.00     2.25
  0 (direct)    168.95     4.00     1.00
  1 (profile)   173.95     4.00     2.75
  1 (profile)   180.70     4.00     5.50
  2 (control)   190.20     4.00     5.00
  1 (profile)   199.20     4.00     5.50
  1 (profile)   208.70     4.00     2.00
  1 (profile)   214.70     4.00     3.50
  0 (direct)    222.20     4.00     6.50
  2 (control)   232.70     4.00     6.25
  0 (direct)    242.95     4.00     7.00
  2 (control)   253.95     4.00     3.75
  0 (direct)    261.70     4.00     4.50
  2 (control)   270.20     4.00     5.75
  1 (profile)   279.95     4.00     6.75
  2 (control)   290.70     4.00     1.25
  0 (direct)    295.95     4.00     2.50
  1 (profile)   302.45     4.00     3.00
  0 (direct)    309.45     4.00     1.50
  1 (profile)   314.95     4.00     4.25
  0 (direct)    323.20     4.00     3.50
  1 (profile)   330.70     4.00     5.25
  2 (control)   339.95     4.00     4.25
  1 (profile)   348.20     4.00     1.25
  0 (direct)    353.45     4.00     3.75
  1 (profile)   361.20     4.00     0.00

