-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.00
  0 (direct)     14.20     4.00     1.25
  1 (profile)    19.45     4.00     6.50
  0 (direct)     29.95     4.00     1.75
  0 (direct)     35.70     4.00     3.50
  2 (control)    43.20     4.00     5.25
  2 (control)    52.45     4.00     1.50
  1 (profile)    57.95     4.00     6.25
  1 (profile)    68.20     4.00     1.00
  2 (control)    73.20     4.00     2.50
  2 (control)    79.70     4.00     3.00
  1 (profile)    86.70     4.00     3.75
  1 (profile)    94.45     4.00     6.25
  2 (control)   104.70     4.00     7.00
  2 (control)   115.70     4.00     6.75
  1 (profile)   126.45     4.00     4.50
  0 (direct)    134.95     4.00     7.00
  1 (profile)   145.95     4.00     2.50
  1 (profile)   152.45     4.00     6.00
  0 (direct)    162.45     4.00     5.75
  0 (direct)    172.20     4.00     5.50
  1 (profile)   181.70     4.00     5.50
  0 (direct)    191.20     4.00     4.75
  1 (profile)   199.95     4.00     3.00
  0 (direct)    206.95     4.00     3.50
  2 (control)   214.45     4.00     2.25
  2 (control)   220.70     4.00     5.25
  2 (control)   229.95     4.00     4.50
  0 (direct)    238.45     4.00     2.75
  2 (control)   245.20     4.00     6.75
  2 (control)   255.95     4.00     5.00
  2 (control)   264.95     4.00     2.25
  0 (direct)    271.20     4.00     5.00
  2 (control)   280.20     4.00     2.75
  0 (direct)    286.95     4.00     4.25
  2 (control)   295.20     4.00     1.75
  2 (control)   300.95     4.00     3.25
  0 (direct)    308.20     4.00     5.75
  1 (profile)   317.95     4.00     6.50
  0 (direct)    328.45     4.00     1.25
  0 (direct)    333.70     4.00     3.75
  1 (profile)   341.45     4.00     2.00
  1 (profile)   347.45     4.00     1.50
  0 (direct)    352.95     4.00     4.25
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.50
  1 (profile)    15.70     4.00     2.00
  1 (profile)    21.70     4.00     4.50
  2 (control)    30.20     4.00     6.25
  2 (control)    40.45     4.00     5.75
  2 (control)    50.20     4.00     3.75
  0 (direct)     57.95     4.00     3.00
  1 (profile)    64.95     4.00     4.50
  1 (profile)    73.45     4.00     6.50
  0 (direct)     83.95     4.00     5.50
  1 (profile)    93.45     4.00     3.50
  1 (profile)   100.95     4.00     5.25
  0 (direct)    110.20     4.00     2.25
  0 (direct)    116.45     4.00     6.75
  2 (control)   127.20     4.00     1.25
  2 (control)   132.45     4.00     6.50
  1 (profile)   142.95     4.00     3.00
  0 (direct)    149.95     4.00     7.00
  0 (direct)    160.95     4.00     1.00
  0 (direct)    165.95     4.00     1.50
  1 (profile)   171.45     4.00     2.75
  0 (direct)    178.20     4.00     5.25
  0 (direct)    187.45     4.00     1.50
  1 (profile)   192.95     4.00     1.75
  2 (control)   198.70     4.00     6.25
  1 (profile)   208.95     4.00     3.75
  2 (control)   216.70     4.00     1.75
  2 (control)   222.45     4.00     4.25
  2 (control)   230.70     4.00     1.00
  0 (direct)    235.70     4.00     4.75
  0 (direct)    244.45     4.00     2.50
  0 (direct)    250.95     4.00     4.25
  2 (control)   259.20     4.00     2.25
  2 (control)   265.45     4.00     5.00
  0 (direct)    274.45     4.00     6.75
  2 (control)   285.20     4.00     5.50
  1 (profile)   294.70     4.00     3.50
  0 (direct)    302.20     4.00     6.00
  1 (profile)   312.20     4.00     3.25
  1 (profile)   319.45     4.00     2.75
  1 (profile)   326.20     4.00     5.75
  2 (control)   335.95     4.00     1.25
  2 (control)   341.20     4.00     7.00
  1 (profile)   352.20     4.00     5.00
  2 (control)   361.20     4.00     0.00

