-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.75
  1 (profile)    15.95     4.00     2.25
  1 (profile)    22.20     4.00     1.50
  0 (direct)     27.70     4.00     3.00
  0 (direct)     34.70     4.00     4.50
  2 (control)    43.20     4.00     2.50
  2 (control)    49.70     4.00     6.50
  1 (profile)    60.20     4.00     6.25
  0 (direct)     70.45     4.00     1.75
  1 (profile)    76.20     4.00     6.75
  2 (control)    86.95     4.00     1.50
  2 (control)    92.45     4.00     3.00
  0 (direct)     99.45     4.00     6.50
  1 (profile)   109.95     4.00     1.00
  1 (profile)   114.95     4.00     6.75
  1 (profile)   125.70     4.00     7.00
  2 (control)   136.70     4.00     3.75
  0 (direct)    144.45     4.00     2.25
  2 (control)   150.70     4.00     4.25
  0 (direct)    158.95     4.00     1.25
  2 (control)   164.20     4.00     5.50
  2 (control)   173.70     4.00     5.00
  1 (profile)   182.70     4.00     6.25
  1 (profile)   192.95     4.00     6.00
  0 (direct)    202.95     4.00     2.00
  2 (control)   208.95     4.00     5.75
  2 (control)   218.70     4.00     3.50
  2 (control)   226.20     4.00     4.75
  1 (profile)   234.95     4.00     3.75
  0 (direct)    242.70     4.00     5.25
  0 (direct)    251.95     4.00     1.25
  2 (control)   257.20     4.00     2.50
  0 (direct)    263.70     4.00     1.00
  0 (direct)    268.70     4.00     4.50
  0 (direct)    277.20     4.00     4.25
  1 (profile)   285.45     4.00     5.75
  1 (profile)   295.20     4.00     5.50
  2 (control)   304.70     4.00     7.00
  1 (profile)   315.70     4.00     3.50
  0 (direct)    323.20     4.00     1.75
  2 (control)   328.95     4.00     3.25
  1 (profile)   336.20     4.00     2.75
  2 (control)   342.95     4.00     5.25
  0 (direct)    352.20     4.00     5.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     4.75
  1 (profile)    17.95     4.00     4.50
  2 (control)    26.45     4.00     1.75
  0 (direct)     32.20     4.00     6.50
  1 (profile)    42.70     4.00     3.75
  1 (profile)    50.45     4.00     2.25
  2 (control)    56.70     4.00     2.50
  1 (profile)    63.20     4.00     5.00
  2 (control)    72.20     4.00     2.75
  0 (direct)     78.95     4.00     7.00
  0 (direct)     89.95     4.00     4.25
  2 (control)    98.20     4.00     5.25
  0 (direct)    107.45     4.00     1.50
  2 (control)   112.95     4.00     6.75
  2 (control)   123.70     4.00     3.75
  0 (direct)    131.45     4.00     5.75
  2 (control)   141.20     4.00     7.00
  0 (direct)    152.20     4.00     1.50
  2 (control)   157.70     4.00     3.00
  2 (control)   164.70     4.00     1.75
  2 (control)   170.45     4.00     1.25
  1 (profile)   175.70     4.00     5.25
  2 (control)   184.95     4.00     6.25
  1 (profile)   195.20     4.00     6.75
  1 (profile)   205.95     4.00     1.25
  1 (profile)   211.20     4.00     2.75
  0 (direct)    217.95     4.00     5.75
  0 (direct)    227.70     4.00     2.25
  0 (direct)    233.95     4.00     5.00
  2 (control)   242.95     4.00     6.00
  1 (profile)   252.95     4.00     4.50
  1 (profile)   261.45     4.00     1.00
  1 (profile)   266.45     4.00     2.00
  0 (direct)    272.45     4.00     2.50
  2 (control)   278.95     4.00     6.50
  0 (direct)    289.45     4.00     3.50
  0 (direct)    296.95     4.00     6.25
  2 (control)   307.20     4.00     5.50
  0 (direct)    316.70     4.00     3.00
  0 (direct)    323.70     4.00     3.50
  2 (control)   331.20     4.00     5.50
  1 (profile)   340.70     4.00     4.25
  0 (direct)    348.95     4.00     3.25
  1 (profile)   356.20     4.00     1.00
  1 (profile)   361.20     4.00     0.00

