-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     6.50
  0 (direct)     19.70     4.00     1.00
  2 (control)    24.70     4.00     2.75
  2 (control)    31.45     4.00     5.00
  1 (profile)    40.45     4.00     1.50
  1 (profile)    45.95     4.00     5.25
  1 (profile)    55.20     4.00     4.50
  0 (direct)     63.70     4.00     5.00
  1 (profile)    72.70     4.00     2.25
  1 (profile)    78.95     4.00     7.00
  2 (control)    89.95     4.00     5.25
  0 (direct)     99.20     4.00     5.50
  2 (control)   108.70     4.00     5.75
  1 (profile)   118.45     4.00     4.25
  2 (control)   126.70     4.00     6.25
  2 (control)   136.95     4.00     6.00
  0 (direct)    146.95     4.00     3.25
  2 (control)   154.20     4.00     6.50
  2 (control)   164.70     4.00     1.75
  1 (profile)   170.45     4.00     5.75
  0 (direct)    180.20     4.00     4.75
  0 (direct)    188.95     4.00     1.25
  0 (direct)    194.20     4.00     1.75
  2 (control)   199.95     4.00     6.75
  1 (profile)   210.70     4.00     2.25
  2 (control)   216.95     4.00     6.75
  1 (profile)   227.70     4.00     1.25
  0 (direct)    232.95     4.00     3.50
  1 (profile)   240.45     4.00     5.50
  2 (control)   249.95     4.00     2.50
  0 (direct)    256.45     4.00     3.00
  2 (control)   263.45     4.00     3.00
  2 (control)   270.45     4.00     1.00
  1 (profile)   275.45     4.00     4.50
  1 (profile)   283.95     4.00     2.50
  1 (profile)   290.45     4.00     2.00
  0 (direct)    296.45     4.00     6.25
  0 (direct)    306.70     4.00     3.50
  1 (profile)   314.20     4.00     7.00
  0 (direct)    325.20     4.00     4.25
  1 (profile)   333.45     4.00     3.75
  0 (direct)    341.20     4.00     3.75
  2 (control)   348.95     4.00     2.75
  0 (direct)    355.70     4.00     1.50
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.25
  2 (control)    14.45     4.00     1.50
  2 (control)    19.95     4.00     3.25
  0 (direct)     27.20     4.00     1.50
  2 (control)    32.70     4.00     4.75
  1 (profile)    41.45     4.00     2.00
  1 (profile)    47.45     4.00     3.00
  0 (direct)     54.45     4.00     1.25
  2 (control)    59.70     4.00     2.75
  2 (control)    66.45     4.00     4.50
  1 (profile)    74.95     4.00     2.25
  0 (direct)     81.20     4.00     5.25
  1 (profile)    90.45     4.00     5.00
  0 (direct)     99.45     4.00     6.25
  1 (profile)   109.70     4.00     3.75
  0 (direct)    117.45     4.00     5.50
  1 (profile)   126.95     4.00     3.00
  2 (control)   133.95     4.00     6.75
  2 (control)   144.70     4.00     5.75
  0 (direct)    154.45     4.00     4.25
  0 (direct)    162.70     4.00     7.00
  2 (control)   173.70     4.00     1.00
  2 (control)   178.70     4.00     6.75
  2 (control)   189.45     4.00     1.75
  0 (direct)    195.20     4.00     2.50
  0 (direct)    201.70     4.00     2.75
  2 (control)   208.45     4.00     6.25
  0 (direct)    218.70     4.00     4.25
  1 (profile)   226.95     4.00     3.50
  0 (direct)    234.45     4.00     2.25
  1 (profile)   240.70     4.00     2.50
  1 (profile)   247.20     4.00     5.75
  1 (profile)   256.95     4.00     3.50
  2 (control)   264.45     4.00     6.50
  2 (control)   274.95     4.00     6.00
  2 (control)   284.95     4.00     5.50
  1 (profile)   294.45     4.00     5.25
  1 (profile)   303.70     4.00     1.00
  1 (profile)   308.70     4.00     4.50
  0 (direct)    317.20     4.00     7.00
  1 (profile)   328.20     4.00     3.75
  0 (direct)    335.95     4.00     5.00
  0 (direct)    344.95     4.00     1.75
  1 (profile)   350.70     4.00     6.50
  2 (control)   361.20     4.00     0.00

