-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.00
  2 (control)    16.20     4.00     5.25
  0 (direct)     25.45     4.00     3.75
  0 (direct)     33.20     4.00     5.00
  0 (direct)     42.20     4.00     5.25
  1 (profile)    51.45     4.00     4.25
  0 (direct)     59.70     4.00     1.50
  0 (direct)     65.20     4.00     6.00
  2 (control)    75.20     4.00     2.00
  1 (profile)    81.20     4.00     5.50
  2 (control)    90.70     4.00     2.50
  2 (control)    97.20     4.00     1.50
  2 (control)   102.70     4.00     3.50
  1 (profile)   110.20     4.00     5.50
  1 (profile)   119.70     4.00     7.00
  1 (profile)   130.70     4.00     5.00
  0 (direct)    139.70     4.00     2.25
  1 (profile)   145.95     4.00     4.75
  2 (control)   154.70     4.00     6.25
  2 (control)   164.95     4.00     2.25
  1 (profile)   171.20     4.00     5.75
  1 (profile)   180.95     4.00     3.50
  0 (direct)    188.45     4.00     1.25
  0 (direct)    193.70     4.00     1.25
  0 (direct)    198.95     4.00     1.00
  1 (profile)   203.95     4.00     6.50
  2 (control)   214.45     4.00     6.75
  0 (direct)    225.20     4.00     1.75
  0 (direct)    230.95     4.00     3.75
  2 (control)   238.70     4.00     6.25
  0 (direct)    248.95     4.00     6.50
  1 (profile)   259.45     4.00     1.75
  1 (profile)   265.20     4.00     5.75
  2 (control)   274.95     4.00     2.75
  0 (direct)    281.70     4.00     7.00
  1 (profile)   292.70     4.00     4.25
  1 (profile)   300.95     4.00     6.75
  1 (profile)   311.70     4.00     2.50
  0 (direct)    318.20     4.00     4.50
  2 (control)   326.70     4.00     4.50
  2 (control)   335.20     4.00     1.00
  2 (control)   340.20     4.00     3.25
  0 (direct)    347.45     4.00     2.75
  2 (control)   354.20     4.00     3.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.75
  1 (profile)    15.95     4.00     4.25
  2 (control)    24.20     4.00     1.50
  0 (direct)     29.70     4.00     6.25
  1 (profile)    39.95     4.00     5.00
  0 (direct)     48.95     4.00     2.75
  1 (profile)    55.70     4.00     5.50
  2 (control)    65.20     4.00     6.00
  1 (profile)    75.20     4.00     2.25
  1 (profile)    81.45     4.00     1.25
  1 (profile)    86.70     4.00     2.00
  2 (control)    92.70     4.00     5.50
  2 (control)   102.20     4.00     5.25
  1 (profile)   111.45     4.00     6.50
  0 (direct)    121.95     4.00     5.00
  2 (control)   130.95     4.00     1.50
  2 (control)   136.45     4.00     7.00
  0 (direct)    147.45     4.00     3.00
  0 (direct)    154.45     4.00     3.25
  1 (profile)   161.70     4.00     3.75
  0 (direct)    169.45     4.00     6.75
  0 (direct)    180.20     4.00     7.00
  0 (direct)    191.20     4.00     1.75
  2 (control)   196.95     4.00     2.50
  0 (direct)    203.45     4.00     3.50
  0 (direct)    210.95     4.00     4.50
  1 (profile)   219.45     4.00     3.00
  0 (direct)    226.45     4.00     4.25
  1 (profile)   234.70     4.00     6.75
  2 (control)   245.45     4.00     3.75
  0 (direct)    253.20     4.00     5.25
  1 (profile)   262.45     4.00     5.75
  1 (profile)   272.20     4.00     2.50
  2 (control)   278.70     4.00     6.50
  2 (control)   289.20     4.00     1.00
  0 (direct)    294.20     4.00     2.25
  1 (profile)   300.45     4.00     1.00
  1 (profile)   305.45     4.00     4.75
  2 (control)   314.20     4.00     5.75
  2 (control)   323.95     4.00     1.75
  2 (control)   329.70     4.00     1.25
  0 (direct)    334.95     4.00     4.50
  2 (control)   343.45     4.00     3.50
  2 (control)   350.95     4.00     6.25
  0 (direct)    361.20     4.00     0.00

