-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     3.00
  1 (profile)    16.20     4.00     2.50
  2 (control)    22.70     4.00     5.25
  0 (direct)     31.95     4.00     3.00
  1 (profile)    38.95     4.00     6.25
  0 (direct)     49.20     4.00     2.50
  0 (direct)     55.70     4.00     4.50
  1 (profile)    64.20     4.00     5.00
  1 (profile)    73.20     4.00     1.75
  0 (direct)     78.95     4.00     5.00
  1 (profile)    87.95     4.00     3.25
  2 (control)    95.20     4.00     2.25
  1 (profile)   101.45     4.00     2.75
  2 (control)   108.20     4.00     6.00
  0 (direct)    118.20     4.00     2.75
  2 (control)   124.95     4.00     1.50
  0 (direct)    130.45     4.00     7.00
  1 (profile)   141.45     4.00     2.25
  0 (direct)    147.70     4.00     6.75
  2 (control)   158.45     4.00     1.25
  2 (control)   163.70     4.00     4.50
  2 (control)   172.20     4.00     4.25
  0 (direct)    180.45     4.00     6.50
  1 (profile)   190.95     4.00     1.50
  2 (control)   196.45     4.00     5.25
  1 (profile)   205.70     4.00     5.50
  2 (control)   215.20     4.00     4.75
  0 (direct)    223.95     4.00     3.75
  2 (control)   231.70     4.00     7.00
  1 (profile)   242.70     4.00     5.75
  0 (direct)    252.45     4.00     1.75
  1 (profile)   258.20     4.00     3.75
  1 (profile)   265.95     4.00     3.50
  0 (direct)    273.45     4.00     1.00
  2 (control)   278.45     4.00     3.50
  2 (control)   285.95     4.00     1.25
  2 (control)   291.20     4.00     4.25
  1 (profile)   299.45     4.00     5.75
  0 (direct)    309.20     4.00     6.50
  0 (direct)    319.70     4.00     1.00
  1 (profile)   324.70     4.00     6.75
  0 (direct)    335.45     4.00     2.00
  2 (control)   341.45     4.00     5.50
  0 (direct)    350.95     4.00     6.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     3.50
  1 (profile)    16.70     4.00     2.25
  2 (control)    22.95     4.00     5.75
  1 (profile)    32.70     4.00     1.25
  1 (profile)    37.95     4.00     1.50
  1 (profile)    43.45     4.00     5.75
  2 (control)    53.20     4.00     1.25
  0 (direct)     58.45     4.00     5.50
  0 (direct)     67.95     4.00     3.50
  0 (direct)     75.45     4.00     5.00
  2 (control)    84.45     4.00     4.50
  0 (direct)     92.95     4.00     6.50
  2 (control)   103.45     4.00     3.25
  2 (control)   110.70     4.00     2.75
  2 (control)   117.45     4.00     5.25
  1 (profile)   126.70     4.00     2.50
  1 (profile)   133.20     4.00     3.75
  0 (direct)    140.95     4.00     5.50
  1 (profile)   150.45     4.00     4.50
  2 (control)   158.95     4.00     2.00
  1 (profile)   164.95     4.00     1.50
  2 (control)   170.45     4.00     6.75
  1 (profile)   181.20     4.00     6.25
  2 (control)   191.45     4.00     5.25
  0 (direct)    200.70     4.00     1.75
  0 (direct)    206.45     4.00     6.00
  0 (direct)    216.45     4.00     6.75
  1 (profile)   227.20     4.00     2.50
  0 (direct)    233.70     4.00     7.00
  0 (direct)    244.70     4.00     3.00
  1 (profile)   251.70     4.00     1.75
  0 (direct)    257.45     4.00     1.00
  0 (direct)    262.45     4.00     4.25
  2 (control)   270.70     4.00     3.00
  1 (profile)   277.70     4.00     2.25
  0 (direct)    283.95     4.00     6.25
  0 (direct)    294.20     4.00     1.00
  2 (control)   299.20     4.00     4.25
  2 (control)   307.45     4.00     2.75
  2 (control)   314.20     4.00     5.00
  1 (profile)   323.20     4.00     6.50
  2 (control)   333.70     4.00     4.75
  0 (direct)    342.45     4.00     7.00
  2 (control)   353.45     4.00     3.75
  1 (profile)   361.20     4.00     0.00

