-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.25
  1 (profile)    15.45     4.00     4.50
  1 (profile)    23.95     4.00     1.00
  0 (direct)     28.95     4.00     3.75
  1 (profile)    36.70     4.00     6.75
  1 (profile)    47.45     4.00     2.75
  2 (control)    54.20     4.00     7.00
  0 (direct)     65.20     4.00     1.50
  2 (control)    70.70     4.00     1.25
  0 (direct)     75.95     4.00     5.75
  2 (control)    85.70     4.00     4.50
  0 (direct)     94.20     4.00     3.25
  1 (profile)   101.45     4.00     1.25
  0 (direct)    106.70     4.00     5.50
  2 (control)   116.20     4.00     6.50
  1 (profile)   126.70     4.00     3.50
  2 (control)   134.20     4.00     5.50
  2 (control)   143.70     4.00     6.25
  1 (profile)   153.95     4.00     5.00
  0 (direct)    162.95     4.00     2.00
  2 (control)   168.95     4.00     3.00
  0 (direct)    175.95     4.00     6.50
  1 (profile)   186.45     4.00     6.25
  1 (profile)   196.70     4.00     1.50
  2 (control)   202.20     4.00     2.50
  0 (direct)    208.70     4.00     4.25
  2 (control)   216.95     4.00     5.25
  0 (direct)    226.20     4.00     3.75
  2 (control)   233.95     4.00     7.00
  2 (control)   244.95     4.00     6.00
  0 (direct)    254.95     4.00     2.75
  1 (profile)   261.70     4.00     3.50
  2 (control)   269.20     4.00     1.75
  1 (profile)   274.95     4.00     6.75
  1 (profile)   285.70     4.00     1.00
  0 (direct)    290.70     4.00     2.50
  1 (profile)   297.20     4.00     5.00
  0 (direct)    306.20     4.00     4.25
  2 (control)   314.45     4.00     4.75
  2 (control)   323.20     4.00     2.25
  2 (control)   329.45     4.00     1.75
  0 (direct)    335.20     4.00     5.75
  0 (direct)    344.95     4.00     5.25
  0 (direct)    354.20     4.00     3.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.50
  1 (profile)    14.70     4.00     2.75
  1 (profile)    21.45     4.00     3.75
  2 (control)    29.20     4.00     4.50
  0 (direct)     37.70     4.00     1.50
  0 (direct)     43.20     4.00     3.50
  2 (control)    50.70     4.00     7.00
  2 (control)    61.70     4.00     4.50
  2 (control)    70.20     4.00     1.75
  0 (direct)     75.95     4.00     6.00
  0 (direct)     85.95     4.00     1.75
  1 (profile)    91.70     4.00     1.00
  2 (control)    96.70     4.00     5.50
  0 (direct)    106.20     4.00     3.25
  2 (control)   113.45     4.00     4.75
  1 (profile)   122.20     4.00     2.25
  1 (profile)   128.45     4.00     7.00
  1 (profile)   139.45     4.00     5.75
  0 (direct)    149.20     4.00     6.25
  0 (direct)    159.45     4.00     1.25
  0 (direct)    164.70     4.00     2.50
  1 (profile)   171.20     4.00     5.25
  2 (control)   180.45     4.00     4.25
  2 (control)   188.70     4.00     3.00
  1 (profile)   195.70     4.00     3.50
  2 (control)   203.20     4.00     2.50
  0 (direct)    209.70     4.00     3.00
  1 (profile)   216.70     4.00     5.25
  1 (profile)   225.95     4.00     3.75
  1 (profile)   233.70     4.00     2.25
  0 (direct)    239.95     4.00     5.50
  1 (profile)   249.45     4.00     5.75
  0 (direct)    259.20     4.00     6.50
  2 (control)   269.70     4.00     6.50
  2 (control)   280.20     4.00     2.75
  1 (profile)   286.95     4.00     1.00
  2 (control)   291.95     4.00     5.00
  0 (direct)    300.95     4.00     1.25
  2 (control)   306.20     4.00     4.25
  2 (control)   314.45     4.00     5.00
  0 (direct)    323.45     4.00     2.00
  0 (direct)    329.45     4.00     6.25
  1 (profile)   339.70     4.00     6.75
  1 (profile)   350.45     4.00     6.75
  0 (direct)    361.20     4.00     0.00

