-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.50
  0 (direct)     15.70     4.00     4.75
  1 (profile)    24.45     4.00     2.00
  0 (direct)     30.45     4.00     1.75
  2 (control)    36.20     4.00     5.50
  0 (direct)     45.70     4.00     2.75
  1 (profile)    52.45     4.00     5.25
  2 (control)    61.70     4.00     1.00
  2 (control)    66.70     4.00     6.75
  2 (control)    77.45     4.00     5.75
  1 (profile)    87.20     4.00     1.50
  1 (profile)    92.70     4.00     7.00
  2 (control)   103.70     4.00     4.25
  0 (direct)    111.95     4.00     3.50
  0 (direct)    119.45     4.00     7.00
  0 (direct)    130.45     4.00     6.50
  1 (profile)   140.95     4.00     6.75
  1 (profile)   151.70     4.00     2.50
  2 (control)   158.20     4.00     1.75
  0 (direct)    163.95     4.00     4.50
  2 (control)   172.45     4.00     5.25
  0 (direct)    181.70     4.00     1.25
  1 (profile)   186.95     4.00     5.00
  0 (direct)    195.95     4.00     4.50
  1 (profile)   204.45     4.00     3.25
  1 (profile)   211.70     4.00     6.25
  2 (control)   221.95     4.00     6.00
  2 (control)   231.95     4.00     3.75
  0 (direct)    239.70     4.00     5.75
  2 (control)   249.45     4.00     1.50
  1 (profile)   254.95     4.00     2.25
  2 (control)   261.20     4.00     6.50
  1 (profile)   271.70     4.00     5.00
  2 (control)   280.70     4.00     5.50
  2 (control)   290.20     4.00     1.25
  1 (profile)   295.45     4.00     3.75
  0 (direct)    303.20     4.00     2.75
  0 (direct)    309.95     4.00     3.00
  1 (profile)   316.95     4.00     3.00
  0 (direct)    323.95     4.00     3.50
  1 (profile)   331.45     4.00     2.25
  0 (direct)    337.70     4.00     1.00
  1 (profile)   342.70     4.00     4.25
  2 (control)   350.95     4.00     6.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.25
  1 (profile)    14.45     4.00     2.50
  2 (control)    20.95     4.00     3.75
  0 (direct)     28.70     4.00     1.50
  2 (control)    34.20     4.00     2.00
  2 (control)    40.20     4.00     2.75
  1 (profile)    46.95     4.00     5.75
  0 (direct)     56.70     4.00     3.25
  2 (control)    63.95     4.00     3.50
  2 (control)    71.45     4.00     4.25
  2 (control)    79.70     4.00     6.75
  1 (profile)    90.45     4.00     1.00
  1 (profile)    95.45     4.00     5.75
  2 (control)   105.20     4.00     5.00
  1 (profile)   114.20     4.00     3.00
  2 (control)   121.20     4.00     5.25
  0 (direct)    130.45     4.00     1.25
  2 (control)   135.70     4.00     4.25
  1 (profile)   143.95     4.00     2.75
  1 (profile)   150.70     4.00     1.50
  2 (control)   156.20     4.00     4.75
  0 (direct)    164.95     4.00     5.25
  0 (direct)    174.20     4.00     5.00
  0 (direct)    183.20     4.00     5.50
  1 (profile)   192.70     4.00     7.00
  0 (direct)    203.70     4.00     6.25
  0 (direct)    213.95     4.00     6.25
  0 (direct)    224.20     4.00     1.00
  1 (profile)   229.20     4.00     2.25
  2 (control)   235.45     4.00     3.75
  0 (direct)    243.20     4.00     3.50
  0 (direct)    250.70     4.00     1.75
  1 (profile)   256.45     4.00     4.50
  1 (profile)   264.95     4.00     5.50
  1 (profile)   274.45     4.00     1.75
  0 (direct)    280.20     4.00     6.75
  2 (control)   290.95     4.00     2.25
  0 (direct)    297.20     4.00     7.00
  1 (profile)   308.20     4.00     3.00
  1 (profile)   315.20     4.00     6.50
  1 (profile)   325.70     4.00     6.50
  2 (control)   336.20     4.00     6.00
  0 (direct)    346.20     4.00     2.50
  2 (control)   352.70     4.00     4.50
  2 (control)   361.20     4.00     0.00

