-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.25
  2 (control)    15.45     4.00     4.25
  1 (profile)    23.70     4.00     1.50
  1 (profile)    29.20     4.00     2.50
  2 (control)    35.70     4.00     5.00
  2 (control)    44.70     4.00     1.25
  2 (control)    49.95     4.00     4.50
  0 (direct)     58.45     4.00     6.75
  2 (control)    69.20     4.00     3.75
  1 (profile)    76.95     4.00     2.75
  0 (direct)     83.70     4.00     6.00
  0 (direct)     93.70     4.00     7.00
  2 (control)   104.70     4.00     2.00
  0 (direct)    110.70     4.00     2.75
  2 (control)   117.45     4.00     3.00
  0 (direct)    124.45     4.00     4.50
  0 (direct)    132.95     4.00     2.25
  2 (control)   139.20     4.00     7.00
  1 (profile)   150.20     4.00     3.50
  0 (direct)    157.70     4.00     6.25
  1 (profile)   167.95     4.00     3.75
  2 (control)   175.70     4.00     1.25
  1 (profile)   180.95     4.00     1.75
  0 (direct)    186.70     4.00     6.50
  1 (profile)   197.20     4.00     3.25
  0 (direct)    204.45     4.00     3.50
  0 (direct)    211.95     4.00     6.50
  0 (direct)    222.45     4.00     6.25
  1 (profile)   232.70     4.00     5.00
  2 (control)   241.70     4.00     5.50
  1 (profile)   251.20     4.00     5.75
  2 (control)   260.95     4.00     1.50
  2 (control)   266.45     4.00     5.25
  2 (control)   275.70     4.00     2.50
  1 (profile)   282.20     4.00     5.25
  0 (direct)    291.45     4.00     5.75
  2 (control)   301.20     4.00     1.00
  0 (direct)    306.20     4.00     3.00
  1 (profile)   313.20     4.00     4.25
  1 (profile)   321.45     4.00     1.00
  1 (profile)   326.45     4.00     1.75
  0 (direct)    332.20     4.00     6.75
  1 (profile)   342.95     4.00     4.75
  2 (control)   351.70     4.00     5.50
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.25
  0 (direct)     15.45     4.00     1.00
  0 (direct)     20.45     4.00     5.50
  1 (profile)    29.95     4.00     3.25
  0 (direct)     37.20     4.00     4.75
  1 (profile)    45.95     4.00     6.00
  2 (control)    55.95     4.00     5.25
  0 (direct)     65.20     4.00     4.25
  1 (profile)    73.45     4.00     1.00
  2 (control)    78.45     4.00     1.50
  2 (control)    83.95     4.00     5.75
  2 (control)    93.70     4.00     5.00
  0 (direct)    102.70     4.00     4.25
  2 (control)   110.95     4.00     1.75
  0 (direct)    116.70     4.00     1.25
  2 (control)   121.95     4.00     3.50
  1 (profile)   129.45     4.00     3.00
  0 (direct)    136.45     4.00     5.75
  1 (profile)   146.20     4.00     5.25
  1 (profile)   155.45     4.00     5.50
  2 (control)   164.95     4.00     7.00
  2 (control)   175.95     4.00     6.25
  1 (profile)   186.20     4.00     3.00
  0 (direct)    193.20     4.00     2.25
  1 (profile)   199.45     4.00     1.25
  1 (profile)   204.70     4.00     4.50
  1 (profile)   213.20     4.00     7.00
  2 (control)   224.20     4.00     3.75
  2 (control)   231.95     4.00     2.00
  1 (profile)   237.95     4.00     5.00
  2 (control)   246.95     4.00     6.75
  0 (direct)    257.70     4.00     1.75
  0 (direct)    263.45     4.00     3.75
  0 (direct)    271.20     4.00     6.25
  2 (control)   281.45     4.00     4.50
  1 (profile)   289.95     4.00     2.75
  1 (profile)   296.70     4.00     3.50
  0 (direct)    304.20     4.00     2.50
  0 (direct)    310.70     4.00     1.50
  1 (profile)   316.20     4.00     6.50
  0 (direct)    326.70     4.00     2.75
  2 (control)   333.45     4.00     6.50
  1 (profile)   343.95     4.00     2.50
  2 (control)   350.45     4.00     6.75
  0 (direct)    361.20     4.00     0.00

