-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.00
  1 (profile)    16.20     4.00     1.25
  0 (direct)     21.45     4.00     4.50
  2 (control)    29.95     4.00     5.25
  2 (control)    39.20     4.00     2.50
  2 (control)    45.70     4.00     1.50
  1 (profile)    51.20     4.00     2.50
  0 (direct)     57.70     4.00     7.00
  0 (direct)     68.70     4.00     2.75
  1 (profile)    75.45     4.00     5.75
  0 (direct)     85.20     4.00     2.25
  0 (direct)     91.45     4.00     1.75
  0 (direct)     97.20     4.00     4.25
  2 (control)   105.45     4.00     5.00
  1 (profile)   114.45     4.00     5.25
  1 (profile)   123.70     4.00     6.75
  1 (profile)   134.45     4.00     5.75
  0 (direct)    144.20     4.00     2.25
  1 (profile)   150.45     4.00     4.75
  2 (control)   159.20     4.00     3.75
  1 (profile)   166.95     4.00     4.25
  2 (control)   175.20     4.00     6.50
  1 (profile)   185.70     4.00     6.00
  2 (control)   195.70     4.00     6.25
  1 (profile)   205.95     4.00     5.00
  2 (control)   214.95     4.00     3.50
  0 (direct)    222.45     4.00     3.25
  1 (profile)   229.70     4.00     3.00
  0 (direct)    236.70     4.00     6.75
  2 (control)   247.45     4.00     3.75
  1 (profile)   255.20     4.00     2.75
  0 (direct)    261.95     4.00     1.00
  0 (direct)    266.95     4.00     1.25
  2 (control)   272.20     4.00     5.50
  2 (control)   281.70     4.00     1.75
  1 (profile)   287.45     4.00     3.50
  1 (profile)   294.95     4.00     1.50
  0 (direct)    300.45     4.00     4.50
  0 (direct)    308.95     4.00     1.00
  2 (control)   313.95     4.00     5.50
  2 (control)   323.45     4.00     6.25
  0 (direct)    333.70     4.00     2.00
  1 (profile)   339.70     4.00     6.50
  0 (direct)    350.20     4.00     7.00
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.25
  0 (direct)     15.45     4.00     1.75
  2 (control)    21.20     4.00     5.00
  0 (direct)     30.20     4.00     1.25
  1 (profile)    35.45     4.00     4.25
  2 (control)    43.70     4.00     3.00
  1 (profile)    50.70     4.00     6.50
  0 (direct)     61.20     4.00     7.00
  2 (control)    72.20     4.00     3.50
  2 (control)    79.70     4.00     7.00
  0 (direct)     90.70     4.00     5.50
  1 (profile)   100.20     4.00     5.75
  1 (profile)   109.95     4.00     6.50
  1 (profile)   120.45     4.00     6.25
  2 (control)   130.70     4.00     3.50
  0 (direct)    138.20     4.00     4.75
  2 (control)   146.95     4.00     6.25
  1 (profile)   157.20     4.00     6.75
  0 (direct)    167.95     4.00     5.75
  2 (control)   177.70     4.00     1.50
  2 (control)   183.20     4.00     1.00
  2 (control)   188.20     4.00     5.50
  0 (direct)    197.70     4.00     1.75
  1 (profile)   203.45     4.00     2.00
  0 (direct)    209.45     4.00     6.00
  1 (profile)   219.45     4.00     4.25
  1 (profile)   227.70     4.00     5.25
  1 (profile)   236.95     4.00     1.50
  0 (direct)    242.45     4.00     5.25
  1 (profile)   251.70     4.00     3.75
  2 (control)   259.45     4.00     1.00
  1 (profile)   264.45     4.00     2.75
  0 (direct)    271.20     4.00     5.00
  2 (control)   280.20     4.00     4.50
  2 (control)   288.70     4.00     2.50
  0 (direct)    295.20     4.00     2.50
  2 (control)   301.70     4.00     6.75
  0 (direct)    312.45     4.00     3.00
  2 (control)   319.45     4.00     2.75
  1 (profile)   326.20     4.00     3.25
  1 (profile)   333.45     4.00     3.75
  0 (direct)    341.20     4.00     1.25
  2 (control)   346.45     4.00     4.50
  0 (direct)    354.95     4.00     2.25
  1 (profile)   361.20     4.00     0.00

