-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.25
  2 (control)    16.45     4.00     2.25
  0 (direct)     22.70     4.00     2.75
  1 (profile)    29.45     4.00     4.25
  0 (direct)     37.70     4.00     3.00
  0 (direct)     44.70     4.00     5.00
  2 (control)    53.70     4.00     4.50
  1 (profile)    62.20     4.00     4.50
  1 (profile)    70.70     4.00     5.75
  2 (control)    80.45     4.00     2.75
  2 (control)    87.20     4.00     2.50
  1 (profile)    93.70     4.00     6.50
  2 (control)   104.20     4.00     6.50
  1 (profile)   114.70     4.00     6.25
  1 (profile)   124.95     4.00     2.00
  2 (control)   130.95     4.00     5.25
  1 (profile)   140.20     4.00     5.00
  2 (control)   149.20     4.00     7.00
  2 (control)   160.20     4.00     5.75
  0 (direct)    169.95     4.00     4.25
  2 (control)   178.20     4.00     2.50
  1 (profile)   184.70     4.00     1.00
  1 (profile)   189.70     4.00     3.75
  1 (profile)   197.45     4.00     6.00
  0 (direct)    207.45     4.00     4.75
  0 (direct)    216.20     4.00     5.50
  0 (direct)    225.70     4.00     3.50
  1 (profile)   233.20     4.00     7.00
  2 (control)   244.20     4.00     3.75
  0 (direct)    251.95     4.00     1.00
  0 (direct)    256.95     4.00     5.50
  1 (profile)   266.45     4.00     3.50
  0 (direct)    273.95     4.00     5.25
  0 (direct)    283.20     4.00     1.25
  1 (profile)   288.45     4.00     1.75
  0 (direct)    294.20     4.00     2.25
  2 (control)   300.45     4.00     1.75
  2 (control)   306.20     4.00     1.50
  1 (profile)   311.70     4.00     6.75
  0 (direct)    322.45     4.00     3.00
  2 (control)   329.45     4.00     1.50
  0 (direct)    334.95     4.00     6.75
  1 (profile)   345.70     4.00     1.25
  2 (control)   350.95     4.00     6.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     4.25
  1 (profile)    17.45     4.00     4.25
  1 (profile)    25.70     4.00     1.50
  0 (direct)     31.20     4.00     3.00
  0 (direct)     38.20     4.00     2.25
  2 (control)    44.45     4.00     3.75
  2 (control)    52.20     4.00     2.00
  0 (direct)     58.20     4.00     2.50
  1 (profile)    64.70     4.00     5.50
  1 (profile)    74.20     4.00     1.25
  0 (direct)     79.45     4.00     1.75
  0 (direct)     85.20     4.00     1.50
  1 (profile)    90.70     4.00     3.50
  2 (control)    98.20     4.00     5.50
  2 (control)   107.70     4.00     6.50
  2 (control)   118.20     4.00     5.75
  1 (profile)   127.95     4.00     4.75
  1 (profile)   136.70     4.00     3.00
  1 (profile)   143.70     4.00     7.00
  0 (direct)    154.70     4.00     1.00
  1 (profile)   159.70     4.00     2.75
  0 (direct)    166.45     4.00     4.50
  0 (direct)    174.95     4.00     6.75
  2 (control)   185.70     4.00     6.75
  0 (direct)    196.45     4.00     6.50
  1 (profile)   206.95     4.00     6.25
  2 (control)   217.20     4.00     2.50
  1 (profile)   223.70     4.00     1.25
  0 (direct)    228.95     4.00     3.75
  1 (profile)   236.70     4.00     2.25
  2 (control)   242.95     4.00     3.50
  1 (profile)   250.45     4.00     2.75
  2 (control)   257.20     4.00     4.50
  0 (direct)    265.70     4.00     7.00
  0 (direct)    276.70     4.00     1.75
  2 (control)   282.45     4.00     3.25
  2 (control)   289.70     4.00     5.75
  1 (profile)   299.45     4.00     5.00
  2 (control)   308.45     4.00     5.00
  0 (direct)    317.45     4.00     6.00
  0 (direct)    327.45     4.00     1.00
  0 (direct)    332.45     4.00     5.25
  2 (control)   341.70     4.00     6.25
  2 (control)   351.95     4.00     5.25
  1 (profile)   361.20     4.00     0.00

