-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.75
  2 (control)    16.95     4.00     5.00
  1 (profile)    25.95     4.00     3.50
  1 (profile)    33.45     4.00     2.75
  1 (profile)    40.20     4.00     3.00
  0 (direct)     47.20     4.00     7.00
  2 (control)    58.20     4.00     7.00
  0 (direct)     69.20     4.00     4.25
  1 (profile)    77.45     4.00     5.50
  0 (direct)     86.95     4.00     1.50
  0 (direct)     92.45     4.00     1.75
  0 (direct)     98.20     4.00     1.25
  2 (control)   103.45     4.00     2.75
  2 (control)   110.20     4.00     4.25
  2 (control)   118.45     4.00     6.50
  1 (profile)   128.95     4.00     5.75
  1 (profile)   138.70     4.00     6.75
  0 (direct)    149.45     4.00     1.75
  0 (direct)    155.20     4.00     2.50
  0 (direct)    161.70     4.00     2.50
  1 (profile)   168.20     4.00     6.25
  1 (profile)   178.45     4.00     4.50
  1 (profile)   186.95     4.00     5.25
  2 (control)   196.20     4.00     4.50
  2 (control)   204.70     4.00     1.50
  2 (control)   210.20     4.00     3.25
  0 (direct)    217.45     4.00     6.50
  1 (profile)   227.95     4.00     3.50
  2 (control)   235.45     4.00     6.00
  0 (direct)    245.45     4.00     2.00
  2 (control)   251.45     4.00     5.75
  2 (control)   261.20     4.00     2.25
  2 (control)   267.45     4.00     4.75
  1 (profile)   276.20     4.00     1.00
  2 (control)   281.20     4.00     6.75
  1 (profile)   291.95     4.00     5.25
  0 (direct)    301.20     4.00     3.00
  0 (direct)    308.20     4.00     3.75
  0 (direct)    315.95     4.00     2.25
  2 (control)   322.20     4.00     1.00
  1 (profile)   327.20     4.00     6.25
  1 (profile)   337.45     4.00     5.00
  2 (control)   346.45     4.00     1.25
  0 (direct)    351.70     4.00     5.50
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.00
  1 (profile)    15.20     4.00     1.50
  0 (direct)     20.70     4.00     5.50
  1 (profile)    30.20     4.00     1.00
  0 (direct)     35.20     4.00     2.50
  2 (control)    41.70     4.00     4.75
  1 (profile)    50.45     4.00     5.75
  2 (control)    60.20     4.00     4.25
  1 (profile)    68.45     4.00     2.75
  0 (direct)     75.20     4.00     6.50
  1 (profile)    85.70     4.00     3.50
  2 (control)    93.20     4.00     7.00
  2 (control)   104.20     4.00     1.75
  2 (control)   109.95     4.00     3.50
  1 (profile)   117.45     4.00     1.75
  2 (control)   123.20     4.00     1.50
  0 (direct)    128.70     4.00     1.25
  1 (profile)   133.95     4.00     1.25
  0 (direct)    139.20     4.00     5.25
  2 (control)   148.45     4.00     5.25
  1 (profile)   157.70     4.00     4.25
  0 (direct)    165.95     4.00     7.00
  2 (control)   176.95     4.00     2.25
  1 (profile)   183.20     4.00     6.25
  0 (direct)    193.45     4.00     6.50
  1 (profile)   203.95     4.00     6.75
  0 (direct)    214.70     4.00     6.00
  0 (direct)    224.70     4.00     3.00
  1 (profile)   231.70     4.00     6.25
  0 (direct)    241.95     4.00     3.25
  0 (direct)    249.20     4.00     5.00
  0 (direct)    258.20     4.00     3.75
  2 (control)   265.95     4.00     5.50
  2 (control)   275.45     4.00     3.75
  2 (control)   283.20     4.00     2.75
  1 (profile)   289.95     4.00     1.00
  0 (direct)    294.95     4.00     2.25
  2 (control)   301.20     4.00     6.75
  2 (control)   311.95     4.00     4.50
  2 (control)   320.45     4.00     5.00
  1 (profile)   329.45     4.00     3.00
  1 (profile)   336.45     4.00     5.75
  0 (direct)    346.20     4.00     2.50
  0 (direct)    352.70     4.00     4.50
  2 (control)   361.20     4.00     0.00

