-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.25
  1 (profile)    15.45     4.00     4.50
  2 (control)    23.95     4.00     5.50
  0 (direct)     33.45     4.00     2.50
  0 (direct)     39.95     4.00     1.75
  2 (control)    45.70     4.00     6.75
  1 (profile)    56.45     4.00     6.25
  2 (control)    66.70     4.00     5.75
  1 (profile)    76.45     4.00     2.50
  1 (profile)    82.95     4.00     2.75
  1 (profile)    89.70     4.00     6.00
  0 (direct)     99.70     4.00     4.25
  2 (control)   107.95     4.00     5.75
  0 (direct)    117.70     4.00     1.25
  2 (control)   122.95     4.00     5.00
  0 (direct)    131.95     4.00     7.00
  0 (direct)    142.95     4.00     1.75
  0 (direct)    148.70     4.00     6.50
  1 (profile)   159.20     4.00     1.50
  1 (profile)   164.70     4.00     6.25
  1 (profile)   174.95     4.00     6.50
  0 (direct)    185.45     4.00     5.25
  1 (profile)   194.70     4.00     5.50
  0 (direct)    204.20     4.00     1.50
  0 (direct)    209.70     4.00     4.50
  2 (control)   218.20     4.00     4.25
  2 (control)   226.45     4.00     5.00
  2 (control)   235.45     4.00     3.00
  0 (direct)    242.45     4.00     2.25
  2 (control)   248.70     4.00     7.00
  1 (profile)   259.70     4.00     2.00
  1 (profile)   265.70     4.00     2.75
  2 (control)   272.45     4.00     3.50
  2 (control)   279.95     4.00     1.00
  2 (control)   284.95     4.00     4.75
  1 (profile)   293.70     4.00     3.25
  2 (control)   300.95     4.00     3.75
  0 (direct)    308.70     4.00     1.25
  0 (direct)    313.95     4.00     5.25
  1 (profile)   323.20     4.00     6.75
  0 (direct)    333.95     4.00     1.00
  2 (control)   338.95     4.00     3.00
  0 (direct)    345.95     4.00     3.75
  1 (profile)   353.70     4.00     3.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.75
  2 (control)    15.95     4.00     1.25
  1 (profile)    21.20     4.00     3.25
  0 (direct)     28.45     4.00     3.75
  1 (profile)    36.20     4.00     2.50
  0 (direct)     42.70     4.00     4.25
  1 (profile)    50.95     4.00     3.50
  0 (direct)     58.45     4.00     1.75
  0 (direct)     64.20     4.00     3.50
  2 (control)    71.70     4.00     7.00
  1 (profile)    82.70     4.00     4.50
  0 (direct)     91.20     4.00     2.25
  2 (control)    97.45     4.00     7.00
  2 (control)   108.45     4.00     5.00
  0 (direct)    117.45     4.00     2.50
  2 (control)   123.95     4.00     2.00
  0 (direct)    129.95     4.00     6.25
  0 (direct)    140.20     4.00     6.50
  2 (control)   150.70     4.00     1.00
  1 (profile)   155.70     4.00     1.00
  0 (direct)    160.70     4.00     2.75
  2 (control)   167.45     4.00     6.75
  1 (profile)   178.20     4.00     1.75
  1 (profile)   183.95     4.00     1.50
  2 (control)   189.45     4.00     6.50
  0 (direct)    199.95     4.00     2.25
  1 (profile)   206.20     4.00     6.25
  2 (control)   216.45     4.00     5.25
  1 (profile)   225.70     4.00     1.50
  2 (control)   231.20     4.00     6.75
  1 (profile)   241.95     4.00     5.75
  2 (control)   251.70     4.00     3.00
  1 (profile)   258.70     4.00     4.50
  0 (direct)    267.20     4.00     6.00
  2 (control)   277.20     4.00     4.75
  0 (direct)    285.95     4.00     5.75
  0 (direct)    295.70     4.00     4.25
  2 (control)   303.95     4.00     1.25
  0 (direct)    309.20     4.00     3.00
  2 (control)   316.20     4.00     5.00
  1 (profile)   325.20     4.00     5.25
  0 (direct)    334.45     4.00     5.50
  1 (profile)   343.95     4.00     3.75
  1 (profile)   351.70     4.00     5.50
  2 (control)   361.20     4.00     0.00

