-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.50
  2 (control)    14.70     4.00     6.75
  1 (profile)    25.45     4.00     3.00
  0 (direct)     32.45     4.00     3.75
  1 (profile)    40.20     4.00     2.50
  1 (profile)    46.70     4.00     2.75
  2 (control)    53.45     4.00     1.75
  1 (profile)    59.20     4.00     7.00
  0 (direct)     70.20     4.00     1.75
  0 (direct)     75.95     4.00     2.75
  1 (profile)    82.70     4.00     5.00
  1 (profile)    91.70     4.00     3.50
  0 (direct)     99.20     4.00     3.75
  0 (direct)    106.95     4.00     3.00
  2 (control)   113.95     4.00     3.25
  2 (control)   121.20     4.00     2.00
  0 (direct)    127.20     4.00     4.25
  1 (profile)   135.45     4.00     6.50
  0 (direct)    145.95     4.00     5.50
  1 (profile)   155.45     4.00     6.00
  2 (control)   165.45     4.00     5.25
  0 (direct)    174.70     4.00     6.25
  0 (direct)    184.95     4.00     4.50
  1 (profile)   193.45     4.00     5.75
  2 (control)   203.20     4.00     6.75
  0 (direct)    213.95     4.00     3.50
  2 (control)   221.45     4.00     1.50
  2 (control)   226.95     4.00     6.25
  2 (control)   237.20     4.00     4.75
  0 (direct)    245.95     4.00     5.00
  1 (profile)   254.95     4.00     1.25
  2 (control)   260.20     4.00     2.50
  0 (direct)    266.70     4.00     5.75
  1 (profile)   276.45     4.00     6.50
  1 (profile)   286.95     4.00     7.00
  0 (direct)    297.95     4.00     4.50
  2 (control)   306.45     4.00     2.25
  1 (profile)   312.70     4.00     1.00
  0 (direct)    317.70     4.00     1.25
  2 (control)   322.95     4.00     4.25
  1 (profile)   331.20     4.00     5.50
  2 (control)   340.70     4.00     2.25
  2 (control)   346.95     4.00     1.00
  2 (control)   351.95     4.00     5.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.50
  0 (direct)     15.70     4.00     2.75
  1 (profile)    22.45     4.00     6.75
  0 (direct)     33.20     4.00     3.50
  2 (control)    40.70     4.00     2.00
  2 (control)    46.70     4.00     1.25
  1 (profile)    51.95     4.00     3.50
  0 (direct)     59.45     4.00     3.00
  2 (control)    66.45     4.00     1.25
  1 (profile)    71.70     4.00     5.75
  0 (direct)     81.45     4.00     3.75
  1 (profile)    89.20     4.00     6.50
  1 (profile)    99.70     4.00     4.50
  2 (control)   108.20     4.00     6.25
  0 (direct)    118.45     4.00     5.50
  2 (control)   127.95     4.00     5.25
  2 (control)   137.20     4.00     4.75
  1 (profile)   145.95     4.00     7.00
  0 (direct)    156.95     4.00     5.00
  0 (direct)    165.95     4.00     1.00
  0 (direct)    170.95     4.00     2.75
  2 (control)   177.70     4.00     3.25
  2 (control)   184.95     4.00     4.25
  2 (control)   193.20     4.00     6.25
  1 (profile)   203.45     4.00     6.75
  1 (profile)   214.20     4.00     6.50
  1 (profile)   224.70     4.00     5.50
  0 (direct)    234.20     4.00     7.00
  0 (direct)    245.20     4.00     4.50
  0 (direct)    253.70     4.00     2.25
  2 (control)   259.95     4.00     3.00
  0 (direct)    266.95     4.00     2.25
  2 (control)   273.20     4.00     3.75
  0 (direct)    280.95     4.00     1.50
  1 (profile)   286.45     4.00     1.00
  1 (profile)   291.45     4.00     5.75
  1 (profile)   301.20     4.00     2.50
  0 (direct)    307.70     4.00     4.25
  1 (profile)   315.95     4.00     5.00
  1 (profile)   324.95     4.00     6.00
  2 (control)   334.95     4.00     1.50
  1 (profile)   340.45     4.00     1.75
  2 (control)   346.20     4.00     5.25
  2 (control)   355.45     4.00     1.75
  0 (direct)    361.20     4.00     0.00

