-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.50
  0 (direct)     15.70     4.00     5.50
  1 (profile)    25.20     4.00     4.50
  2 (control)    33.70     4.00     1.00
  1 (profile)    38.70     4.00     5.00
  1 (profile)    47.70     4.00     4.50
  0 (direct)     56.20     4.00     1.00
  2 (control)    61.20     4.00     5.00
  0 (direct)     70.20     4.00     2.50
  1 (profile)    76.70     4.00     6.75
  0 (direct)     87.45     4.00     2.00
  2 (control)    93.45     4.00     5.25
  2 (control)   102.70     4.00     6.00
  1 (profile)   112.70     4.00     6.25
  0 (direct)    122.95     4.00     3.50
  1 (profile)   130.45     4.00     7.00
  2 (control)   141.45     4.00     3.25
  2 (control)   148.70     4.00     6.50
  0 (direct)    159.20     4.00     6.50
  1 (profile)   169.70     4.00     4.75
  1 (profile)   178.45     4.00     5.75
  2 (control)   188.20     4.00     1.25
  1 (profile)   193.45     4.00     2.25
  0 (direct)    199.70     4.00     1.50
  1 (profile)   205.20     4.00     3.00
  0 (direct)    212.20     4.00     5.50
  2 (control)   221.70     4.00     3.75
  0 (direct)    229.45     4.00     6.75
  1 (profile)   240.20     4.00     4.25
  0 (direct)    248.45     4.00     1.75
  2 (control)   254.20     4.00     3.50
  0 (direct)    261.70     4.00     1.50
  2 (control)   267.20     4.00     2.75
  1 (profile)   273.95     4.00     1.75
  0 (direct)    279.70     4.00     6.25
  1 (profile)   289.95     4.00     7.00
  1 (profile)   300.95     4.00     2.75
  2 (control)   307.70     4.00     3.75
  2 (control)   315.45     4.00     2.25
  0 (direct)    321.70     4.00     5.75
  1 (profile)   331.45     4.00     5.25
  2 (control)   340.70     4.00     4.25
  2 (control)   348.95     4.00     1.25
  0 (direct)    354.20     4.00     3.00
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.75
  2 (control)    15.95     4.00     1.75
  2 (control)    21.70     4.00     4.25
  0 (direct)     29.95     4.00     5.00
  2 (control)    38.95     4.00     3.75
  2 (control)    46.70     4.00     3.50
  0 (direct)     54.20     4.00     4.50
  0 (direct)     62.70     4.00     2.25
  0 (direct)     68.95     4.00     3.00
  1 (profile)    75.95     4.00     5.75
  2 (control)    85.70     4.00     6.25
  1 (profile)    95.95     4.00     1.25
  1 (profile)   101.20     4.00     2.25
  1 (profile)   107.45     4.00     7.00
  2 (control)   118.45     4.00     2.75
  2 (control)   125.20     4.00     6.50
  0 (direct)    135.70     4.00     5.50
  0 (direct)    145.20     4.00     6.25
  1 (profile)   155.45     4.00     5.00
  0 (direct)    164.45     4.00     6.50
  1 (profile)   174.95     4.00     1.00
  0 (direct)    179.95     4.00     6.75
  0 (direct)    190.70     4.00     5.25
  0 (direct)    199.95     4.00     3.00
  1 (profile)   206.95     4.00     1.50
  1 (profile)   212.45     4.00     5.75
  0 (direct)    222.20     4.00     1.50
  1 (profile)   227.70     4.00     1.25
  1 (profile)   232.95     4.00     1.75
  0 (direct)    238.70     4.00     6.75
  1 (profile)   249.45     4.00     1.00
  1 (profile)   254.45     4.00     5.25
  2 (control)   263.70     4.00     2.00
  2 (control)   269.70     4.00     2.50
  2 (control)   276.20     4.00     6.00
  0 (direct)    286.20     4.00     7.00
  0 (direct)    297.20     4.00     4.75
  2 (control)   305.95     4.00     4.25
  2 (control)   314.20     4.00     4.50
  1 (profile)   322.70     4.00     5.50
  2 (control)   332.20     4.00     3.25
  2 (control)   339.45     4.00     2.50
  2 (control)   345.95     4.00     3.50
  1 (profile)   353.45     4.00     3.75
  0 (direct)    361.20     4.00     0.00

