-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.25
  2 (control)    18.45     4.00     1.00
  1 (profile)    23.45     4.00     6.25
  2 (control)    33.70     4.00     3.00
  2 (control)    40.70     4.00     7.00
  2 (control)    51.70     4.00     1.25
  0 (direct)     56.95     4.00     3.75
  0 (direct)     64.70     4.00     1.75
  2 (control)    70.45     4.00     6.75
  0 (direct)     81.20     4.00     6.00
  0 (direct)     91.20     4.00     2.00
  2 (control)    97.20     4.00     7.00
  1 (profile)   108.20     4.00     3.50
  1 (profile)   115.70     4.00     4.50
  2 (control)   124.20     4.00     1.25
  0 (direct)    129.45     4.00     5.50
  0 (direct)    138.95     4.00     4.25
  1 (profile)   147.20     4.00     3.00
  2 (control)   154.20     4.00     1.50
  1 (profile)   159.70     4.00     2.75
  1 (profile)   166.45     4.00     2.25
  1 (profile)   172.70     4.00     5.75
  2 (control)   182.45     4.00     2.50
  0 (direct)    188.95     4.00     3.75
  1 (profile)   196.70     4.00     6.50
  0 (direct)    207.20     4.00     1.50
  0 (direct)    212.70     4.00     6.25
  2 (control)   222.95     4.00     5.75
  0 (direct)    232.70     4.00     3.50
  2 (control)   240.20     4.00     5.00
  0 (direct)    249.20     4.00     6.75
  2 (control)   259.95     4.00     2.75
  0 (direct)    266.70     4.00     1.00
  1 (profile)   271.70     4.00     5.25
  2 (control)   280.95     4.00     2.50
  2 (control)   287.45     4.00     1.75
  1 (profile)   293.20     4.00     4.25
  1 (profile)   301.45     4.00     5.00
  0 (direct)    310.45     4.00     2.25
  1 (profile)   316.70     4.00     4.75
  2 (control)   325.45     4.00     6.50
  1 (profile)   335.95     4.00     3.25
  0 (direct)    343.20     4.00     4.50
  0 (direct)    351.70     4.00     5.50
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.50
  0 (direct)     16.70     4.00     1.50
  1 (profile)    22.20     4.00     1.25
  1 (profile)    27.45     4.00     1.00
  0 (direct)     32.45     4.00     6.00
  0 (direct)     42.45     4.00     1.00
  2 (control)    47.45     4.00     5.00
  0 (direct)     56.45     4.00     3.00
  0 (direct)     63.45     4.00     5.50
  1 (profile)    72.95     4.00     2.50
  1 (profile)    79.45     4.00     2.25
  2 (control)    85.70     4.00     2.75
  2 (control)    92.45     4.00     5.75
  2 (control)   102.20     4.00     6.75
  0 (direct)    112.95     4.00     5.25
  0 (direct)    122.20     4.00     6.50
  0 (direct)    132.70     4.00     7.00
  1 (profile)   143.70     4.00     5.25
  1 (profile)   152.95     4.00     6.25
  2 (control)   163.20     4.00     5.75
  1 (profile)   172.95     4.00     7.00
  1 (profile)   183.95     4.00     6.50
  2 (control)   194.45     4.00     5.50
  0 (direct)    203.95     4.00     4.25
  2 (control)   212.20     4.00     2.00
  1 (profile)   218.20     4.00     2.75
  2 (control)   224.95     4.00     3.00
  1 (profile)   231.95     4.00     6.25
  1 (profile)   242.20     4.00     4.50
  0 (direct)    250.70     4.00     3.50
  1 (profile)   258.20     4.00     3.75
  0 (direct)    265.95     4.00     4.75
  0 (direct)    274.70     4.00     3.75
  2 (control)   282.45     4.00     4.25
  1 (profile)   290.70     4.00     2.50
  2 (control)   297.20     4.00     3.25
  0 (direct)    304.45     4.00     1.25
  2 (control)   309.70     4.00     1.50
  2 (control)   315.20     4.00     1.75
  2 (control)   320.95     4.00     6.75
  1 (profile)   331.70     4.00     1.75
  2 (control)   337.45     4.00     4.50
  1 (profile)   345.95     4.00     5.00
  0 (direct)    354.95     4.00     2.25
  0 (direct)    361.20     4.00     0.00

