-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.50
  0 (direct)     15.70     4.00     1.00
  2 (control)    20.70     4.00     6.75
  1 (profile)    31.45     4.00     4.25
  1 (profile)    39.70     4.00     1.25
  2 (control)    44.95     4.00     7.00
  1 (profile)    55.95     4.00     1.25
  0 (direct)     61.20     4.00     4.25
  2 (control)    69.45     4.00     3.00
  1 (profile)    76.45     4.00     3.50
  0 (direct)     83.95     4.00     1.75
  2 (control)    89.70     4.00     2.25
  1 (profile)    95.95     4.00     5.75
  0 (direct)    105.70     4.00     1.75
  1 (profile)   111.45     4.00     1.50
  2 (control)   116.95     4.00     5.50
  2 (control)   126.45     4.00     5.50
  0 (direct)    135.95     4.00     5.75
  1 (profile)   145.70     4.00     6.50
  1 (profile)   156.20     4.00     7.00
  1 (profile)   167.20     4.00     6.25
  2 (control)   177.45     4.00     2.75
  1 (profile)   184.20     4.00     4.50
  0 (direct)    192.70     4.00     3.75
  0 (direct)    200.45     4.00     3.00
  2 (control)   207.45     4.00     3.25
  1 (profile)   214.70     4.00     4.50
  2 (control)   223.20     4.00     6.50
  2 (control)   233.70     4.00     2.50
  0 (direct)    240.20     4.00     3.50
  1 (profile)   247.70     4.00     2.25
  0 (direct)    253.95     4.00     6.25
  2 (control)   264.20     4.00     2.75
  0 (direct)    270.95     4.00     1.50
  0 (direct)    276.45     4.00     3.75
  0 (direct)    284.20     4.00     5.25
  2 (control)   293.45     4.00     5.00
  1 (profile)   302.45     4.00     6.00
  0 (direct)    312.45     4.00     4.75
  2 (control)   321.20     4.00     5.00
  2 (control)   330.20     4.00     5.25
  0 (direct)    339.45     4.00     6.75
  1 (profile)   350.20     4.00     2.00
  0 (direct)    356.20     4.00     1.00
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.75
  1 (profile)    15.95     4.00     3.75
  0 (direct)     23.70     4.00     1.00
  0 (direct)     28.70     4.00     5.50
  0 (direct)     38.20     4.00     3.75
  2 (control)    45.95     4.00     2.50
  0 (direct)     52.45     4.00     5.25
  1 (profile)    61.70     4.00     3.25
  1 (profile)    68.95     4.00     6.00
  2 (control)    78.95     4.00     3.50
  2 (control)    86.45     4.00     4.75
  1 (profile)    95.20     4.00     6.25
  2 (control)   105.45     4.00     4.25
  0 (direct)    113.70     4.00     7.00
  2 (control)   124.70     4.00     3.00
  1 (profile)   131.70     4.00     2.75
  1 (profile)   138.45     4.00     2.25
  0 (direct)    144.70     4.00     5.75
  1 (profile)   154.45     4.00     5.00
  1 (profile)   163.45     4.00     4.25
  0 (direct)    171.70     4.00     6.75
  2 (control)   182.45     4.00     4.50
  0 (direct)    190.95     4.00     2.00
  1 (profile)   196.95     4.00     4.50
  0 (direct)    205.45     4.00     2.50
  0 (direct)    211.95     4.00     5.00
  2 (control)   220.95     4.00     6.25
  1 (profile)   231.20     4.00     5.50
  1 (profile)   240.70     4.00     5.75
  2 (control)   250.45     4.00     2.25
  0 (direct)    256.70     4.00     1.75
  1 (profile)   262.45     4.00     7.00
  2 (control)   273.45     4.00     1.50
  2 (control)   278.95     4.00     1.25
  2 (control)   284.20     4.00     5.25
  0 (direct)    293.45     4.00     1.25
  0 (direct)    298.70     4.00     1.50
  1 (profile)   304.20     4.00     6.50
  2 (control)   314.70     4.00     6.75
  2 (control)   325.45     4.00     3.50
  1 (profile)   332.95     4.00     1.00
  2 (control)   337.95     4.00     1.75
  1 (profile)   343.70     4.00     6.50
  0 (direct)    354.20     4.00     3.00
  0 (direct)    361.20     4.00     0.00

