-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.50
  0 (direct)     15.70     4.00     5.75
  0 (direct)     25.45     4.00     5.25
  0 (direct)     34.70     4.00     1.00
  1 (profile)    39.70     4.00     1.25
  2 (control)    44.95     4.00     4.25
  1 (profile)    53.20     4.00     5.25
  2 (control)    62.45     4.00     3.00
  1 (profile)    69.45     4.00     2.25
  2 (control)    75.70     4.00     2.75
  2 (control)    82.45     4.00     7.00
  0 (direct)     93.45     4.00     5.75
  1 (profile)   103.20     4.00     3.25
  1 (profile)   110.45     4.00     6.25
  0 (direct)    120.70     4.00     6.00
  1 (profile)   130.70     4.00     1.75
  1 (profile)   136.45     4.00     6.25
  0 (direct)    146.70     4.00     6.50
  1 (profile)   157.20     4.00     5.50
  0 (direct)    166.70     4.00     1.75
  1 (profile)   172.45     4.00     1.50
  0 (direct)    177.95     4.00     5.00
  2 (control)   186.95     4.00     4.75
  2 (control)   195.70     4.00     3.75
  0 (direct)    203.45     4.00     6.75
  0 (direct)    214.20     4.00     4.50
  1 (profile)   222.70     4.00     3.00
  1 (profile)   229.70     4.00     2.00
  0 (direct)    235.70     4.00     2.50
  0 (direct)    242.20     4.00     1.50
  2 (control)   247.70     4.00     3.50
  1 (profile)   255.20     4.00     3.75
  2 (control)   262.95     4.00     2.25
  2 (control)   269.20     4.00     3.50
  2 (control)   276.70     4.00     5.00
  0 (direct)    285.70     4.00     2.75
  2 (control)   292.45     4.00     4.50
  1 (profile)   300.95     4.00     4.25
  2 (control)   309.20     4.00     5.50
  2 (control)   318.70     4.00     6.50
  2 (control)   329.20     4.00     7.00
  0 (direct)    340.20     4.00     1.00
  0 (direct)    345.20     4.00     1.25
  1 (profile)   350.45     4.00     6.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     4.50
  0 (direct)     17.70     4.00     1.25
  2 (control)    22.95     4.00     3.75
  1 (profile)    30.70     4.00     6.25
  2 (control)    40.95     4.00     1.25
  0 (direct)     46.20     4.00     2.75
  1 (profile)    52.95     4.00     1.00
  0 (direct)     57.95     4.00     5.25
  1 (profile)    67.20     4.00     4.25
  1 (profile)    75.45     4.00     3.00
  2 (control)    82.45     4.00     4.75
  1 (profile)    91.20     4.00     3.75
  1 (profile)    98.95     4.00     5.25
  2 (control)   108.20     4.00     2.00
  0 (direct)    114.20     4.00     6.25
  0 (direct)    124.45     4.00     5.50
  0 (direct)    133.95     4.00     4.50
  2 (control)   142.45     4.00     7.00
  1 (profile)   153.45     4.00     2.50
  1 (profile)   159.95     4.00     7.00
  2 (control)   170.95     4.00     6.75
  1 (profile)   181.70     4.00     5.00
  1 (profile)   190.70     4.00     2.50
  0 (direct)    197.20     4.00     5.75
  0 (direct)    206.95     4.00     1.50
  0 (direct)    212.45     4.00     6.50
  2 (control)   222.95     4.00     3.50
  2 (control)   230.45     4.00     5.50
  1 (profile)   239.95     4.00     1.75
  0 (direct)    245.70     4.00     3.00
  1 (profile)   252.70     4.00     2.25
  2 (control)   258.95     4.00     4.25
  2 (control)   267.20     4.00     6.75
  2 (control)   277.95     4.00     6.50
  0 (direct)    288.45     4.00     1.75
  2 (control)   294.20     4.00     1.00
  0 (direct)    299.20     4.00     5.75
  0 (direct)    308.95     4.00     3.25
  1 (profile)   316.20     4.00     5.00
  1 (profile)   325.20     4.00     6.00
  2 (control)   335.20     4.00     2.25
  0 (direct)    341.45     4.00     3.50
  1 (profile)   348.95     4.00     1.50
  2 (control)   354.45     4.00     2.75
  0 (direct)    361.20     4.00     0.00

