-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     5.50
  1 (profile)    18.70     4.00     1.50
  2 (control)    24.20     4.00     1.50
  0 (direct)     29.70     4.00     2.25
  1 (profile)    35.95     4.00     6.25
  1 (profile)    46.20     4.00     2.25
  1 (profile)    52.45     4.00     1.00
  2 (control)    57.45     4.00     1.75
  1 (profile)    63.20     4.00     3.25
  2 (control)    70.45     4.00     6.25
  2 (control)    80.70     4.00     3.75
  0 (direct)     88.45     4.00     5.75
  0 (direct)     98.20     4.00     3.00
  1 (profile)   105.20     4.00     5.00
  0 (direct)    114.20     4.00     1.75
  2 (control)   119.95     4.00     6.00
  0 (direct)    129.95     4.00     1.25
  1 (profile)   135.20     4.00     1.00
  1 (profile)   140.20     4.00     4.50
  1 (profile)   148.70     4.00     2.75
  0 (direct)    155.45     4.00     5.75
  0 (direct)    165.20     4.00     1.25
  0 (direct)    170.45     4.00     4.25
  2 (control)   178.70     4.00     4.25
  2 (control)   186.95     4.00     4.75
  1 (profile)   195.70     4.00     5.25
  1 (profile)   204.95     4.00     7.00
  2 (control)   215.95     4.00     2.50
  2 (control)   222.45     4.00     3.75
  0 (direct)    230.20     4.00     5.00
  1 (profile)   239.20     4.00     5.50
  0 (direct)    248.70     4.00     5.25
  0 (direct)    257.95     4.00     6.75
  0 (direct)    268.70     4.00     3.50
  2 (control)   276.20     4.00     7.00
  1 (profile)   287.20     4.00     6.75
  2 (control)   297.95     4.00     6.50
  2 (control)   308.45     4.00     3.00
  0 (direct)    315.45     4.00     2.00
  1 (profile)   321.45     4.00     4.50
  0 (direct)    329.95     4.00     2.75
  1 (profile)   336.70     4.00     3.50
  0 (direct)    344.20     4.00     6.50
  2 (control)   354.70     4.00     2.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.75
  2 (control)    16.95     4.00     1.00
  2 (control)    21.95     4.00     1.75
  1 (profile)    27.70     4.00     4.25
  0 (direct)     35.95     4.00     2.25
  0 (direct)     42.20     4.00     1.00
  1 (profile)    47.20     4.00     5.00
  1 (profile)    56.20     4.00     2.75
  1 (profile)    62.95     4.00     6.25
  2 (control)    73.20     4.00     3.50
  1 (profile)    80.70     4.00     5.75
  0 (direct)     90.45     4.00     4.50
  0 (direct)     98.95     4.00     1.50
  0 (direct)    104.45     4.00     5.25
  2 (control)   113.70     4.00     4.50
  1 (profile)   122.20     4.00     3.00
  1 (profile)   129.20     4.00     1.75
  0 (direct)    134.95     4.00     6.50
  1 (profile)   145.45     4.00     6.50
  1 (profile)   155.95     4.00     4.75
  0 (direct)    164.70     4.00     2.50
  2 (control)   171.20     4.00     5.00
  2 (control)   180.20     4.00     6.25
  0 (direct)    190.45     4.00     7.00
  2 (control)   201.45     4.00     4.25
  0 (direct)    209.70     4.00     6.00
  2 (control)   219.70     4.00     7.00
  0 (direct)    230.70     4.00     2.25
  2 (control)   236.95     4.00     1.25
  2 (control)   242.20     4.00     6.75
  0 (direct)    252.95     4.00     5.75
  0 (direct)    262.70     4.00     1.50
  2 (control)   268.20     4.00     3.50
  1 (profile)   275.70     4.00     5.50
  1 (profile)   285.20     4.00     3.25
  2 (control)   292.45     4.00     2.75
  0 (direct)    299.20     4.00     3.00
  2 (control)   306.20     4.00     5.25
  1 (profile)   315.45     4.00     2.00
  0 (direct)    321.45     4.00     2.50
  1 (profile)   327.95     4.00     1.25
  1 (profile)   333.20     4.00     3.75
  1 (profile)   340.95     4.00     6.75
  0 (direct)    351.70     4.00     5.50
  2 (control)   361.20     4.00     0.00

