-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.00
  0 (direct)     15.20     4.00     3.00
  0 (direct)     22.20     4.00     1.50
  2 (control)    27.70     4.00     3.25
  2 (control)    34.95     4.00     4.50
  2 (control)    43.45     4.00     7.00
  1 (profile)    54.45     4.00     2.25
  1 (profile)    60.70     4.00     3.50
  0 (direct)     68.20     4.00     5.25
  1 (profile)    77.45     4.00     7.00
  0 (direct)     88.45     4.00     6.75
  1 (profile)    99.20     4.00     4.25
  1 (profile)   107.45     4.00     6.50
  2 (control)   117.95     4.00     5.25
  2 (control)   127.20     4.00     6.75
  2 (control)   137.95     4.00     1.50
  0 (direct)    143.45     4.00     3.50
  0 (direct)    150.95     4.00     5.00
  1 (profile)   159.95     4.00     4.50
  2 (control)   168.45     4.00     1.00
  0 (direct)    173.45     4.00     5.50
  0 (direct)    182.95     4.00     5.50
  1 (profile)   192.45     4.00     4.75
  0 (direct)    201.20     4.00     3.75
  1 (profile)   208.95     4.00     2.75
  2 (control)   215.70     4.00     3.00
  1 (profile)   222.70     4.00     4.25
  1 (profile)   230.95     4.00     6.25
  0 (direct)    241.20     4.00     1.25
  1 (profile)   246.45     4.00     1.75
  2 (control)   252.20     4.00     2.50
  0 (direct)    258.70     4.00     2.75
  0 (direct)    265.45     4.00     6.25
  2 (control)   275.70     4.00     5.00
  2 (control)   284.70     4.00     1.75
  0 (direct)    290.45     4.00     5.75
  2 (control)   300.20     4.00     1.25
  2 (control)   305.45     4.00     5.75
  1 (profile)   315.20     4.00     1.00
  2 (control)   320.20     4.00     2.25
  1 (profile)   326.45     4.00     3.75
  1 (profile)   334.20     4.00     6.50
  1 (profile)   344.70     4.00     2.50
  2 (control)   351.20     4.00     6.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.00
  2 (control)    16.20     4.00     1.25
  2 (control)    21.45     4.00     1.00
  0 (direct)     26.45     4.00     4.50
  2 (control)    34.95     4.00     6.50
  1 (profile)    45.45     4.00     5.75
  0 (direct)     55.20     4.00     3.75
  0 (direct)     62.95     4.00     6.25
  0 (direct)     73.20     4.00     1.25
  1 (profile)    78.45     4.00     5.25
  2 (control)    87.70     4.00     6.25
  2 (control)    97.95     4.00     1.75
  1 (profile)   103.70     4.00     2.00
  2 (control)   109.70     4.00     3.25
  2 (control)   116.95     4.00     2.50
  1 (profile)   123.45     4.00     4.25
  1 (profile)   131.70     4.00     3.75
  1 (profile)   139.45     4.00     5.75
  0 (direct)    149.20     4.00     6.00
  0 (direct)    159.20     4.00     4.75
  2 (control)   167.95     4.00     1.75
  2 (control)   173.70     4.00     5.25
  0 (direct)    182.95     4.00     1.50
  1 (profile)   188.45     4.00     2.75
  2 (control)   195.20     4.00     6.50
  1 (profile)   205.70     4.00     1.50
  1 (profile)   211.20     4.00     3.50
  0 (direct)    218.70     4.00     4.25
  0 (direct)    226.95     4.00     4.50
  0 (direct)    235.45     4.00     5.00
  1 (profile)   244.45     4.00     2.25
  0 (direct)    250.70     4.00     6.75
  1 (profile)   261.45     4.00     7.00
  2 (control)   272.45     4.00     5.00
  1 (profile)   281.45     4.00     2.50
  0 (direct)    287.95     4.00     5.50
  2 (control)   297.45     4.00     2.75
  1 (profile)   304.20     4.00     1.00
  0 (direct)    309.20     4.00     7.00
  1 (profile)   320.20     4.00     5.50
  2 (control)   329.70     4.00     3.00
  1 (profile)   336.70     4.00     2.25
  0 (direct)    342.95     4.00     6.75
  2 (control)   353.70     4.00     3.50
  0 (direct)    361.20     4.00     0.00

