-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.00
  2 (control)    18.20     4.00     5.25
  1 (profile)    27.45     4.00     1.50
  0 (direct)     32.95     4.00     4.50
  0 (direct)     41.45     4.00     5.50
  0 (direct)     50.95     4.00     1.00
  1 (profile)    55.95     4.00     1.25
  1 (profile)    61.20     4.00     1.50
  2 (control)    66.70     4.00     2.00
  0 (direct)     72.70     4.00     2.75
  1 (profile)    79.45     4.00     6.00
  0 (direct)     89.45     4.00     3.00
  0 (direct)     96.45     4.00     6.75
  1 (profile)   107.20     4.00     2.25
  2 (control)   113.45     4.00     1.25
  0 (direct)    118.70     4.00     5.75
  1 (profile)   128.45     4.00     5.75
  0 (direct)    138.20     4.00     6.75
  1 (profile)   148.95     4.00     6.50
  2 (control)   159.45     4.00     7.00
  2 (control)   170.45     4.00     3.50
  0 (direct)    177.95     4.00     2.50
  0 (direct)    184.45     4.00     3.50
  0 (direct)    191.95     4.00     6.25
  2 (control)   202.20     4.00     5.25
  1 (profile)   211.45     4.00     4.25
  0 (direct)    219.70     4.00     7.00
  2 (control)   230.70     4.00     3.75
  1 (profile)   238.45     4.00     1.75
  2 (control)   244.20     4.00     4.75
  2 (control)   252.95     4.00     3.25
  1 (profile)   260.20     4.00     5.50
  0 (direct)    269.70     4.00     3.00
  1 (profile)   276.70     4.00     4.50
  2 (control)   285.20     4.00     2.75
  2 (control)   291.95     4.00     1.00
  2 (control)   296.95     4.00     6.50
  1 (profile)   307.45     4.00     2.25
  1 (profile)   313.70     4.00     4.25
  2 (control)   321.95     4.00     6.25
  0 (direct)    332.20     4.00     2.50
  1 (profile)   338.70     4.00     1.75
  2 (control)   344.45     4.00     5.00
  2 (control)   353.45     4.00     3.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.50
  2 (control)    18.70     4.00     1.50
  0 (direct)     24.20     4.00     1.75
  0 (direct)     29.95     4.00     5.25
  2 (control)    39.20     4.00     3.50
  2 (control)    46.70     4.00     1.50
  1 (profile)    52.20     4.00     1.00
  1 (profile)    57.20     4.00     1.25
  2 (control)    62.45     4.00     7.00
  1 (profile)    73.45     4.00     6.75
  1 (profile)    84.20     4.00     2.50
  0 (direct)     90.70     4.00     1.25
  0 (direct)     95.95     4.00     2.50
  2 (control)   102.45     4.00     6.25
  1 (profile)   112.70     4.00     6.50
  2 (control)   123.20     4.00     7.00
  0 (direct)    134.20     4.00     4.50
  1 (profile)   142.70     4.00     4.50
  2 (control)   151.20     4.00     2.25
  0 (direct)    157.45     4.00     3.00
  2 (control)   164.45     4.00     2.25
  0 (direct)    170.70     4.00     6.25
  2 (control)   180.95     4.00     2.00
  1 (profile)   186.95     4.00     5.25
  0 (direct)    196.20     4.00     3.75
  0 (direct)    203.95     4.00     1.00
  2 (control)   208.95     4.00     2.75
  1 (profile)   215.70     4.00     1.75
  1 (profile)   221.45     4.00     5.00
  0 (direct)    230.45     4.00     5.75
  1 (profile)   240.20     4.00     4.25
  1 (profile)   248.45     4.00     3.75
  2 (control)   256.20     4.00     3.25
  2 (control)   263.45     4.00     6.75
  0 (direct)    274.20     4.00     4.75
  0 (direct)    282.95     4.00     5.50
  2 (control)   292.45     4.00     3.00
  1 (profile)   299.45     4.00     3.50
  2 (control)   306.95     4.00     6.50
  2 (control)   317.45     4.00     6.00
  1 (profile)   327.45     4.00     5.00
  0 (direct)    336.45     4.00     5.75
  0 (direct)    346.20     4.00     2.75
  1 (profile)   352.95     4.00     4.25
  0 (direct)    361.20     4.00     0.00

