-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.25
  2 (control)    14.45     4.00     2.75
  0 (direct)     21.20     4.00     2.25
  0 (direct)     27.45     4.00     2.25
  1 (profile)    33.70     4.00     6.50
  1 (profile)    44.20     4.00     7.00
  1 (profile)    55.20     4.00     1.25
  0 (direct)     60.45     4.00     5.00
  1 (profile)    69.45     4.00     4.75
  2 (control)    78.20     4.00     6.00
  2 (control)    88.20     4.00     5.75
  0 (direct)     97.95     4.00     1.00
  1 (profile)   102.95     4.00     6.75
  2 (control)   113.70     4.00     3.00
  0 (direct)    120.70     4.00     4.50
  0 (direct)    129.20     4.00     1.75
  2 (control)   134.95     4.00     3.50
  0 (direct)    142.45     4.00     6.75
  2 (control)   153.20     4.00     2.50
  0 (direct)    159.70     4.00     5.50
  1 (profile)   169.20     4.00     2.50
  2 (control)   175.70     4.00     5.50
  2 (control)   185.20     4.00     7.00
  1 (profile)   196.20     4.00     2.75
  2 (control)   202.95     4.00     4.25
  0 (direct)    211.20     4.00     2.00
  0 (direct)    217.20     4.00     3.50
  0 (direct)    224.70     4.00     1.00
  1 (profile)   229.70     4.00     3.00
  2 (control)   236.70     4.00     6.50
  1 (profile)   247.20     4.00     1.50
  1 (profile)   252.70     4.00     3.25
  2 (control)   259.95     4.00     5.25
  1 (profile)   269.20     4.00     3.75
  0 (direct)    276.95     4.00     5.75
  0 (direct)    286.70     4.00     4.25
  0 (direct)    294.95     4.00     6.25
  2 (control)   305.20     4.00     3.75
  1 (profile)   312.95     4.00     4.50
  1 (profile)   321.45     4.00     5.00
  2 (control)   330.45     4.00     5.25
  2 (control)   339.70     4.00     1.75
  0 (direct)    345.45     4.00     1.50
  1 (profile)   350.95     4.00     6.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.75
  2 (control)    14.95     4.00     5.50
  0 (direct)     24.45     4.00     2.25
  0 (direct)     30.70     4.00     2.50
  2 (control)    37.20     4.00     3.50
  2 (control)    44.70     4.00     2.75
  0 (direct)     51.45     4.00     5.25
  0 (direct)     60.70     4.00     2.50
  1 (profile)    67.20     4.00     5.00
  1 (profile)    76.20     4.00     6.00
  2 (control)    86.20     4.00     7.00
  0 (direct)     97.20     4.00     7.00
  1 (profile)   108.20     4.00     4.25
  1 (profile)   116.45     4.00     6.25
  0 (direct)    126.70     4.00     6.25
  2 (control)   136.95     4.00     4.75
  2 (control)   145.70     4.00     6.75
  2 (control)   156.45     4.00     6.50
  0 (direct)    166.95     4.00     1.00
  1 (profile)   171.95     4.00     4.25
  2 (control)   180.20     4.00     3.25
  1 (profile)   187.45     4.00     4.50
  1 (profile)   195.95     4.00     4.50
  0 (direct)    204.45     4.00     5.75
  2 (control)   214.20     4.00     1.50
  0 (direct)    219.70     4.00     1.50
  1 (profile)   225.20     4.00     1.75
  1 (profile)   230.95     4.00     6.75
  1 (profile)   241.70     4.00     3.75
  0 (direct)    249.45     4.00     2.75
  1 (profile)   256.20     4.00     5.00
  0 (direct)    265.20     4.00     3.50
  1 (profile)   272.70     4.00     3.00
  2 (control)   279.70     4.00     1.25
  2 (control)   284.95     4.00     3.00
  1 (profile)   291.95     4.00     3.75
  1 (profile)   299.70     4.00     5.75
  0 (direct)    309.45     4.00     1.25
  2 (control)   314.70     4.00     2.00
  2 (control)   320.70     4.00     5.25
  0 (direct)    329.95     4.00     6.50
  0 (direct)    340.45     4.00     2.25
  1 (profile)   346.70     4.00     5.50
  2 (control)   356.20     4.00     1.00
  2 (control)   361.20     4.00     0.00

