-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.75
  2 (control)    15.95     4.00     5.75
  0 (direct)     25.70     4.00     1.50
  1 (profile)    31.20     4.00     5.25
  0 (direct)     40.45     4.00     1.75
  1 (profile)    46.20     4.00     3.00
  2 (control)    53.20     4.00     1.25
  1 (profile)    58.45     4.00     6.25
  1 (profile)    68.70     4.00     5.75
  0 (direct)     78.45     4.00     2.25
  2 (control)    84.70     4.00     3.25
  1 (profile)    91.95     4.00     7.00
  0 (direct)    102.95     4.00     1.00
  0 (direct)    107.95     4.00     1.25
  2 (control)   113.20     4.00     5.00
  0 (direct)    122.20     4.00     3.00
  0 (direct)    129.20     4.00     4.50
  1 (profile)   137.70     4.00     2.25
  2 (control)   143.95     4.00     2.50
  1 (profile)   150.45     4.00     6.75
  1 (profile)   161.20     4.00     6.50
  0 (direct)    171.70     4.00     3.50
  1 (profile)   179.20     4.00     5.00
  2 (control)   188.20     4.00     6.25
  0 (direct)    198.45     4.00     3.50
  0 (direct)    205.95     4.00     5.50
  0 (direct)    215.45     4.00     6.00
  2 (control)   225.45     4.00     3.75
  2 (control)   233.20     4.00     1.50
  2 (control)   238.70     4.00     6.50
  1 (profile)   249.20     4.00     2.75
  0 (direct)    255.95     4.00     5.50
  1 (profile)   265.45     4.00     4.75
  1 (profile)   274.20     4.00     4.50
  1 (profile)   282.70     4.00     4.25
  0 (direct)    290.95     4.00     1.00
  2 (control)   295.95     4.00     2.50
  1 (profile)   302.45     4.00     7.00
  2 (control)   313.45     4.00     2.00
  0 (direct)    319.45     4.00     3.75
  2 (control)   327.20     4.00     1.75
  0 (direct)    332.95     4.00     5.25
  2 (control)   342.20     4.00     4.25
  2 (control)   350.45     4.00     6.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.50
  0 (direct)     15.70     4.00     2.25
  2 (control)    21.95     4.00     3.25
  1 (profile)    29.20     4.00     1.50
  1 (profile)    34.70     4.00     6.25
  0 (direct)     44.95     4.00     4.75
  1 (profile)    53.70     4.00     1.25
  0 (direct)     58.95     4.00     4.25
  1 (profile)    67.20     4.00     2.50
  2 (control)    73.70     4.00     1.00
  1 (profile)    78.70     4.00     4.50
  0 (direct)     87.20     4.00     5.25
  1 (profile)    96.45     4.00     5.75
  0 (direct)    106.20     4.00     5.50
  1 (profile)   115.70     4.00     2.25
  2 (control)   121.95     4.00     5.25
  2 (control)   131.20     4.00     1.50
  1 (profile)   136.70     4.00     5.00
  0 (direct)    145.70     4.00     6.75
  2 (control)   156.45     4.00     3.75
  0 (direct)    164.20     4.00     3.00
  0 (direct)    171.20     4.00     6.50
  2 (control)   181.70     4.00     2.00
  2 (control)   187.70     4.00     2.75
  2 (control)   194.45     4.00     4.25
  1 (profile)   202.70     4.00     6.75
  1 (profile)   213.45     4.00     5.75
  2 (control)   223.20     4.00     6.25
  0 (direct)    233.45     4.00     7.00
  0 (direct)    244.45     4.00     5.50
  2 (control)   253.95     4.00     1.25
  1 (profile)   259.20     4.00     1.75
  2 (control)   264.95     4.00     2.75
  0 (direct)    271.70     4.00     4.50
  2 (control)   280.20     4.00     1.00
  1 (profile)   285.20     4.00     6.50
  0 (direct)    295.70     4.00     3.00
  0 (direct)    302.70     4.00     3.50
  2 (control)   310.20     4.00     1.75
  1 (profile)   315.95     4.00     6.00
  1 (profile)   325.95     4.00     3.75
  1 (profile)   333.70     4.00     3.50
  0 (direct)    341.20     4.00     5.00
  0 (direct)    350.20     4.00     7.00
  2 (control)   361.20     4.00     0.00

