-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.25
  0 (direct)     16.45     4.00     4.75
  0 (direct)     25.20     4.00     5.50
  2 (control)    34.70     4.00     3.75
  1 (profile)    42.45     4.00     5.25
  2 (control)    51.70     4.00     2.50
  1 (profile)    58.20     4.00     1.25
  0 (direct)     63.45     4.00     3.50
  0 (direct)     70.95     4.00     1.00
  1 (profile)    75.95     4.00     5.75
  2 (control)    85.70     4.00     1.75
  1 (profile)    91.45     4.00     7.00
  1 (profile)   102.45     4.00     2.00
  1 (profile)   108.45     4.00     5.25
  2 (control)   117.70     4.00     4.25
  0 (direct)    125.95     4.00     5.00
  0 (direct)    134.95     4.00     5.75
  1 (profile)   144.70     4.00     3.00
  0 (direct)    151.70     4.00     5.50
  0 (direct)    161.20     4.00     1.50
  2 (control)   166.70     4.00     6.50
  0 (direct)    177.20     4.00     7.00
  2 (control)   188.20     4.00     1.50
  1 (profile)   193.70     4.00     4.50
  0 (direct)    202.20     4.00     6.75
  2 (control)   212.95     4.00     6.00
  2 (control)   222.95     4.00     4.25
  2 (control)   231.20     4.00     2.75
  1 (profile)   237.95     4.00     2.25
  2 (control)   244.20     4.00     5.00
  1 (profile)   253.20     4.00     3.75
  1 (profile)   260.95     4.00     2.75
  1 (profile)   267.70     4.00     6.50
  0 (direct)    278.20     4.00     1.75
  2 (control)   283.95     4.00     4.50
  2 (control)   292.45     4.00     2.25
  1 (profile)   298.70     4.00     3.00
  0 (direct)    305.70     4.00     3.50
  0 (direct)    313.20     4.00     6.25
  1 (profile)   323.45     4.00     6.25
  1 (profile)   333.70     4.00     1.25
  2 (control)   338.95     4.00     2.50
  2 (control)   345.45     4.00     6.75
  0 (direct)    356.20     4.00     1.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.00
  1 (profile)    14.20     4.00     2.00
  1 (profile)    20.20     4.00     2.25
  0 (direct)     26.45     4.00     6.25
  2 (control)    36.70     4.00     3.75
  0 (direct)     44.45     4.00     3.75
  2 (control)    52.20     4.00     6.50
  0 (direct)     62.70     4.00     3.50
  2 (control)    70.20     4.00     2.25
  1 (profile)    76.45     4.00     3.00
  0 (direct)     83.45     4.00     5.25
  2 (control)    92.70     4.00     5.75
  2 (control)   102.45     4.00     7.00
  0 (direct)    113.45     4.00     2.50
  1 (profile)   119.95     4.00     2.75
  1 (profile)   126.70     4.00     4.25
  1 (profile)   134.95     4.00     5.75
  2 (control)   144.70     4.00     1.25
  2 (control)   149.95     4.00     5.00
  1 (profile)   158.95     4.00     1.75
  0 (direct)    164.70     4.00     5.50
  0 (direct)    174.20     4.00     5.00
  0 (direct)    183.20     4.00     3.25
  1 (profile)   190.45     4.00     3.00
  0 (direct)    197.45     4.00     1.50
  0 (direct)    202.95     4.00     7.00
  2 (control)   213.95     4.00     4.50
  2 (control)   222.45     4.00     2.50
  0 (direct)    228.95     4.00     1.50
  2 (control)   234.45     4.00     5.25
  1 (profile)   243.70     4.00     6.50
  2 (control)   254.20     4.00     4.50
  2 (control)   262.70     4.00     4.25
  2 (control)   270.95     4.00     6.25
  0 (direct)    281.20     4.00     5.50
  2 (control)   290.70     4.00     1.75
  0 (direct)    296.45     4.00     4.75
  1 (profile)   305.20     4.00     6.75
  1 (profile)   315.95     4.00     1.25
  1 (profile)   321.20     4.00     6.00
  0 (direct)    331.20     4.00     2.75
  0 (direct)    337.95     4.00     6.75
  1 (profile)   348.70     4.00     3.50
  1 (profile)   356.20     4.00     1.00
  2 (control)   361.20     4.00     0.00

