-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.00
  1 (profile)    14.20     4.00     2.25
  0 (direct)     20.45     4.00     1.75
  2 (control)    26.20     4.00     6.00
  1 (profile)    36.20     4.00     2.75
  1 (profile)    42.95     4.00     4.50
  0 (direct)     51.45     4.00     5.00
  2 (control)    60.45     4.00     6.75
  0 (direct)     71.20     4.00     4.25
  0 (direct)     79.45     4.00     2.00
  1 (profile)    85.45     4.00     2.25
  1 (profile)    91.70     4.00     1.25
  1 (profile)    96.95     4.00     7.00
  2 (control)   107.95     4.00     2.50
  2 (control)   114.45     4.00     3.75
  1 (profile)   122.20     4.00     5.75
  1 (profile)   131.95     4.00     5.75
  2 (control)   141.70     4.00     6.75
  0 (direct)    152.45     4.00     5.50
  1 (profile)   161.95     4.00     4.75
  1 (profile)   170.70     4.00     1.50
  2 (control)   176.20     4.00     6.25
  2 (control)   186.45     4.00     1.50
  0 (direct)    191.95     4.00     5.25
  0 (direct)    201.20     4.00     3.75
  0 (direct)    208.95     4.00     3.25
  2 (control)   216.20     4.00     3.50
  2 (control)   223.70     4.00     3.50
  2 (control)   231.20     4.00     3.00
  1 (profile)   238.20     4.00     2.50
  0 (direct)    244.70     4.00     5.50
  0 (direct)    254.20     4.00     6.25
  1 (profile)   264.45     4.00     5.25
  1 (profile)   273.70     4.00     5.00
  0 (direct)    282.70     4.00     1.00
  2 (control)   287.70     4.00     1.75
  1 (profile)   293.45     4.00     7.00
  0 (direct)    304.45     4.00     2.75
  0 (direct)    311.20     4.00     1.25
  2 (control)   316.45     4.00     3.00
  0 (direct)    323.45     4.00     6.50
  0 (direct)    333.95     4.00     4.50
  2 (control)   342.45     4.00     6.50
  2 (control)   352.95     4.00     4.25
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.75
  1 (profile)    16.95     4.00     4.25
  0 (direct)     25.20     4.00     6.00
  2 (control)    35.20     4.00     3.00
  2 (control)    42.20     4.00     2.50
  1 (profile)    48.70     4.00     1.00
  0 (direct)     53.70     4.00     4.75
  2 (control)    62.45     4.00     2.00
  2 (control)    68.45     4.00     7.00
  0 (direct)     79.45     4.00     2.75
  1 (profile)    86.20     4.00     2.25
  2 (control)    92.45     4.00     6.50
  1 (profile)   102.95     4.00     5.50
  2 (control)   112.45     4.00     6.75
  2 (control)   123.20     4.00     1.75
  0 (direct)    128.95     4.00     5.25
  0 (direct)    138.20     4.00     3.50
  2 (control)   145.70     4.00     5.25
  2 (control)   154.95     4.00     5.75
  0 (direct)    164.70     4.00     2.25
  1 (profile)   170.95     4.00     3.50
  1 (profile)   178.45     4.00     5.50
  0 (direct)    187.95     4.00     1.75
  2 (control)   193.70     4.00     3.25
  1 (profile)   200.95     4.00     4.25
  1 (profile)   209.20     4.00     6.50
  0 (direct)    219.70     4.00     4.50
  2 (control)   228.20     4.00     3.75
  2 (control)   235.95     4.00     1.25
  1 (profile)   241.20     4.00     5.00
  2 (control)   250.20     4.00     1.25
  0 (direct)    255.45     4.00     1.50
  1 (profile)   260.95     4.00     6.25
  0 (direct)    271.20     4.00     5.75
  0 (direct)    280.95     4.00     5.00
  1 (profile)   289.95     4.00     2.50
  0 (direct)    296.45     4.00     4.50
  2 (control)   304.95     4.00     6.25
  0 (direct)    315.20     4.00     2.75
  0 (direct)    321.95     4.00     7.00
  1 (profile)   332.95     4.00     6.75
  1 (profile)   343.70     4.00     3.00
  2 (control)   350.70     4.00     1.00
  1 (profile)   355.70     4.00     1.50
  1 (profile)   361.20     4.00     0.00

