-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.75
  0 (direct)     15.95     4.00     3.00
  1 (profile)    22.95     4.00     2.25
  1 (profile)    29.20     4.00     1.50
  1 (profile)    34.70     4.00     2.25
  0 (direct)     40.95     4.00     3.00
  1 (profile)    47.95     4.00     3.75
  2 (control)    55.70     4.00     5.75
  2 (control)    65.45     4.00     7.00
  1 (profile)    76.45     4.00     2.00
  2 (control)    82.45     4.00     4.50
  0 (direct)     90.95     4.00     5.00
  1 (profile)    99.95     4.00     1.25
  2 (control)   105.20     4.00     3.50
  1 (profile)   112.70     4.00     2.50
  0 (direct)    119.20     4.00     4.25
  2 (control)   127.45     4.00     3.75
  2 (control)   135.20     4.00     1.00
  0 (direct)    140.20     4.00     5.75
  1 (profile)   149.95     4.00     3.50
  0 (direct)    157.45     4.00     5.50
  2 (control)   166.95     4.00     5.25
  1 (profile)   176.20     4.00     1.50
  1 (profile)   181.70     4.00     4.50
  0 (direct)    190.20     4.00     6.75
  2 (control)   200.95     4.00     2.50
  1 (profile)   207.45     4.00     4.25
  0 (direct)    215.70     4.00     6.75
  1 (profile)   226.45     4.00     1.75
  0 (direct)    232.20     4.00     5.00
  2 (control)   241.20     4.00     6.25
  2 (control)   251.45     4.00     6.50
  2 (control)   261.95     4.00     4.75
  0 (direct)    270.70     4.00     7.00
  1 (profile)   281.70     4.00     6.00
  0 (direct)    291.70     4.00     1.75
  0 (direct)    297.45     4.00     5.25
  2 (control)   306.70     4.00     1.25
  0 (direct)    311.95     4.00     1.00
  0 (direct)    316.95     4.00     5.50
  2 (control)   326.45     4.00     3.25
  0 (direct)    333.70     4.00     2.75
  1 (profile)   340.45     4.00     6.50
  1 (profile)   350.95     4.00     6.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.50
  0 (direct)     16.70     4.00     2.75
  1 (profile)    23.45     4.00     7.00
  0 (direct)     34.45     4.00     1.75
  2 (control)    40.20     4.00     4.25
  1 (profile)    48.45     4.00     1.25
  2 (control)    53.70     4.00     6.25
  0 (direct)     63.95     4.00     2.25
  0 (direct)     70.20     4.00     3.50
  2 (control)    77.70     4.00     4.50
  2 (control)    86.20     4.00     3.00
  2 (control)    93.20     4.00     5.75
  0 (direct)    102.95     4.00     7.00
  0 (direct)    113.95     4.00     4.75
  1 (profile)   122.70     4.00     4.25
  0 (direct)    130.95     4.00     2.50
  2 (control)   137.45     4.00     2.25
  0 (direct)    143.70     4.00     5.25
  1 (profile)   152.95     4.00     3.75
  1 (profile)   160.70     4.00     1.25
  1 (profile)   165.95     4.00     3.75
  2 (control)   173.70     4.00     6.75
  1 (profile)   184.45     4.00     6.50
  0 (direct)    194.95     4.00     5.00
  0 (direct)    203.95     4.00     6.75
  1 (profile)   214.70     4.00     1.00
  0 (direct)    219.70     4.00     5.00
  2 (control)   228.70     4.00     2.75
  0 (direct)    235.45     4.00     1.00
  1 (profile)   240.45     4.00     3.25
  1 (profile)   247.70     4.00     5.50
  0 (direct)    257.20     4.00     1.50
  1 (profile)   262.70     4.00     6.25
  2 (control)   272.95     4.00     4.50
  1 (profile)   281.45     4.00     2.50
  2 (control)   287.95     4.00     3.00
  0 (direct)    294.95     4.00     5.50
  2 (control)   304.45     4.00     1.50
  2 (control)   309.95     4.00     5.75
  1 (profile)   319.70     4.00     1.75
  1 (profile)   325.45     4.00     5.25
  1 (profile)   334.70     4.00     6.50
  2 (control)   345.20     4.00     2.00
  2 (control)   351.20     4.00     6.00
  0 (direct)    361.20     4.00     0.00

