-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.25
  0 (direct)     18.45     4.00     1.75
  1 (profile)    24.20     4.00     1.50
  1 (profile)    29.70     4.00     5.00
  0 (direct)     38.70     4.00     2.50
  0 (direct)     45.20     4.00     6.75
  0 (direct)     55.95     4.00     1.00
  2 (control)    60.95     4.00     4.75
  1 (profile)    69.70     4.00     1.50
  1 (profile)    75.20     4.00     2.75
  1 (profile)    81.95     4.00     6.25
  2 (control)    92.20     4.00     6.50
  2 (control)   102.70     4.00     5.50
  2 (control)   112.20     4.00     2.25
  1 (profile)   118.45     4.00     7.00
  0 (direct)    129.45     4.00     2.00
  2 (control)   135.45     4.00     5.00
  1 (profile)   144.45     4.00     5.25
  2 (control)   153.70     4.00     4.25
  0 (direct)    161.95     4.00     6.25
  0 (direct)    172.20     4.00     5.50
  2 (control)   181.70     4.00     4.50
  2 (control)   190.20     4.00     6.00
  0 (direct)    200.20     4.00     5.75
  2 (control)   209.95     4.00     3.00
  0 (direct)    216.95     4.00     3.25
  1 (profile)   224.20     4.00     4.25
  2 (control)   232.45     4.00     3.75
  2 (control)   240.20     4.00     2.25
  2 (control)   246.45     4.00     6.50
  1 (profile)   256.95     4.00     1.25
  1 (profile)   262.20     4.00     1.25
  0 (direct)    267.45     4.00     2.75
  2 (control)   274.20     4.00     1.75
  1 (profile)   279.95     4.00     3.00
  2 (control)   286.95     4.00     3.50
  1 (profile)   294.45     4.00     5.75
  2 (control)   304.20     4.00     2.50
  0 (direct)    310.70     4.00     3.50
  0 (direct)    318.20     4.00     4.50
  1 (profile)   326.70     4.00     3.75
  0 (direct)    334.45     4.00     1.00
  1 (profile)   339.45     4.00     6.75
  0 (direct)    350.20     4.00     7.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     4.25
  0 (direct)     17.45     4.00     1.50
  1 (profile)    22.95     4.00     3.50
  1 (profile)    30.45     4.00     1.75
  1 (profile)    36.20     4.00     5.75
  2 (control)    45.95     4.00     5.75
  0 (direct)     55.70     4.00     5.00
  1 (profile)    64.70     4.00     2.25
  1 (profile)    70.95     4.00     1.25
  2 (control)    76.20     4.00     5.50
  2 (control)    85.70     4.00     4.25
  0 (direct)     93.95     4.00     2.00
  0 (direct)     99.95     4.00     7.00
  1 (profile)   110.95     4.00     3.00
  0 (direct)    117.95     4.00     3.75
  0 (direct)    125.70     4.00     1.50
  0 (direct)    131.20     4.00     6.50
  2 (control)   141.70     4.00     6.75
  0 (direct)    152.45     4.00     5.25
  2 (control)   161.70     4.00     6.50
  1 (profile)   172.20     4.00     3.25
  1 (profile)   179.45     4.00     7.00
  0 (direct)    190.45     4.00     6.25
  2 (control)   200.70     4.00     1.00
  2 (control)   205.70     4.00     5.00
  0 (direct)    214.70     4.00     6.75
  0 (direct)    225.45     4.00     5.50
  2 (control)   234.95     4.00     6.25
  2 (control)   245.20     4.00     2.25
  0 (direct)    251.45     4.00     3.00
  1 (profile)   258.45     4.00     4.50
  0 (direct)    266.95     4.00     2.50
  2 (control)   273.45     4.00     4.75
  1 (profile)   282.20     4.00     1.25
  2 (control)   287.45     4.00     1.00
  2 (control)   292.45     4.00     3.75
  2 (control)   300.20     4.00     6.00
  1 (profile)   310.20     4.00     2.75
  1 (profile)   316.95     4.00     5.25
  0 (direct)    326.20     4.00     4.50
  1 (profile)   334.70     4.00     1.75
  2 (control)   340.45     4.00     2.75
  2 (control)   347.20     4.00     2.50
  1 (profile)   353.70     4.00     3.50
  0 (direct)    361.20     4.00     0.00

