-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     3.50
  1 (profile)    16.70     4.00     2.75
  0 (direct)     23.45     4.00     1.75
  1 (profile)    29.20     4.00     7.00
  1 (profile)    40.20     4.00     3.75
  1 (profile)    47.95     4.00     1.75
  2 (control)    53.70     4.00     6.00
  2 (control)    63.70     4.00     2.50
  1 (profile)    70.20     4.00     3.50
  2 (control)    77.70     4.00     4.75
  0 (direct)     86.45     4.00     6.25
  2 (control)    96.70     4.00     5.25
  0 (direct)    105.95     4.00     1.00
  0 (direct)    110.95     4.00     5.00
  2 (control)   119.95     4.00     7.00
  0 (direct)    130.95     4.00     3.00
  0 (direct)    137.95     4.00     1.00
  2 (control)   142.95     4.00     2.75
  0 (direct)    149.70     4.00     5.50
  0 (direct)    159.20     4.00     5.00
  0 (direct)    168.20     4.00     6.75
  1 (profile)   178.95     4.00     1.25
  2 (control)   184.20     4.00     1.50
  2 (control)   189.70     4.00     4.25
  1 (profile)   197.95     4.00     5.75
  1 (profile)   207.70     4.00     1.50
  1 (profile)   213.20     4.00     2.25
  2 (control)   219.45     4.00     6.75
  0 (direct)    230.20     4.00     6.50
  1 (profile)   240.70     4.00     3.75
  2 (control)   248.45     4.00     3.00
  2 (control)   255.45     4.00     3.25
  2 (control)   262.70     4.00     5.50
  1 (profile)   272.20     4.00     2.00
  2 (control)   278.20     4.00     5.75
  1 (profile)   287.95     4.00     4.25
  2 (control)   296.20     4.00     1.25
  0 (direct)    301.45     4.00     6.50
  0 (direct)    311.95     4.00     2.50
  1 (profile)   318.45     4.00     4.50
  2 (control)   326.95     4.00     4.50
  0 (direct)    335.45     4.00     6.25
  1 (profile)   345.70     4.00     5.25
  0 (direct)    354.95     4.00     2.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     4.25
  0 (direct)     17.45     4.00     3.50
  0 (direct)     24.95     4.00     4.50
  1 (profile)    33.45     4.00     2.75
  1 (profile)    40.20     4.00     1.75
  1 (profile)    45.95     4.00     1.00
  0 (direct)     50.95     4.00     3.25
  2 (control)    58.20     4.00     4.50
  1 (profile)    66.70     4.00     4.25
  0 (direct)     74.95     4.00     1.50
  1 (profile)    80.45     4.00     2.00
  1 (profile)    86.45     4.00     1.25
  2 (control)    91.70     4.00     6.50
  0 (direct)    102.20     4.00     7.00
  2 (control)   113.20     4.00     6.25
  0 (direct)    123.45     4.00     3.00
  0 (direct)    130.45     4.00     6.75
  1 (profile)   141.20     4.00     2.50
  1 (profile)   147.70     4.00     6.25
  2 (control)   157.95     4.00     2.25
  2 (control)   164.20     4.00     2.50
  1 (profile)   170.70     4.00     5.50
  2 (control)   180.20     4.00     5.75
  0 (direct)    189.95     4.00     3.00
  2 (control)   196.95     4.00     3.75
  2 (control)   204.70     4.00     5.00
  0 (direct)    213.70     4.00     7.00
  1 (profile)   224.70     4.00     1.25
  2 (control)   229.95     4.00     6.50
  2 (control)   240.45     4.00     6.00
  1 (profile)   250.45     4.00     5.50
  2 (control)   259.95     4.00     2.25
  2 (control)   266.20     4.00     1.50
  0 (direct)    271.70     4.00     6.75
  1 (profile)   282.45     4.00     3.50
  1 (profile)   289.95     4.00     5.25
  2 (control)   299.20     4.00     1.00
  0 (direct)    304.20     4.00     1.75
  0 (direct)    309.95     4.00     5.00
  0 (direct)    318.95     4.00     2.75
  1 (profile)   325.70     4.00     4.75
  0 (direct)    334.45     4.00     3.75
  1 (profile)   342.20     4.00     5.75
  0 (direct)    351.95     4.00     5.25
  2 (control)   361.20     4.00     0.00

