-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.00
  2 (control)    14.20     4.00     1.50
  1 (profile)    19.70     4.00     5.25
  2 (control)    28.95     4.00     1.75
  2 (control)    34.70     4.00     2.50
  0 (direct)     41.20     4.00     3.50
  1 (profile)    48.70     4.00     3.75
  2 (control)    56.45     4.00     4.25
  1 (profile)    64.70     4.00     4.25
  0 (direct)     72.95     4.00     3.25
  2 (control)    80.20     4.00     7.00
  2 (control)    91.20     4.00     6.50
  0 (direct)    101.70     4.00     2.75
  1 (profile)   108.45     4.00     1.00
  1 (profile)   113.45     4.00     2.50
  2 (control)   119.95     4.00     5.75
  2 (control)   129.70     4.00     3.75
  0 (direct)    137.45     4.00     4.50
  2 (control)   145.95     4.00     2.75
  0 (direct)    152.70     4.00     4.75
  2 (control)   161.45     4.00     6.25
  1 (profile)   171.70     4.00     5.00
  1 (profile)   180.70     4.00     6.50
  0 (direct)    191.20     4.00     2.25
  0 (direct)    197.45     4.00     6.25
  2 (control)   207.70     4.00     3.50
  1 (profile)   215.20     4.00     6.75
  0 (direct)    225.95     4.00     5.50
  1 (profile)   235.45     4.00     6.75
  0 (direct)    246.20     4.00     1.75
  2 (control)   251.95     4.00     6.00
  1 (profile)   261.95     4.00     5.25
  0 (direct)    271.20     4.00     4.50
  0 (direct)    279.70     4.00     1.50
  2 (control)   285.20     4.00     2.25
  0 (direct)    291.45     4.00     1.25
  1 (profile)   296.70     4.00     5.00
  0 (direct)    305.70     4.00     1.25
  1 (profile)   310.95     4.00     3.00
  1 (profile)   317.95     4.00     5.50
  1 (profile)   327.45     4.00     2.00
  0 (direct)    333.45     4.00     3.00
  2 (control)   340.45     4.00     5.75
  0 (direct)    350.20     4.00     7.00
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     4.75
  1 (profile)    17.95     4.00     3.25
  2 (control)    25.20     4.00     3.50
  0 (direct)     32.70     4.00     1.25
  1 (profile)    37.95     4.00     1.75
  2 (control)    43.70     4.00     2.50
  2 (control)    50.20     4.00     5.75
  0 (direct)     59.95     4.00     6.75
  2 (control)    70.70     4.00     6.25
  0 (direct)     80.95     4.00     3.75
  1 (profile)    88.70     4.00     1.75
  0 (direct)     94.45     4.00     7.00
  0 (direct)    105.45     4.00     2.25
  2 (control)   111.70     4.00     5.00
  1 (profile)   120.70     4.00     5.50
  2 (control)   130.20     4.00     4.25
  0 (direct)    138.45     4.00     5.75
  1 (profile)   148.20     4.00     6.00
  2 (control)   158.20     4.00     5.00
  2 (control)   167.20     4.00     2.25
  2 (control)   173.45     4.00     6.50
  1 (profile)   183.95     4.00     2.75
  2 (control)   190.70     4.00     7.00
  1 (profile)   201.70     4.00     3.50
  1 (profile)   209.20     4.00     4.50
  0 (direct)    217.70     4.00     5.25
  2 (control)   226.95     4.00     2.00
  1 (profile)   232.95     4.00     2.75
  1 (profile)   239.70     4.00     6.25
  1 (profile)   249.95     4.00     6.50
  0 (direct)    260.45     4.00     1.50
  0 (direct)    265.95     4.00     1.25
  0 (direct)    271.20     4.00     3.00
  1 (profile)   278.20     4.00     3.75
  1 (profile)   285.95     4.00     3.00
  0 (direct)    292.95     4.00     6.75
  0 (direct)    303.70     4.00     2.50
  0 (direct)    310.20     4.00     4.50
  2 (control)   318.70     4.00     1.50
  2 (control)   324.20     4.00     5.50
  1 (profile)   333.70     4.00     4.25
  0 (direct)    341.95     4.00     1.00
  0 (direct)    346.95     4.00     1.00
  1 (profile)   351.95     4.00     5.25
  2 (control)   361.20     4.00     0.00

