-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     4.25
  0 (direct)     17.45     4.00     2.50
  2 (control)    23.95     4.00     5.75
  2 (control)    33.70     4.00     3.25
  1 (profile)    40.95     4.00     2.00
  1 (profile)    46.95     4.00     3.00
  0 (direct)     53.95     4.00     6.75
  1 (profile)    64.70     4.00     3.50
  0 (direct)     72.20     4.00     6.50
  1 (profile)    82.70     4.00     5.00
  2 (control)    91.70     4.00     3.00
  1 (profile)    98.70     4.00     5.75
  0 (direct)    108.45     4.00     5.50
  0 (direct)    117.95     4.00     5.00
  1 (profile)   126.95     4.00     4.25
  2 (control)   135.20     4.00     2.25
  0 (direct)    141.45     4.00     3.50
  2 (control)   148.95     4.00     7.00
  1 (profile)   159.95     4.00     2.75
  2 (control)   166.70     4.00     1.50
  0 (direct)    172.20     4.00     1.50
  0 (direct)    177.70     4.00     2.25
  2 (control)   183.95     4.00     5.25
  0 (direct)    193.20     4.00     4.75
  2 (control)   201.95     4.00     3.75
  2 (control)   209.70     4.00     1.75
  1 (profile)   215.45     4.00     6.25
  0 (direct)    225.70     4.00     4.50
  1 (profile)   234.20     4.00     2.75
  1 (profile)   240.95     4.00     3.75
  1 (profile)   248.70     4.00     6.25
  2 (control)   258.95     4.00     6.00
  0 (direct)    268.95     4.00     1.25
  0 (direct)    274.20     4.00     1.00
  2 (control)   279.20     4.00     1.25
  2 (control)   284.45     4.00     6.75
  2 (control)   295.20     4.00     5.25
  0 (direct)    304.45     4.00     2.50
  1 (profile)   310.95     4.00     5.50
  0 (direct)    320.45     4.00     1.00
  2 (control)   325.45     4.00     4.50
  2 (control)   333.95     4.00     6.50
  1 (profile)   344.45     4.00     1.75
  1 (profile)   350.20     4.00     7.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     4.50
  1 (profile)    17.70     4.00     2.25
  0 (direct)     23.95     4.00     3.75
  2 (control)    31.70     4.00     2.25
  0 (direct)     37.95     4.00     3.00
  0 (direct)     44.95     4.00     5.25
  0 (direct)     54.20     4.00     2.75
  1 (profile)    60.95     4.00     1.00
  1 (profile)    65.95     4.00     4.25
  2 (control)    74.20     4.00     5.50
  0 (direct)     83.70     4.00     1.50
  1 (profile)    89.20     4.00     1.25
  1 (profile)    94.45     4.00     3.00
  2 (control)   101.45     4.00     6.75
  2 (control)   112.20     4.00     6.50
  0 (direct)    122.70     4.00     5.00
  2 (control)   131.70     4.00     1.75
  2 (control)   137.45     4.00     6.00
  1 (profile)   147.45     4.00     4.25
  0 (direct)    155.70     4.00     6.25
  2 (control)   165.95     4.00     5.50
  2 (control)   175.45     4.00     3.75
  1 (profile)   183.20     4.00     1.25
  0 (direct)    188.45     4.00     1.00
  0 (direct)    193.45     4.00     5.00
  1 (profile)   202.45     4.00     3.25
  0 (direct)    209.70     4.00     4.75
  1 (profile)   218.45     4.00     7.00
  1 (profile)   229.45     4.00     6.25
  0 (direct)    239.70     4.00     2.50
  0 (direct)    246.20     4.00     5.75
  0 (direct)    255.95     4.00     3.50
  2 (control)   263.45     4.00     2.75
  1 (profile)   270.20     4.00     6.50
  2 (control)   280.70     4.00     5.75
  1 (profile)   290.45     4.00     2.00
  2 (control)   296.45     4.00     5.25
  1 (profile)   305.70     4.00     1.75
  2 (control)   311.45     4.00     6.75
  2 (control)   322.20     4.00     2.50
  1 (profile)   328.70     4.00     1.50
  1 (profile)   334.20     4.00     7.00
  0 (direct)    345.20     4.00     3.50
  2 (control)   352.70     4.00     4.50
  2 (control)   361.20     4.00     0.00

