-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.50
  0 (direct)     15.70     4.00     5.75
  1 (profile)    25.45     4.00     3.50
  2 (control)    32.95     4.00     6.25
  2 (control)    43.20     4.00     4.25
  1 (profile)    51.45     4.00     1.00
  1 (profile)    56.45     4.00     2.50
  2 (control)    62.95     4.00     1.50
  2 (control)    68.45     4.00     5.50
  2 (control)    77.95     4.00     1.75
  0 (direct)     83.70     4.00     5.00
  2 (control)    92.70     4.00     3.75
  1 (profile)   100.45     4.00     6.75
  1 (profile)   111.20     4.00     1.00
  1 (profile)   116.20     4.00     3.50
  2 (control)   123.70     4.00     6.25
  2 (control)   133.95     4.00     4.50
  0 (direct)    142.45     4.00     6.50
  1 (profile)   152.95     4.00     1.25
  0 (direct)    158.20     4.00     7.00
  0 (direct)    169.20     4.00     3.25
  1 (profile)   176.45     4.00     2.25
  0 (direct)    182.70     4.00     2.75
  1 (profile)   189.45     4.00     3.00
  0 (direct)    196.45     4.00     5.25
  0 (direct)    205.70     4.00     6.50
  0 (direct)    216.20     4.00     3.00
  1 (profile)   223.20     4.00     5.25
  0 (direct)    232.45     4.00     6.00
  2 (control)   242.45     4.00     2.00
  0 (direct)    248.45     4.00     7.00
  2 (control)   259.45     4.00     4.50
  2 (control)   267.95     4.00     1.25
  2 (control)   273.20     4.00     5.50
  1 (profile)   282.70     4.00     4.25
  2 (control)   290.95     4.00     6.75
  1 (profile)   301.70     4.00     5.75
  0 (direct)    311.45     4.00     2.25
  2 (control)   317.70     4.00     1.50
  2 (control)   323.20     4.00     1.75
  1 (profile)   328.95     4.00     4.75
  1 (profile)   337.70     4.00     2.75
  0 (direct)    344.45     4.00     5.00
  0 (direct)    353.45     4.00     3.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.75
  0 (direct)     15.95     4.00     2.25
  2 (control)    22.20     4.00     5.75
  2 (control)    31.95     4.00     2.25
  2 (control)    38.20     4.00     5.00
  1 (profile)    47.20     4.00     1.75
  1 (profile)    52.95     4.00     1.50
  0 (direct)     58.45     4.00     2.75
  1 (profile)    65.20     4.00     4.75
  0 (direct)     73.95     4.00     6.75
  0 (direct)     84.70     4.00     6.50
  0 (direct)     95.20     4.00     6.50
  2 (control)   105.70     4.00     5.00
  2 (control)   114.70     4.00     5.25
  0 (direct)    123.95     4.00     5.75
  2 (control)   133.70     4.00     4.50
  2 (control)   142.20     4.00     3.00
  1 (profile)   149.20     4.00     1.50
  1 (profile)   154.70     4.00     2.50
  1 (profile)   161.20     4.00     6.00
  2 (control)   171.20     4.00     6.75
  2 (control)   181.95     4.00     3.00
  0 (direct)    188.95     4.00     4.50
  1 (profile)   197.45     4.00     2.50
  1 (profile)   203.95     4.00     3.75
  1 (profile)   211.70     4.00     4.25
  0 (direct)    219.95     4.00     6.25
  1 (profile)   230.20     4.00     5.50
  2 (control)   239.70     4.00     3.50
  0 (direct)    247.20     4.00     1.25
  2 (control)   252.45     4.00     3.25
  1 (profile)   259.70     4.00     6.25
  2 (control)   269.95     4.00     3.75
  0 (direct)    277.70     4.00     5.25
  0 (direct)    286.95     4.00     7.00
  1 (profile)   297.95     4.00     1.00
  2 (control)   302.95     4.00     3.50
  0 (direct)    310.45     4.00     5.50
  1 (profile)   319.95     4.00     4.25
  1 (profile)   328.20     4.00     1.00
  2 (control)   333.20     4.00     1.25
  0 (direct)    338.45     4.00     1.75
  2 (control)   344.20     4.00     7.00
  0 (direct)    355.20     4.00     2.00
  1 (profile)   361.20     4.00     0.00

