-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.25
  1 (profile)    14.45     4.00     1.50
  1 (profile)    19.95     4.00     2.00
  2 (control)    25.95     4.00     3.75
  0 (direct)     33.70     4.00     2.50
  2 (control)    40.20     4.00     3.00
  2 (control)    47.20     4.00     5.00
  2 (control)    56.20     4.00     7.00
  1 (profile)    67.20     4.00     6.75
  1 (profile)    77.95     4.00     5.25
  2 (control)    87.20     4.00     5.50
  2 (control)    96.70     4.00     5.00
  2 (control)   105.70     4.00     6.50
  1 (profile)   116.20     4.00     3.50
  0 (direct)    123.70     4.00     1.75
  0 (direct)    129.45     4.00     3.50
  2 (control)   136.95     4.00     4.50
  0 (direct)    145.45     4.00     2.75
  1 (profile)   152.20     4.00     6.25
  2 (control)   162.45     4.00     6.25
  1 (profile)   172.70     4.00     5.75
  2 (control)   182.45     4.00     5.50
  1 (profile)   191.95     4.00     1.00
  0 (direct)    196.95     4.00     3.00
  0 (direct)    203.95     4.00     5.25
  0 (direct)    213.20     4.00     2.75
  1 (profile)   219.95     4.00     1.75
  1 (profile)   225.70     4.00     4.25
  2 (control)   233.95     4.00     6.75
  1 (profile)   244.70     4.00     4.75
  2 (control)   253.45     4.00     4.25
  1 (profile)   261.70     4.00     1.00
  0 (direct)    266.70     4.00     4.50
  1 (profile)   275.20     4.00     6.50
  0 (direct)    285.70     4.00     3.25
  2 (control)   292.95     4.00     2.50
  2 (control)   299.45     4.00     5.75
  0 (direct)    309.20     4.00     7.00
  2 (control)   320.20     4.00     1.50
  0 (direct)    325.70     4.00     2.25
  1 (profile)   331.95     4.00     3.75
  1 (profile)   339.70     4.00     6.00
  0 (direct)    349.70     4.00     1.25
  0 (direct)    354.95     4.00     2.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.00
  1 (profile)    14.20     4.00     6.25
  1 (profile)    24.45     4.00     2.25
  0 (direct)     30.70     4.00     6.00
  1 (profile)    40.70     4.00     2.50
  1 (profile)    47.20     4.00     1.75
  0 (direct)     52.95     4.00     2.50
  1 (profile)    59.45     4.00     7.00
  2 (control)    70.45     4.00     1.25
  2 (control)    75.70     4.00     3.50
  1 (profile)    83.20     4.00     3.25
  2 (control)    90.45     4.00     2.75
  1 (profile)    97.20     4.00     3.00
  2 (control)   104.20     4.00     3.50
  2 (control)   111.70     4.00     1.75
  0 (direct)    117.45     4.00     5.00
  0 (direct)    126.45     4.00     4.50
  2 (control)   134.95     4.00     4.50
  0 (direct)    143.45     4.00     4.75
  0 (direct)    152.20     4.00     5.50
  1 (profile)   161.70     4.00     5.25
  1 (profile)   170.95     4.00     6.50
  1 (profile)   181.45     4.00     6.25
  0 (direct)    191.70     4.00     1.00
  0 (direct)    196.70     4.00     5.25
  1 (profile)   205.95     4.00     7.00
  1 (profile)   216.95     4.00     2.75
  1 (profile)   223.70     4.00     2.25
  0 (direct)    229.95     4.00     6.50
  2 (control)   240.45     4.00     5.75
  2 (control)   250.20     4.00     1.50
  0 (direct)    255.70     4.00     4.25
  0 (direct)    263.95     4.00     3.00
  2 (control)   270.95     4.00     6.75
  0 (direct)    281.70     4.00     2.00
  2 (control)   287.70     4.00     4.25
  1 (profile)   295.95     4.00     3.75
  0 (direct)    303.70     4.00     5.00
  0 (direct)    312.70     4.00     3.75
  2 (control)   320.45     4.00     1.50
  2 (control)   325.95     4.00     6.75
  2 (control)   336.70     4.00     5.75
  1 (profile)   346.45     4.00     1.25
  2 (control)   351.70     4.00     5.50
  2 (control)   361.20     4.00     0.00

