-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.50
  2 (control)    14.70     4.00     1.25
  2 (control)    19.95     4.00     2.50
  1 (profile)    26.45     4.00     2.75
  2 (control)    33.20     4.00     4.50
  1 (profile)    41.70     4.00     6.50
  0 (direct)     52.20     4.00     3.25
  2 (control)    59.45     4.00     5.75
  1 (profile)    69.20     4.00     6.50
  0 (direct)     79.70     4.00     3.75
  1 (profile)    87.45     4.00     1.25
  0 (direct)     92.70     4.00     6.25
  2 (control)   102.95     4.00     5.75
  1 (profile)   112.70     4.00     6.00
  1 (profile)   122.70     4.00     5.00
  1 (profile)   131.70     4.00     6.75
  2 (control)   142.45     4.00     2.75
  0 (direct)    149.20     4.00     5.25
  2 (control)   158.45     4.00     1.00
  1 (profile)   163.45     4.00     3.75
  2 (control)   171.20     4.00     6.75
  0 (direct)    181.95     4.00     5.50
  0 (direct)    191.45     4.00     2.50
  2 (control)   197.95     4.00     3.00
  2 (control)   204.95     4.00     4.25
  0 (direct)    213.20     4.00     2.25
  1 (profile)   219.45     4.00     2.00
  1 (profile)   225.45     4.00     4.75
  1 (profile)   234.20     4.00     3.50
  0 (direct)    241.70     4.00     5.25
  0 (direct)    250.95     4.00     4.50
  1 (profile)   259.45     4.00     2.25
  0 (direct)    265.70     4.00     1.50
  1 (profile)   271.20     4.00     5.50
  2 (control)   280.70     4.00     7.00
  0 (direct)    291.70     4.00     5.00
  2 (control)   300.70     4.00     6.25
  1 (profile)   310.95     4.00     1.00
  1 (profile)   315.95     4.00     1.75
  0 (direct)    321.70     4.00     1.75
  2 (control)   327.45     4.00     7.00
  0 (direct)    338.45     4.00     3.00
  0 (direct)    345.45     4.00     4.25
  2 (control)   353.70     4.00     3.50
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     4.50
  1 (profile)    17.70     4.00     5.75
  2 (control)    27.45     4.00     2.75
  2 (control)    34.20     4.00     3.25
  1 (profile)    41.45     4.00     2.75
  2 (control)    48.20     4.00     1.75
  0 (direct)     53.95     4.00     6.00
  0 (direct)     63.95     4.00     2.00
  2 (control)    69.95     4.00     6.25
  1 (profile)    80.20     4.00     1.00
  1 (profile)    85.20     4.00     4.25
  0 (direct)     93.45     4.00     1.50
  2 (control)    98.95     4.00     1.25
  1 (profile)   104.20     4.00     7.00
  2 (control)   115.20     4.00     3.75
  0 (direct)    122.95     4.00     3.75
  0 (direct)    130.70     4.00     6.75
  2 (control)   141.45     4.00     4.50
  0 (direct)    149.95     4.00     5.50
  1 (profile)   159.45     4.00     5.25
  2 (control)   168.70     4.00     3.00
  1 (profile)   175.70     4.00     5.00
  2 (control)   184.70     4.00     1.75
  0 (direct)    190.45     4.00     6.50
  1 (profile)   200.95     4.00     1.50
  0 (direct)    206.45     4.00     5.00
  1 (profile)   215.45     4.00     2.25
  0 (direct)    221.70     4.00     2.50
  0 (direct)    228.20     4.00     6.25
  0 (direct)    238.45     4.00     5.25
  2 (control)   247.70     4.00     3.50
  2 (control)   255.20     4.00     7.00
  1 (profile)   266.20     4.00     6.50
  2 (control)   276.70     4.00     1.00
  0 (direct)    281.70     4.00     5.75
  2 (control)   291.45     4.00     1.25
  0 (direct)    296.70     4.00     2.50
  1 (profile)   303.20     4.00     3.50
  1 (profile)   310.70     4.00     3.00
  0 (direct)    317.70     4.00     2.25
  1 (profile)   323.95     4.00     6.75
  1 (profile)   334.70     4.00     4.75
  2 (control)   343.45     4.00     4.25
  2 (control)   351.70     4.00     5.50
  1 (profile)   361.20     4.00     0.00

