-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.50
  0 (direct)     15.70     4.00     2.00
  2 (control)    21.70     4.00     6.25
  2 (control)    31.95     4.00     6.25
  0 (direct)     42.20     4.00     5.00
  0 (direct)     51.20     4.00     4.50
  0 (direct)     59.70     4.00     3.50
  2 (control)    67.20     4.00     2.25
  0 (direct)     73.45     4.00     6.50
  1 (profile)    83.95     4.00     2.25
  1 (profile)    90.20     4.00     3.50
  1 (profile)    97.70     4.00     4.25
  2 (control)   105.95     4.00     3.75
  0 (direct)    113.70     4.00     6.50
  0 (direct)    124.20     4.00     2.50
  1 (profile)   130.70     4.00     7.00
  2 (control)   141.70     4.00     2.75
  1 (profile)   148.45     4.00     1.75
  2 (control)   154.20     4.00     5.75
  2 (control)   163.95     4.00     3.75
  0 (direct)    171.70     4.00     6.75
  2 (control)   182.45     4.00     1.75
  2 (control)   188.20     4.00     1.00
  1 (profile)   193.20     4.00     3.25
  2 (control)   200.45     4.00     5.75
  2 (control)   210.20     4.00     5.50
  0 (direct)    219.70     4.00     5.50
  2 (control)   229.20     4.00     6.75
  1 (profile)   239.95     4.00     1.25
  1 (profile)   245.20     4.00     1.50
  1 (profile)   250.70     4.00     1.50
  0 (direct)    256.20     4.00     4.75
  1 (profile)   264.95     4.00     4.50
  1 (profile)   273.45     4.00     1.25
  2 (control)   278.70     4.00     1.00
  1 (profile)   283.70     4.00     5.25
  0 (direct)    292.95     4.00     7.00
  0 (direct)    303.95     4.00     6.00
  1 (profile)   313.95     4.00     2.75
  2 (control)   320.70     4.00     5.00
  0 (direct)    329.70     4.00     3.00
  1 (profile)   336.70     4.00     3.00
  2 (control)   343.70     4.00     5.25
  1 (profile)   352.95     4.00     4.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     4.25
  1 (profile)    17.45     4.00     1.25
  2 (control)    22.70     4.00     3.00
  1 (profile)    29.70     4.00     5.75
  0 (direct)     39.45     4.00     3.50
  0 (direct)     46.95     4.00     1.75
  2 (control)    52.70     4.00     1.25
  2 (control)    57.95     4.00     2.25
  0 (direct)     64.20     4.00     3.50
  1 (profile)    71.70     4.00     7.00
  2 (control)    82.70     4.00     6.50
  1 (profile)    93.20     4.00     6.00
  0 (direct)    103.20     4.00     6.25
  0 (direct)    113.45     4.00     2.25
  2 (control)   119.70     4.00     6.75
  2 (control)   130.45     4.00     2.75
  0 (direct)    137.20     4.00     1.00
  0 (direct)    142.20     4.00     7.00
  1 (profile)   153.20     4.00     6.25
  0 (direct)    163.45     4.00     3.00
  1 (profile)   170.45     4.00     5.00
  2 (control)   179.45     4.00     5.00
  2 (control)   188.45     4.00     3.25
  2 (control)   195.70     4.00     2.50
  0 (direct)    202.20     4.00     3.75
  0 (direct)    209.95     4.00     2.50
  0 (direct)    216.45     4.00     1.75
  1 (profile)   222.20     4.00     1.50
  2 (control)   227.70     4.00     4.75
  1 (profile)   236.45     4.00     6.50
  2 (control)   246.95     4.00     5.25
  1 (profile)   256.20     4.00     4.25
  0 (direct)    264.45     4.00     2.00
  1 (profile)   270.45     4.00     6.75
  0 (direct)    281.20     4.00     1.00
  1 (profile)   286.20     4.00     5.50
  1 (profile)   295.70     4.00     5.50
  2 (control)   305.20     4.00     4.50
  1 (profile)   313.70     4.00     1.50
  0 (direct)    319.20     4.00     5.25
  2 (control)   328.45     4.00     2.75
  2 (control)   335.20     4.00     3.75
  1 (profile)   342.95     4.00     5.75
  1 (profile)   352.70     4.00     4.50
  2 (control)   361.20     4.00     0.00

