-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.00
  0 (direct)     16.20     4.00     2.00
  1 (profile)    22.20     4.00     6.25
  2 (control)    32.45     4.00     4.75
  2 (control)    41.20     4.00     4.50
  2 (control)    49.70     4.00     3.75
  1 (profile)    57.45     4.00     1.50
  2 (control)    62.95     4.00     1.00
  0 (direct)     67.95     4.00     5.25
  0 (direct)     77.20     4.00     2.75
  1 (profile)    83.95     4.00     1.50
  1 (profile)    89.45     4.00     1.75
  0 (direct)     95.20     4.00     3.25
  0 (direct)    102.45     4.00     3.00
  2 (control)   109.45     4.00     5.50
  1 (profile)   118.95     4.00     6.50
  1 (profile)   129.45     4.00     7.00
  2 (control)   140.45     4.00     4.25
  0 (direct)    148.70     4.00     3.75
  0 (direct)    156.45     4.00     2.50
  1 (profile)   162.95     4.00     7.00
  2 (control)   173.95     4.00     2.25
  2 (control)   180.20     4.00     4.50
  2 (control)   188.70     4.00     5.50
  0 (direct)    198.20     4.00     1.00
  1 (profile)   203.20     4.00     2.75
  2 (control)   209.95     4.00     5.75
  2 (control)   219.70     4.00     6.25
  1 (profile)   229.95     4.00     4.25
  0 (direct)    238.20     4.00     1.25
  1 (profile)   243.45     4.00     6.75
  0 (direct)    254.20     4.00     5.75
  2 (control)   263.95     4.00     2.50
  0 (direct)    270.45     4.00     3.50
  1 (profile)   277.95     4.00     3.50
  1 (profile)   285.45     4.00     5.00
  2 (control)   294.45     4.00     1.25
  1 (profile)   299.70     4.00     6.50
  2 (control)   310.20     4.00     6.75
  0 (direct)    320.95     4.00     5.00
  2 (control)   329.95     4.00     1.75
  0 (direct)    335.70     4.00     5.25
  1 (profile)   344.95     4.00     2.25
  1 (profile)   351.20     4.00     6.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.00
  2 (control)    14.20     4.00     5.00
  1 (profile)    23.20     4.00     6.75
  0 (direct)     33.95     4.00     1.25
  1 (profile)    39.20     4.00     2.00
  1 (profile)    45.20     4.00     3.75
  1 (profile)    52.95     4.00     2.50
  0 (direct)     59.45     4.00     4.75
  0 (direct)     68.20     4.00     3.50
  1 (profile)    75.70     4.00     2.50
  0 (direct)     82.20     4.00     4.50
  2 (control)    90.70     4.00     1.00
  2 (control)    95.70     4.00     2.25
  2 (control)   101.95     4.00     1.50
  0 (direct)    107.45     4.00     7.00
  2 (control)   118.45     4.00     3.00
  1 (profile)   125.45     4.00     5.50
  0 (direct)    134.95     4.00     1.75
  2 (control)   140.70     4.00     5.25
  1 (profile)   149.95     4.00     6.00
  1 (profile)   159.95     4.00     5.75
  1 (profile)   169.70     4.00     7.00
  0 (direct)    180.70     4.00     4.25
  2 (control)   188.95     4.00     2.75
  2 (control)   195.70     4.00     4.25
  2 (control)   203.95     4.00     5.50
  1 (profile)   213.45     4.00     3.00
  1 (profile)   220.45     4.00     5.00
  1 (profile)   229.45     4.00     6.50
  2 (control)   239.95     4.00     6.25
  0 (direct)    250.20     4.00     2.25
  2 (control)   256.45     4.00     5.75
  0 (direct)    266.20     4.00     3.50
  1 (profile)   273.70     4.00     1.25
  0 (direct)    278.95     4.00     1.50
  0 (direct)    284.45     4.00     3.75
  0 (direct)    292.20     4.00     2.75
  2 (control)   298.95     4.00     5.25
  1 (profile)   308.20     4.00     6.75
  2 (control)   318.95     4.00     6.25
  1 (profile)   329.20     4.00     6.50
  0 (direct)    339.70     4.00     1.75
  2 (control)   345.45     4.00     3.25
  2 (control)   352.70     4.00     4.50
  0 (direct)    361.20     4.00     0.00

