-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.50
  0 (direct)     15.70     4.00     1.50
  2 (control)    21.20     4.00     6.50
  0 (direct)     31.70     4.00     4.25
  1 (profile)    39.95     4.00     4.50
  1 (profile)    48.45     4.00     1.00
  0 (direct)     53.45     4.00     5.25
  0 (direct)     62.70     4.00     1.00
  0 (direct)     67.70     4.00     5.00
  2 (control)    76.70     4.00     3.75
  1 (profile)    84.45     4.00     6.50
  2 (control)    94.95     4.00     2.25
  2 (control)   101.20     4.00     5.75
  0 (direct)    110.95     4.00     2.25
  2 (control)   117.20     4.00     4.75
  2 (control)   125.95     4.00     1.50
  0 (direct)    131.45     4.00     5.50
  1 (profile)   140.95     4.00     3.50
  2 (control)   148.45     4.00     6.25
  1 (profile)   158.70     4.00     7.00
  1 (profile)   169.70     4.00     3.00
  2 (control)   176.70     4.00     3.75
  0 (direct)    184.45     4.00     5.50
  2 (control)   193.95     4.00     2.00
  2 (control)   199.95     4.00     3.50
  1 (profile)   207.45     4.00     6.00
  0 (direct)    217.45     4.00     7.00
  2 (control)   228.45     4.00     2.75
  0 (direct)    235.20     4.00     5.75
  0 (direct)    244.95     4.00     2.50
  1 (profile)   251.45     4.00     2.75
  1 (profile)   258.20     4.00     1.25
  1 (profile)   263.45     4.00     5.25
  2 (control)   272.70     4.00     1.25
  2 (control)   277.95     4.00     4.50
  1 (profile)   286.45     4.00     5.00
  1 (profile)   295.45     4.00     1.75
  2 (control)   301.20     4.00     6.75
  0 (direct)    311.95     4.00     3.00
  0 (direct)    318.95     4.00     1.75
  0 (direct)    324.70     4.00     4.25
  1 (profile)   332.95     4.00     3.25
  0 (direct)    340.20     4.00     6.75
  2 (control)   350.95     4.00     6.25
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     6.00
  1 (profile)    19.20     4.00     1.75
  0 (direct)     24.95     4.00     2.50
  0 (direct)     31.45     4.00     2.75
  1 (profile)    38.20     4.00     3.75
  1 (profile)    45.95     4.00     1.50
  1 (profile)    51.45     4.00     4.25
  2 (control)    59.70     4.00     3.00
  2 (control)    66.70     4.00     6.50
  1 (profile)    77.20     4.00     1.25
  1 (profile)    82.45     4.00     5.50
  0 (direct)     91.95     4.00     2.00
  1 (profile)    97.95     4.00     6.25
  1 (profile)   108.20     4.00     3.25
  1 (profile)   115.45     4.00     5.25
  0 (direct)    124.70     4.00     2.25
  0 (direct)    130.95     4.00     7.00
  2 (control)   141.95     4.00     6.75
  0 (direct)    152.70     4.00     2.75
  2 (control)   159.45     4.00     5.00
  2 (control)   168.45     4.00     4.50
  1 (profile)   176.95     4.00     7.00
  2 (control)   187.95     4.00     1.25
  1 (profile)   193.20     4.00     3.00
  0 (direct)    200.20     4.00     1.75
  2 (control)   205.95     4.00     2.25
  2 (control)   212.20     4.00     4.75
  2 (control)   220.95     4.00     5.50
  1 (profile)   230.45     4.00     1.50
  0 (direct)    235.95     4.00     5.25
  0 (direct)    245.20     4.00     6.25
  0 (direct)    255.45     4.00     3.50
  2 (control)   262.95     4.00     3.75
  2 (control)   270.70     4.00     4.50
  1 (profile)   279.20     4.00     6.75
  1 (profile)   289.95     4.00     1.00
  0 (direct)    294.95     4.00     2.50
  2 (control)   301.45     4.00     5.00
  0 (direct)    310.45     4.00     5.75
  0 (direct)    320.20     4.00     3.50
  1 (profile)   327.70     4.00     4.25
  2 (control)   335.95     4.00     5.75
  2 (control)   345.70     4.00     1.00
  2 (control)   350.70     4.00     6.50
  0 (direct)    361.20     4.00     0.00

