-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.50
  1 (profile)    16.70     4.00     3.00
  0 (direct)     23.70     4.00     1.50
  0 (direct)     29.20     4.00     1.25
  2 (control)    34.45     4.00     4.50
  2 (control)    42.95     4.00     6.25
  2 (control)    53.20     4.00     4.25
  0 (direct)     61.45     4.00     2.25
  0 (direct)     67.70     4.00     3.00
  2 (control)    74.70     4.00     5.25
  0 (direct)     83.95     4.00     3.75
  0 (direct)     91.70     4.00     1.00
  1 (profile)    96.70     4.00     3.75
  1 (profile)   104.45     4.00     1.00
  2 (control)   109.45     4.00     2.00
  2 (control)   115.45     4.00     4.75
  0 (direct)    124.20     4.00     5.50
  0 (direct)    133.70     4.00     6.50
  2 (control)   144.20     4.00     2.75
  0 (direct)    150.95     4.00     5.25
  0 (direct)    160.20     4.00     5.00
  0 (direct)    169.20     4.00     3.50
  1 (profile)   176.70     4.00     1.75
  1 (profile)   182.45     4.00     4.25
  2 (control)   190.70     4.00     2.50
  1 (profile)   197.20     4.00     6.50
  2 (control)   207.70     4.00     6.75
  2 (control)   218.45     4.00     6.25
  1 (profile)   228.70     4.00     2.75
  2 (control)   235.45     4.00     7.00
  1 (profile)   246.45     4.00     5.75
  1 (profile)   256.20     4.00     1.75
  2 (control)   261.95     4.00     2.50
  0 (direct)    268.45     4.00     4.50
  0 (direct)    276.95     4.00     7.00
  1 (profile)   287.95     4.00     6.00
  0 (direct)    297.95     4.00     3.25
  2 (control)   305.20     4.00     1.25
  1 (profile)   310.45     4.00     5.00
  1 (profile)   319.45     4.00     2.25
  1 (profile)   325.70     4.00     1.50
  0 (direct)    331.20     4.00     6.75
  1 (profile)   341.95     4.00     5.75
  1 (profile)   351.70     4.00     5.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.50
  2 (control)    14.70     4.00     3.50
  0 (direct)     22.20     4.00     3.75
  0 (direct)     29.95     4.00     1.00
  1 (profile)    34.95     4.00     2.75
  2 (control)    41.70     4.00     1.75
  2 (control)    47.45     4.00     6.75
  1 (profile)    58.20     4.00     7.00
  0 (direct)     69.20     4.00     1.50
  0 (direct)     74.70     4.00     5.00
  2 (control)    83.70     4.00     2.75
  1 (profile)    90.45     4.00     3.25
  0 (direct)     97.70     4.00     2.25
  1 (profile)   103.95     4.00     4.50
  2 (control)   112.45     4.00     6.25
  0 (direct)    122.70     4.00     7.00
  2 (control)   133.70     4.00     4.75
  1 (profile)   142.45     4.00     5.50
  0 (direct)    151.95     4.00     5.25
  2 (control)   161.20     4.00     2.50
  1 (profile)   167.70     4.00     2.50
  0 (direct)    174.20     4.00     1.25
  2 (control)   179.45     4.00     5.75
  0 (direct)    189.20     4.00     4.50
  0 (direct)    197.70     4.00     6.00
  0 (direct)    207.70     4.00     3.75
  1 (profile)   215.45     4.00     4.25
  2 (control)   223.70     4.00     2.25
  2 (control)   229.95     4.00     1.00
  2 (control)   234.95     4.00     5.75
  1 (profile)   244.70     4.00     3.00
  2 (control)   251.70     4.00     1.75
  1 (profile)   257.45     4.00     6.75
  1 (profile)   268.20     4.00     6.50
  0 (direct)    278.70     4.00     1.25
  1 (profile)   283.95     4.00     4.25
  2 (control)   292.20     4.00     5.50
  0 (direct)    301.70     4.00     3.00
  1 (profile)   308.70     4.00     5.00
  1 (profile)   317.70     4.00     5.25
  1 (profile)   326.95     4.00     2.00
  2 (control)   332.95     4.00     3.50
  0 (direct)    340.45     4.00     6.50
  1 (profile)   350.95     4.00     6.25
  2 (control)   361.20     4.00     0.00

