-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     4.50
  0 (direct)     17.70     4.00     1.50
  1 (profile)    23.20     4.00     1.25
  2 (control)    28.45     4.00     5.00
  0 (direct)     37.45     4.00     1.75
  2 (control)    43.20     4.00     2.25
  1 (profile)    49.45     4.00     6.75
  2 (control)    60.20     4.00     5.75
  1 (profile)    69.95     4.00     6.50
  1 (profile)    80.45     4.00     2.50
  0 (direct)     86.95     4.00     1.00
  2 (control)    91.95     4.00     5.75
  2 (control)   101.70     4.00     3.00
  2 (control)   108.70     4.00     1.00
  1 (profile)   113.70     4.00     7.00
  0 (direct)    124.70     4.00     6.25
  2 (control)   134.95     4.00     2.50
  0 (direct)    141.45     4.00     3.00
  0 (direct)    148.45     4.00     5.00
  2 (control)   157.45     4.00     3.50
  0 (direct)    164.95     4.00     1.50
  1 (profile)   170.45     4.00     2.75
  0 (direct)    177.20     4.00     2.25
  0 (direct)    183.45     4.00     4.25
  1 (profile)   191.70     4.00     7.00
  2 (control)   202.70     4.00     6.75
  0 (direct)    213.45     4.00     4.25
  0 (direct)    221.70     4.00     5.25
  1 (profile)   230.95     4.00     5.50
  0 (direct)    240.45     4.00     4.50
  0 (direct)    248.95     4.00     3.75
  2 (control)   256.70     4.00     3.75
  2 (control)   264.45     4.00     1.25
  1 (profile)   269.70     4.00     4.75
  2 (control)   278.45     4.00     2.75
  2 (control)   285.20     4.00     6.00
  2 (control)   295.20     4.00     6.25
  1 (profile)   305.45     4.00     1.75
  1 (profile)   311.20     4.00     2.00
  1 (profile)   317.20     4.00     5.25
  0 (direct)    326.45     4.00     3.50
  0 (direct)    333.95     4.00     3.25
  1 (profile)   341.20     4.00     6.50
  1 (profile)   351.70     4.00     5.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.50
  0 (direct)     14.70     4.00     3.50
  0 (direct)     22.20     4.00     1.75
  1 (profile)    27.95     4.00     7.00
  0 (direct)     38.95     4.00     2.75
  0 (direct)     45.70     4.00     6.00
  2 (control)    55.70     4.00     3.00
  2 (control)    62.70     4.00     5.00
  1 (profile)    71.70     4.00     6.25
  2 (control)    81.95     4.00     4.50
  0 (direct)     90.45     4.00     5.75
  1 (profile)   100.20     4.00     1.00
  2 (control)   105.20     4.00     2.00
  2 (control)   111.20     4.00     6.50
  1 (profile)   121.70     4.00     2.50
  1 (profile)   128.20     4.00     4.25
  0 (direct)    136.45     4.00     5.25
  1 (profile)   145.70     4.00     4.50
  0 (direct)    154.20     4.00     4.75
  0 (direct)    162.95     4.00     3.25
  0 (direct)    170.20     4.00     4.25
  2 (control)   178.45     4.00     3.00
  1 (profile)   185.45     4.00     2.50
  2 (control)   191.95     4.00     6.75
  1 (profile)   202.70     4.00     3.75
  0 (direct)    210.45     4.00     3.50
  0 (direct)    217.95     4.00     6.25
  2 (control)   228.20     4.00     1.25
  0 (direct)    233.45     4.00     6.75
  1 (profile)   244.20     4.00     1.75
  2 (control)   249.95     4.00     2.25
  0 (direct)    256.20     4.00     5.25
  2 (control)   265.45     4.00     6.50
  2 (control)   275.95     4.00     1.50
  2 (control)   281.45     4.00     2.75
  1 (profile)   288.20     4.00     5.50
  1 (profile)   297.70     4.00     1.25
  1 (profile)   302.95     4.00     2.25
  2 (control)   309.20     4.00     7.00
  1 (profile)   320.20     4.00     5.75
  2 (control)   329.95     4.00     3.75
  2 (control)   337.70     4.00     5.00
  1 (profile)   346.70     4.00     5.50
  0 (direct)    356.20     4.00     1.00
  1 (profile)   361.20     4.00     0.00

