-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.75
  1 (profile)    14.95     4.00     2.50
  0 (direct)     21.45     4.00     1.00
  1 (profile)    26.45     4.00     1.75
  2 (control)    32.20     4.00     1.25
  0 (direct)     37.45     4.00     4.25
  2 (control)    45.70     4.00     5.25
  1 (profile)    54.95     4.00     5.75
  0 (direct)     64.70     4.00     2.00
  2 (control)    70.70     4.00     3.00
  1 (profile)    77.70     4.00     1.00
  2 (control)    82.70     4.00     7.00
  1 (profile)    93.70     4.00     6.25
  1 (profile)   103.95     4.00     5.50
  2 (control)   113.45     4.00     2.50
  1 (profile)   119.95     4.00     6.50
  2 (control)   130.45     4.00     4.75
  0 (direct)    139.20     4.00     4.50
  1 (profile)   147.70     4.00     6.00
  0 (direct)    157.70     4.00     5.50
  2 (control)   167.20     4.00     4.25
  0 (direct)    175.45     4.00     6.25
  0 (direct)    185.70     4.00     4.50
  0 (direct)    194.20     4.00     5.00
  2 (control)   203.20     4.00     3.50
  1 (profile)   210.70     4.00     2.25
  0 (direct)    216.95     4.00     1.25
  0 (direct)    222.20     4.00     5.25
  2 (control)   231.45     4.00     3.75
  2 (control)   239.20     4.00     5.75
  1 (profile)   248.95     4.00     5.00
  0 (direct)    257.95     4.00     1.50
  1 (profile)   263.45     4.00     2.75
  1 (profile)   270.20     4.00     6.75
  1 (profile)   280.95     4.00     6.75
  0 (direct)    291.70     4.00     1.50
  1 (profile)   297.20     4.00     6.50
  2 (control)   307.70     4.00     3.75
  2 (control)   315.45     4.00     2.75
  0 (direct)    322.20     4.00     2.25
  2 (control)   328.45     4.00     3.50
  1 (profile)   335.95     4.00     3.25
  2 (control)   343.20     4.00     7.00
  0 (direct)    354.20     4.00     3.00
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     4.25
  1 (profile)    17.45     4.00     3.75
  1 (profile)    25.20     4.00     2.75
  2 (control)    31.95     4.00     3.25
  1 (profile)    39.20     4.00     5.25
  1 (profile)    48.45     4.00     3.50
  2 (control)    55.95     4.00     3.50
  0 (direct)     63.45     4.00     2.00
  2 (control)    69.45     4.00     2.50
  0 (direct)     75.95     4.00     6.25
  1 (profile)    86.20     4.00     4.75
  0 (direct)     94.95     4.00     5.75
  2 (control)   104.70     4.00     2.25
  1 (profile)   110.95     4.00     1.00
  1 (profile)   115.95     4.00     2.50
  2 (control)   122.45     4.00     1.25
  1 (profile)   127.70     4.00     4.50
  2 (control)   136.20     4.00     6.25
  2 (control)   146.45     4.00     7.00
  2 (control)   157.45     4.00     4.50
  0 (direct)    165.95     4.00     5.25
  0 (direct)    175.20     4.00     6.00
  2 (control)   185.20     4.00     5.00
  2 (control)   194.20     4.00     5.50
  2 (control)   203.70     4.00     3.00
  0 (direct)    210.70     4.00     2.75
  1 (profile)   217.45     4.00     2.25
  1 (profile)   223.70     4.00     6.75
  1 (profile)   234.45     4.00     6.75
  0 (direct)    245.20     4.00     5.50
  0 (direct)    254.70     4.00     1.50
  1 (profile)   260.20     4.00     5.75
  1 (profile)   269.95     4.00     5.00
  1 (profile)   278.95     4.00     1.75
  2 (control)   284.70     4.00     4.25
  0 (direct)    292.95     4.00     1.25
  0 (direct)    298.20     4.00     1.75
  0 (direct)    303.95     4.00     1.50
  2 (control)   309.45     4.00     1.00
  0 (direct)    314.45     4.00     6.50
  0 (direct)    324.95     4.00     6.50
  2 (control)   335.45     4.00     3.75
  0 (direct)    343.20     4.00     7.00
  2 (control)   354.20     4.00     3.00
  0 (direct)    361.20     4.00     0.00

